row_index,field,old,new,reason
1126,sqli_type,time_blind,boolean_blind,relabel-classifier
1126,db_engine,oracle,generic,relabel-classifier
1138,sqli_type,boolean_blind,benign,relabel-benign-fallback
1138,db_engine,generic,unknown,relabel-benign-fallback
1139,sqli_type,error_based,out_of_band,critic-correction-type
1140,sqli_type,boolean_blind,benign,relabel-benign-fallback
1140,db_engine,postgresql,unknown,relabel-benign-fallback
1141,sqli_type,boolean_blind,benign,relabel-benign-fallback
1141,db_engine,generic,unknown,relabel-benign-fallback
1147,sqli_type,error_based,rce,critic-correction-type
1149,sqli_type,error_based,rce,critic-correction-type
1150,sqli_type,boolean_blind,benign,relabel-benign-fallback
1150,db_engine,generic,unknown,relabel-benign-fallback
1152,sqli_type,boolean_blind,benign,relabel-benign-fallback
1152,db_engine,generic,unknown,relabel-benign-fallback
1154,sqli_type,boolean_blind,benign,relabel-benign-fallback
1154,db_engine,generic,unknown,relabel-benign-fallback
1156,sqli_type,boolean_blind,benign,relabel-benign-fallback
1156,db_engine,mysql,unknown,relabel-benign-fallback
1157,sqli_type,boolean_blind,benign,relabel-benign-fallback
1157,db_engine,generic,unknown,relabel-benign-fallback
1158,sqli_type,time_blind,rce,critic-correction-type
1163,sqli_type,boolean_blind,benign,relabel-benign-fallback
1163,db_engine,generic,unknown,relabel-benign-fallback
1166,sqli_type,boolean_blind,benign,relabel-benign-fallback
1166,db_engine,generic,unknown,relabel-benign-fallback
1173,sqli_type,boolean_blind,benign,relabel-benign-fallback
1173,db_engine,mssql,unknown,relabel-benign-fallback
1175,sqli_type,time_blind,benign,relabel-benign-fallback
1175,db_engine,oracle,unknown,relabel-benign-fallback
1178,sqli_type,time_blind,boolean_blind,relabel-classifier
1178,db_engine,oracle,generic,relabel-classifier
1179,sqli_type,boolean_blind,heavy_query,relabel-classifier
1179,db_engine,postgresql,generic,relabel-classifier
1180,sqli_type,boolean_blind,benign,relabel-benign-fallback
1180,db_engine,mssql,unknown,relabel-benign-fallback
1182,sqli_type,boolean_blind,benign,relabel-benign-fallback
1182,db_engine,generic,unknown,relabel-benign-fallback
1183,sqli_type,time_blind,rce,critic-correction-type
1186,sqli_type,error_based,rce,critic-correction-type
1188,sqli_type,error_based,rce,critic-correction-type
1189,sqli_type,error_based,rce,critic-correction-type
1191,sqli_type,boolean_blind,heavy_query,relabel-classifier
1191,db_engine,postgresql,generic,relabel-classifier
1196,sqli_type,boolean_blind,benign,relabel-benign-fallback
1196,db_engine,postgresql,unknown,relabel-benign-fallback
1198,sqli_type,time_blind,rce,critic-correction-type
1200,sqli_type,time_blind,rce,critic-correction-type
1201,sqli_type,time_blind,rce,critic-correction-type
1203,sqli_type,error_based,out_of_band,critic-correction-type
1205,sqli_type,time_blind,rce,relabel-classifier
1205,db_engine,mysql,generic,relabel-classifier
1207,sqli_type,boolean_blind,benign,relabel-benign-fallback
1207,db_engine,generic,unknown,relabel-benign-fallback
1208,sqli_type,boolean_blind,benign,relabel-benign-fallback
1208,db_engine,generic,unknown,relabel-benign-fallback
1209,sqli_type,time_blind,rce,critic-correction-type
1211,sqli_type,error_based,rce,critic-correction-type
1218,sqli_type,boolean_blind,benign,relabel-benign-fallback
1218,db_engine,mysql,unknown,relabel-benign-fallback
1219,sqli_type,time_blind,rce,critic-correction-type
1227,sqli_type,boolean_blind,benign,relabel-benign-fallback
1227,db_engine,generic,unknown,relabel-benign-fallback
1232,sqli_type,boolean_blind,benign,relabel-benign-fallback
1232,db_engine,oracle,unknown,relabel-benign-fallback
1235,sqli_type,boolean_blind,benign,relabel-benign-fallback
1235,db_engine,generic,unknown,relabel-benign-fallback
1239,sqli_type,boolean_blind,benign,relabel-benign-fallback
1239,db_engine,mysql,unknown,relabel-benign-fallback
1242,sqli_type,error_based,rce,critic-correction-type
1243,sqli_type,boolean_blind,benign,relabel-benign-fallback
1243,db_engine,generic,unknown,relabel-benign-fallback
1246,sqli_type,boolean_blind,benign,relabel-benign-fallback
1246,db_engine,generic,unknown,relabel-benign-fallback
1249,sqli_type,error_based,rce,critic-correction-type
1256,sqli_type,error_based,rce,critic-correction-type
1259,sqli_type,time_blind,benign,relabel-benign-fallback
1259,db_engine,oracle,unknown,relabel-benign-fallback
1266,sqli_type,boolean_blind,benign,relabel-benign-fallback
1266,db_engine,mysql,unknown,relabel-benign-fallback
1274,sqli_type,error_based,rce,critic-correction-type
1275,sqli_type,error_based,out_of_band,critic-correction-type
1277,sqli_type,time_blind,rce,critic-correction-type
1279,sqli_type,boolean_blind,benign,relabel-benign-fallback
1279,db_engine,generic,unknown,relabel-benign-fallback
1282,sqli_type,boolean_blind,error_based,critic-correction-type
1286,sqli_type,time_blind,benign,relabel-benign-fallback
1286,db_engine,oracle,unknown,relabel-benign-fallback
1287,sqli_type,boolean_blind,benign,relabel-benign-fallback
1287,db_engine,generic,unknown,relabel-benign-fallback
1290,sqli_type,error_based,rce,critic-correction-type
1291,sqli_type,time_blind,benign,relabel-benign-fallback
1291,db_engine,oracle,unknown,relabel-benign-fallback
1298,sqli_type,boolean_blind,benign,relabel-benign-fallback
1298,db_engine,generic,unknown,relabel-benign-fallback
1301,sqli_type,boolean_blind,benign,relabel-benign-fallback
1301,db_engine,generic,unknown,relabel-benign-fallback
1306,sqli_type,error_based,rce,critic-correction-type
1307,sqli_type,error_based,out_of_band,critic-correction-type
1311,sqli_type,time_blind,boolean_blind,relabel-classifier
1311,db_engine,oracle,generic,relabel-classifier
1312,sqli_type,boolean_blind,benign,relabel-benign-fallback
1312,db_engine,generic,unknown,relabel-benign-fallback
1313,sqli_type,error_based,rce,critic-correction-type
1314,sqli_type,time_blind,boolean_blind,relabel-classifier
1314,db_engine,oracle,generic,relabel-classifier
1316,sqli_type,boolean_blind,benign,relabel-benign-fallback
1316,db_engine,postgresql,unknown,relabel-benign-fallback
1319,sqli_type,boolean_blind,benign,relabel-benign-fallback
1319,db_engine,generic,unknown,relabel-benign-fallback
1322,sqli_type,time_blind,boolean_blind,relabel-classifier
1322,db_engine,oracle,generic,relabel-classifier
1323,sqli_type,boolean_blind,benign,relabel-benign-fallback
1323,db_engine,generic,unknown,relabel-benign-fallback
1326,sqli_type,boolean_blind,benign,relabel-benign-fallback
1326,db_engine,postgresql,unknown,relabel-benign-fallback
1329,sqli_type,boolean_blind,benign,relabel-benign-fallback
1329,db_engine,postgresql,unknown,relabel-benign-fallback
1330,sqli_type,boolean_blind,benign,relabel-benign-fallback
1330,db_engine,generic,unknown,relabel-benign-fallback
1331,sqli_type,boolean_blind,benign,relabel-benign-fallback
1331,db_engine,generic,unknown,relabel-benign-fallback
1334,sqli_type,boolean_blind,benign,relabel-benign-fallback
1334,db_engine,postgresql,unknown,relabel-benign-fallback
1338,sqli_type,error_based,rce,critic-correction-type
1340,sqli_type,error_based,rce,critic-correction-type
1341,db_engine,generic,unknown,relabel-benign-fallback
1343,sqli_type,time_blind,benign,relabel-benign-fallback
1343,db_engine,oracle,unknown,relabel-benign-fallback
1344,sqli_type,time_blind,rce,critic-correction-type
1347,sqli_type,boolean_blind,benign,relabel-benign-fallback
1347,db_engine,generic,unknown,relabel-benign-fallback
1348,sqli_type,boolean_blind,benign,relabel-benign-fallback
1348,db_engine,postgresql,unknown,relabel-benign-fallback
1352,sqli_type,boolean_blind,benign,relabel-benign-fallback
1352,db_engine,generic,unknown,relabel-benign-fallback
1354,sqli_type,boolean_blind,benign,relabel-benign-fallback
1354,db_engine,postgresql,unknown,relabel-benign-fallback
1355,sqli_type,error_based,rce,critic-correction-type
1360,sqli_type,error_based,rce,critic-correction-type
1362,sqli_type,error_based,rce,critic-correction-type
1363,sqli_type,boolean_blind,benign,relabel-benign-fallback
1363,db_engine,postgresql,unknown,relabel-benign-fallback
1364,sqli_type,boolean_blind,benign,relabel-benign-fallback
1364,db_engine,generic,unknown,relabel-benign-fallback
1365,sqli_type,error_based,rce,critic-correction-type
1369,sqli_type,error_based,rce,critic-correction-type
1371,sqli_type,boolean_blind,benign,relabel-benign-fallback
1371,db_engine,generic,unknown,relabel-benign-fallback
1372,sqli_type,boolean_blind,benign,relabel-benign-fallback
1372,db_engine,mssql,unknown,relabel-benign-fallback
1373,sqli_type,boolean_blind,rce,relabel-classifier
1380,sqli_type,time_blind,boolean_blind,relabel-classifier
1380,db_engine,oracle,generic,relabel-classifier
1381,sqli_type,boolean_blind,benign,relabel-benign-fallback
1381,db_engine,generic,unknown,relabel-benign-fallback
1383,sqli_type,boolean_blind,benign,relabel-benign-fallback
1383,db_engine,generic,unknown,relabel-benign-fallback
1386,sqli_type,boolean_blind,benign,relabel-benign-fallback
1386,db_engine,generic,unknown,relabel-benign-fallback
1387,sqli_type,boolean_blind,benign,relabel-benign-fallback
1387,db_engine,generic,unknown,relabel-benign-fallback
1392,sqli_type,boolean_blind,benign,relabel-benign-fallback
1392,db_engine,oracle,unknown,relabel-benign-fallback
1395,sqli_type,error_based,rce,critic-correction-type
1396,db_engine,generic,unknown,relabel-benign-fallback
1401,sqli_type,boolean_blind,benign,relabel-benign-fallback
1401,db_engine,generic,unknown,relabel-benign-fallback
1403,sqli_type,error_based,rce,critic-correction-type
1404,sqli_type,error_based,rce,critic-correction-type
1425,sqli_type,boolean_blind,benign,relabel-benign-fallback
1425,db_engine,postgresql,unknown,relabel-benign-fallback
1427,sqli_type,boolean_blind,benign,relabel-benign-fallback
1427,db_engine,generic,unknown,relabel-benign-fallback
1429,sqli_type,time_blind,rce,critic-correction-type
1431,sqli_type,time_blind,boolean_blind,relabel-classifier
1432,sqli_type,error_based,rce,critic-correction-type
1437,sqli_type,boolean_blind,benign,relabel-benign-fallback
1437,db_engine,generic,unknown,relabel-benign-fallback
1438,sqli_type,error_based,out_of_band,critic-correction-type
1439,sqli_type,boolean_blind,benign,relabel-benign-fallback
1439,db_engine,generic,unknown,relabel-benign-fallback
1447,sqli_type,time_blind,rce,relabel-classifier
1447,db_engine,mysql,generic,relabel-classifier
1449,sqli_type,boolean_blind,benign,relabel-benign-fallback
1449,db_engine,generic,unknown,relabel-benign-fallback
1456,sqli_type,boolean_blind,rce,relabel-classifier
1463,sqli_type,boolean_blind,benign,relabel-benign-fallback
1463,db_engine,generic,unknown,relabel-benign-fallback
1466,sqli_type,time_blind,rce,critic-correction-type
1468,sqli_type,error_based,out_of_band,critic-correction-type
1473,sqli_type,boolean_blind,benign,relabel-benign-fallback
1473,db_engine,postgresql,unknown,relabel-benign-fallback
1475,sqli_type,boolean_blind,benign,relabel-benign-fallback
1475,db_engine,generic,unknown,relabel-benign-fallback
1476,sqli_type,error_based,rce,critic-correction-type
1479,sqli_type,time_blind,rce,critic-correction-type
1484,sqli_type,error_based,rce,critic-correction-type
1487,sqli_type,boolean_blind,benign,relabel-benign-fallback
1487,db_engine,generic,unknown,relabel-benign-fallback
1488,sqli_type,error_based,rce,critic-correction-type
1497,sqli_type,boolean_blind,benign,relabel-benign-fallback
1497,db_engine,generic,unknown,relabel-benign-fallback
1501,sqli_type,error_based,rce,critic-correction-type
1510,sqli_type,error_based,out_of_band,critic-correction-type
1511,sqli_type,boolean_blind,benign,relabel-benign-fallback
1511,db_engine,generic,unknown,relabel-benign-fallback
1519,sqli_type,boolean_blind,benign,relabel-benign-fallback
1519,db_engine,mysql,unknown,relabel-benign-fallback
1520,sqli_type,boolean_blind,benign,relabel-benign-fallback
1520,db_engine,postgresql,unknown,relabel-benign-fallback
1521,sqli_type,boolean_blind,benign,relabel-benign-fallback
1521,db_engine,firebird,unknown,relabel-benign-fallback
1522,sqli_type,boolean_blind,error_based,relabel-classifier
1522,db_engine,mssql,generic,relabel-classifier
1524,sqli_type,boolean_blind,benign,relabel-benign-fallback
1524,db_engine,generic,unknown,relabel-benign-fallback
1525,sqli_type,error_based,rce,critic-correction-type
1526,sqli_type,boolean_blind,benign,relabel-benign-fallback
1526,db_engine,generic,unknown,relabel-benign-fallback
1528,sqli_type,boolean_blind,benign,relabel-benign-fallback
1528,db_engine,postgresql,unknown,relabel-benign-fallback
1532,sqli_type,boolean_blind,benign,relabel-benign-fallback
1532,db_engine,generic,unknown,relabel-benign-fallback
1533,sqli_type,boolean_blind,benign,relabel-benign-fallback
1533,db_engine,generic,unknown,relabel-benign-fallback
1537,sqli_type,boolean_blind,benign,relabel-benign-fallback
1537,db_engine,firebird,unknown,relabel-benign-fallback
1539,sqli_type,time_blind,rce,critic-correction-type
1544,sqli_type,boolean_blind,benign,relabel-benign-fallback
1544,db_engine,generic,unknown,relabel-benign-fallback
1545,sqli_type,error_based,rce,critic-correction-type
1554,sqli_type,boolean_blind,benign,relabel-benign-fallback
1554,db_engine,mysql,unknown,relabel-benign-fallback
1555,sqli_type,boolean_blind,benign,relabel-benign-fallback
1555,db_engine,generic,unknown,relabel-benign-fallback
1564,sqli_type,error_based,rce,critic-correction-type
1565,sqli_type,time_blind,benign,relabel-benign-fallback
1565,db_engine,oracle,unknown,relabel-benign-fallback
1568,sqli_type,error_based,rce,critic-correction-type
1571,sqli_type,boolean_blind,rce,critic-correction-type
1573,sqli_type,error_based,rce,critic-correction-type
1584,sqli_type,boolean_blind,benign,relabel-benign-fallback
1584,db_engine,generic,unknown,relabel-benign-fallback
1585,sqli_type,error_based,rce,critic-correction-type
1587,sqli_type,boolean_blind,rce,relabel-classifier
1588,sqli_type,boolean_blind,benign,relabel-benign-fallback
1588,db_engine,mysql,unknown,relabel-benign-fallback
1590,sqli_type,error_based,rce,critic-correction-type
1592,sqli_type,boolean_blind,benign,relabel-benign-fallback
1592,db_engine,generic,unknown,relabel-benign-fallback
1593,sqli_type,boolean_blind,benign,relabel-benign-fallback
1593,db_engine,mssql,unknown,relabel-benign-fallback
1595,sqli_type,boolean_blind,benign,relabel-benign-fallback
1595,db_engine,generic,unknown,relabel-benign-fallback
1597,sqli_type,boolean_blind,benign,relabel-benign-fallback
1597,db_engine,generic,unknown,relabel-benign-fallback
1598,sqli_type,time_blind,boolean_blind,relabel-classifier
1598,db_engine,oracle,generic,relabel-classifier
1600,sqli_type,boolean_blind,benign,relabel-benign-fallback
1600,db_engine,generic,unknown,relabel-benign-fallback
1601,sqli_type,boolean_blind,benign,relabel-benign-fallback
1601,db_engine,mysql,unknown,relabel-benign-fallback
1602,sqli_type,boolean_blind,benign,relabel-benign-fallback
1602,db_engine,generic,unknown,relabel-benign-fallback
1609,sqli_type,error_based,rce,critic-correction-type
1610,sqli_type,boolean_blind,benign,relabel-benign-fallback
1610,db_engine,generic,unknown,relabel-benign-fallback
1611,sqli_type,boolean_blind,benign,relabel-benign-fallback
1611,db_engine,generic,unknown,relabel-benign-fallback
1623,sqli_type,boolean_blind,benign,relabel-benign-fallback
1623,db_engine,generic,unknown,relabel-benign-fallback
1636,sqli_type,boolean_blind,benign,relabel-benign-fallback
