ruleset_id,root_id,structure_cell_id,module_id,y_level,semantic_family,ruleset_family,difficulty_tier,cell_recipe,skeleton_reference,required_tokens,forbidden_tokens,slot_schema_id,slot_schema_json,positive_template,negative_template,expected_boolean_type,expected_context,generation_quota,min_unique_quota,parent_required,renderer_only,active_for_training,notes,schema_version,candidate_generation_status
RS_Y1_R092_C04,PG_BOOL_R092,PG_BOOL_R092_C04,Y1_basic_boolean,Y1,full_text_predicate,full_text_predicate,easy,is_true_wrapper,"(TO_TSVECTOR(STR, STR) @@ TO_TSQUERY(STR, STR)) IS TRUE",@@|IS|TRUE,SELECT|UNION|INSERT|UPDATE|DELETE|DROP|ALTER|CREATE|COPY|;|--|/*|pg_sleep,SLOT_Y1_R092_C04,"{""boolean_return_expected"": true, ""contract_depth"": ""structured_v5_1"", ""family"": ""full_text_predicate"", ""forbidden_tokens"": [""SELECT"", ""UNION"", ""INSERT"", ""UPDATE"", ""DELETE"", ""DROP"", ""ALTER"", ""CREATE"", ""COPY"", "";"", ""--"", ""/*"", ""pg_sleep""], ""module_id"": ""Y1_basic_boolean"", ""notes"": ""Coverage/reward contract; runtime validity still requires PostgreSQL probe."", ""required_tokens"": [""@@"", ""IS"", ""TRUE""], ""root_id"": ""PG_BOOL_R092"", ""ruleset_id"": ""RS_Y1_R092_C04"", ""skeleton_reference"": ""(TO_TSVECTOR(STR, STR) @@ TO_TSQUERY(STR, STR)) IS TRUE"", ""slot_schema_id"": ""SLOT_Y1_R092_C04"", ""slots"": [{""max_length"": 24, ""name"": ""short_text_literal_1"", ""safe_ascii"": true, ""type"": ""short_text_literal""}, {""max_length"": 24, ""name"": ""short_text_literal_2"", ""safe_ascii"": true, ""type"": ""short_text_literal""}, {""max_length"": 24, ""name"": ""short_text_literal_3"", ""safe_ascii"": true, ""type"": ""short_text_literal""}, {""max_length"": 24, ""name"": ""short_text_literal_4"", ""safe_ascii"": true, ""type"": ""short_text_literal""}, {""allowed_values"": [""@@"", ""to_tsvector"", ""to_tsquery"", ""plainto_tsquery"", ""websearch_to_tsquery""], ""name"": ""operator_contract"", ""type"": ""operator_set""}], ""structure_cell_id"": ""PG_BOOL_R092_C04""}","(((TO_TSVECTOR(STR, STR) @@ TO_TSQUERY(STR, STR)) IS TRUE) OR TRUE)","(((TO_TSVECTOR(STR, STR) @@ TO_TSQUERY(STR, STR)) IS TRUE) AND FALSE)",True,predicate_only,6,5,False,False,True,Derived from V4.1 structure cell; runtime validation not run in this artifact.,v5.1_coverage_fixed,bootstrap_from_v4_1_not_model_generated
RS_Y1_R092_C05,PG_BOOL_R092,PG_BOOL_R092_C05,Y1_basic_boolean,Y1,full_text_predicate,full_text_predicate,easy,is_not_false_wrapper,"(TO_TSVECTOR(STR, STR) @@ TO_TSQUERY(STR, STR)) IS NOT FALSE",@@|FALSE|IS|NOT,SELECT|UNION|INSERT|UPDATE|DELETE|DROP|ALTER|CREATE|COPY|;|--|/*|pg_sleep,SLOT_Y1_R092_C05,"{""boolean_return_expected"": true, ""contract_depth"": ""structured_v5_1"", ""family"": ""full_text_predicate"", ""forbidden_tokens"": [""SELECT"", ""UNION"", ""INSERT"", ""UPDATE"", ""DELETE"", ""DROP"", ""ALTER"", ""CREATE"", ""COPY"", "";"", ""--"", ""/*"", ""pg_sleep""], ""module_id"": ""Y1_basic_boolean"", ""notes"": ""Coverage/reward contract; runtime validity still requires PostgreSQL probe."", ""required_tokens"": [""@@"", ""FALSE"", ""IS"", ""NOT""], ""root_id"": ""PG_BOOL_R092"", ""ruleset_id"": ""RS_Y1_R092_C05"", ""skeleton_reference"": ""(TO_TSVECTOR(STR, STR) @@ TO_TSQUERY(STR, STR)) IS NOT FALSE"", ""slot_schema_id"": ""SLOT_Y1_R092_C05"", ""slots"": [{""max_length"": 24, ""name"": ""short_text_literal_1"", ""safe_ascii"": true, ""type"": ""short_text_literal""}, {""max_length"": 24, ""name"": ""short_text_literal_2"", ""safe_ascii"": true, ""type"": ""short_text_literal""}, {""max_length"": 24, ""name"": ""short_text_literal_3"", ""safe_ascii"": true, ""type"": ""short_text_literal""}, {""max_length"": 24, ""name"": ""short_text_literal_4"", ""safe_ascii"": true, ""type"": ""short_text_literal""}, {""allowed_values"": [""@@"", ""to_tsvector"", ""to_tsquery"", ""plainto_tsquery"", ""websearch_to_tsquery""], ""name"": ""operator_contract"", ""type"": ""operator_set""}], ""structure_cell_id"": ""PG_BOOL_R092_C05""}","(((TO_TSVECTOR(STR, STR) @@ TO_TSQUERY(STR, STR)) IS NOT FALSE) OR TRUE)","(((TO_TSVECTOR(STR, STR) @@ TO_TSQUERY(STR, STR)) IS NOT FALSE) AND FALSE)",True,predicate_only,6,5,False,False,True,Derived from V4.1 structure cell; runtime validation not run in this artifact.,v5.1_coverage_fixed,bootstrap_from_v4_1_not_model_generated
RS_Y1_R092_C06,PG_BOOL_R092,PG_BOOL_R092_C06,Y1_basic_boolean,Y1,full_text_predicate,full_text_predicate,easy,case_boolean_wrapper,"CASE WHEN (TO_TSVECTOR(STR, STR) @@ TO_TSQUERY(STR, STR)) THEN TRUE ELSE FALSE END",@@|CASE|ELSE|END|FALSE|THEN|TRUE|WHEN,SELECT|UNION|INSERT|UPDATE|DELETE|DROP|ALTER|CREATE|COPY|;|--|/*|pg_sleep,SLOT_Y1_R092_C06,"{""boolean_return_expected"": true, ""contract_depth"": ""structured_v5_1"", ""family"": ""full_text_predicate"", ""forbidden_tokens"": [""SELECT"", ""UNION"", ""INSERT"", ""UPDATE"", ""DELETE"", ""DROP"", ""ALTER"", ""CREATE"", ""COPY"", "";"", ""--"", ""/*"", ""pg_sleep""], ""module_id"": ""Y1_basic_boolean"", ""notes"": ""Coverage/reward contract; runtime validity still requires PostgreSQL probe."", ""required_tokens"": [""@@"", ""CASE"", ""ELSE"", ""END"", ""FALSE"", ""THEN"", ""TRUE"", ""WHEN""], ""root_id"": ""PG_BOOL_R092"", ""ruleset_id"": ""RS_Y1_R092_C06"", ""skeleton_reference"": ""CASE WHEN (TO_TSVECTOR(STR, STR) @@ TO_TSQUERY(STR, STR)) THEN TRUE ELSE FALSE END"", ""slot_schema_id"": ""SLOT_Y1_R092_C06"", ""slots"": [{""max_length"": 24, ""name"": ""short_text_literal_1"", ""safe_ascii"": true, ""type"": ""short_text_literal""}, {""max_length"": 24, ""name"": ""short_text_literal_2"", ""safe_ascii"": true, ""type"": ""short_text_literal""}, {""max_length"": 24, ""name"": ""short_text_literal_3"", ""safe_ascii"": true, ""type"": ""short_text_literal""}, {""max_length"": 24, ""name"": ""short_text_literal_4"", ""safe_ascii"": true, ""type"": ""short_text_literal""}, {""allowed_values"": [""@@"", ""to_tsvector"", ""to_tsquery"", ""plainto_tsquery"", ""websearch_to_tsquery""], ""name"": ""operator_contract"", ""type"": ""operator_set""}], ""structure_cell_id"": ""PG_BOOL_R092_C06""}","((CASE WHEN (TO_TSVECTOR(STR, STR) @@ TO_TSQUERY(STR, STR)) THEN TRUE ELSE FALSE END) OR TRUE)","((CASE WHEN (TO_TSVECTOR(STR, STR) @@ TO_TSQUERY(STR, STR)) THEN TRUE ELSE FALSE END) AND FALSE)",True,predicate_only,6,5,False,False,True,Derived from V4.1 structure cell; runtime validation not run in this artifact.,v5.1_coverage_fixed,bootstrap_from_v4_1_not_model_generated
RS_Y1_R092_C07,PG_BOOL_R092,PG_BOOL_R092_C07,Y1_basic_boolean,Y1,full_text_predicate,full_text_predicate,easy,and_true_guard,"(TO_TSVECTOR(STR, STR) @@ TO_TSQUERY(STR, STR)) AND (INT = INT)",=|@@|AND,SELECT|UNION|INSERT|UPDATE|DELETE|DROP|ALTER|CREATE|COPY|;|--|/*|pg_sleep,SLOT_Y1_R092_C07,"{""boolean_return_expected"": true, ""contract_depth"": ""structured_v5_1"", ""family"": ""full_text_predicate"", ""forbidden_tokens"": [""SELECT"", ""UNION"", ""INSERT"", ""UPDATE"", ""DELETE"", ""DROP"", ""ALTER"", ""CREATE"", ""COPY"", "";"", ""--"", ""/*"", ""pg_sleep""], ""module_id"": ""Y1_basic_boolean"", ""notes"": ""Coverage/reward contract; runtime validity still requires PostgreSQL probe."", ""required_tokens"": [""="", ""@@"", ""AND""], ""root_id"": ""PG_BOOL_R092"", ""ruleset_id"": ""RS_Y1_R092_C07"", ""skeleton_reference"": ""(TO_TSVECTOR(STR, STR) @@ TO_TSQUERY(STR, STR)) AND (INT = INT)"", ""slot_schema_id"": ""SLOT_Y1_R092_C07"", ""slots"": [{""max"": 150, ""max_digits"": 3, ""min"": 0, ""name"": ""bounded_integer_literal_1"", ""type"": ""bounded_integer_literal""}, {""max"": 150, ""max_digits"": 3, ""min"": 0, ""name"": ""bounded_integer_literal_2"", ""type"": ""bounded_integer_literal""}, {""max_length"": 24, ""name"": ""short_text_literal_1"", ""safe_ascii"": true, ""type"": ""short_text_literal""}, {""max_length"": 24, ""name"": ""short_text_literal_2"", ""safe_ascii"": true, ""type"": ""short_text_literal""}, {""max_length"": 24, ""name"": ""short_text_literal_3"", ""safe_ascii"": true, ""type"": ""short_text_literal""}, {""max_length"": 24, ""name"": ""short_text_literal_4"", ""safe_ascii"": true, ""type"": ""short_text_literal""}, {""allowed_values"": [""@@"", ""to_tsvector"", ""to_tsquery"", ""plainto_tsquery"", ""websearch_to_tsquery""], ""name"": ""operator_contract"", ""type"": ""operator_set""}], ""structure_cell_id"": ""PG_BOOL_R092_C07""}","(((TO_TSVECTOR(STR, STR) @@ TO_TSQUERY(STR, STR)) AND (INT = INT)) OR TRUE)","(((TO_TSVECTOR(STR, STR) @@ TO_TSQUERY(STR, STR)) AND (INT = INT)) AND FALSE)",True,predicate_only,6,5,False,False,True,Derived from V4.1 structure cell; runtime validation not run in this artifact.,v5.1_coverage_fixed,bootstrap_from_v4_1_not_model_generated
RS_Y1_R092_C08,PG_BOOL_R092,PG_BOOL_R092_C08,Y1_basic_boolean,Y1,full_text_predicate,full_text_predicate,easy,or_false_guard,"(TO_TSVECTOR(STR, STR) @@ TO_TSQUERY(STR, STR)) OR (INT <> INT)",<|<>|>|@@|OR,SELECT|UNION|INSERT|UPDATE|DELETE|DROP|ALTER|CREATE|COPY|;|--|/*|pg_sleep,SLOT_Y1_R092_C08,"{""boolean_return_expected"": true, ""contract_depth"": ""structured_v5_1"", ""family"": ""full_text_predicate"", ""forbidden_tokens"": [""SELECT"", ""UNION"", ""INSERT"", ""UPDATE"", ""DELETE"", ""DROP"", ""ALTER"", ""CREATE"", ""COPY"", "";"", ""--"", ""/*"", ""pg_sleep""], ""module_id"": ""Y1_basic_boolean"", ""notes"": ""Coverage/reward contract; runtime validity still requires PostgreSQL probe."", ""required_tokens"": [""<"", ""<>"", "">"", ""@@"", ""OR""], ""root_id"": ""PG_BOOL_R092"", ""ruleset_id"": ""RS_Y1_R092_C08"", ""skeleton_reference"": ""(TO_TSVECTOR(STR, STR) @@ TO_TSQUERY(STR, STR)) OR (INT <> INT)"", ""slot_schema_id"": ""SLOT_Y1_R092_C08"", ""slots"": [{""max"": 150, ""max_digits"": 3, ""min"": 0, ""name"": ""bounded_integer_literal_1"", ""type"": ""bounded_integer_literal""}, {""max"": 150, ""max_digits"": 3, ""min"": 0, ""name"": ""bounded_integer_literal_2"", ""type"": ""bounded_integer_literal""}, {""max_length"": 24, ""name"": ""short_text_literal_1"", ""safe_ascii"": true, ""type"": ""short_text_literal""}, {""max_length"": 24, ""name"": ""short_text_literal_2"", ""safe_ascii"": true, ""type"": ""short_text_literal""}, {""max_length"": 24, ""name"": ""short_text_literal_3"", ""safe_ascii"": true, ""type"": ""short_text_literal""}, {""max_length"": 24, ""name"": ""short_text_literal_4"", ""safe_ascii"": true, ""type"": ""short_text_literal""}, {""allowed_values"": [""@@"", ""to_tsvector"", ""to_tsquery"", ""plainto_tsquery"", ""websearch_to_tsquery""], ""name"": ""operator_contract"", ""type"": ""operator_set""}], ""structure_cell_id"": ""PG_BOOL_R092_C08""}","(((TO_TSVECTOR(STR, STR) @@ TO_TSQUERY(STR, STR)) OR (INT <> INT)) OR TRUE)","(((TO_TSVECTOR(STR, STR) @@ TO_TSQUERY(STR, STR)) OR (INT <> INT)) AND FALSE)",True,predicate_only,6,5,False,False,True,Derived from V4.1 structure cell; runtime validation not run in this artifact.,v5.1_coverage_fixed,bootstrap_from_v4_1_not_model_generated
RS_Y1_R092_C09,PG_BOOL_R092,PG_BOOL_R092_C09,Y1_basic_boolean,Y1,full_text_predicate,full_text_predicate,easy,equals_true_wrapper,"((TO_TSVECTOR(STR, STR) @@ TO_TSQUERY(STR, STR)) = TRUE)",=|@@|TRUE,SELECT|UNION|INSERT|UPDATE|DELETE|DROP|ALTER|CREATE|COPY|;|--|/*|pg_sleep,SLOT_Y1_R092_C09,"{""boolean_return_expected"": true, ""contract_depth"": ""structured_v5_1"", ""family"": ""full_text_predicate"", ""forbidden_tokens"": [""SELECT"", ""UNION"", ""INSERT"", ""UPDATE"", ""DELETE"", ""DROP"", ""ALTER"", ""CREATE"", ""COPY"", "";"", ""--"", ""/*"", ""pg_sleep""], ""module_id"": ""Y1_basic_boolean"", ""notes"": ""Coverage/reward contract; runtime validity still requires PostgreSQL probe."", ""required_tokens"": [""="", ""@@"", ""TRUE""], ""root_id"": ""PG_BOOL_R092"", ""ruleset_id"": ""RS_Y1_R092_C09"", ""skeleton_reference"": ""((TO_TSVECTOR(STR, STR) @@ TO_TSQUERY(STR, STR)) = TRUE)"", ""slot_schema_id"": ""SLOT_Y1_R092_C09"", ""slots"": [{""max_length"": 24, ""name"": ""short_text_literal_1"", ""safe_ascii"": true, ""type"": ""short_text_literal""}, {""max_length"": 24, ""name"": ""short_text_literal_2"", ""safe_ascii"": true, ""type"": ""short_text_literal""}, {""max_length"": 24, ""name"": ""short_text_literal_3"", ""safe_ascii"": true, ""type"": ""short_text_literal""}, {""max_length"": 24, ""name"": ""short_text_literal_4"", ""safe_ascii"": true, ""type"": ""short_text_literal""}, {""allowed_values"": [""@@"", ""to_tsvector"", ""to_tsquery"", ""plainto_tsquery"", ""websearch_to_tsquery""], ""name"": ""operator_contract"", ""type"": ""operator_set""}], ""structure_cell_id"": ""PG_BOOL_R092_C09""}","((((TO_TSVECTOR(STR, STR) @@ TO_TSQUERY(STR, STR)) = TRUE)) OR TRUE)","((((TO_TSVECTOR(STR, STR) @@ TO_TSQUERY(STR, STR)) = TRUE)) AND FALSE)",True,predicate_only,6,5,False,False,True,Derived from V4.1 structure cell; runtime validation not run in this artifact.,v5.1_coverage_fixed,bootstrap_from_v4_1_not_model_generated
RS_Y1_R092_C10,PG_BOOL_R092,PG_BOOL_R092_C10,Y1_basic_boolean,Y1,full_text_predicate,full_text_predicate,easy,coalesce_false_wrapper,"COALESCE((TO_TSVECTOR(STR, STR) @@ TO_TSQUERY(STR, STR)), FALSE)",@@|COALESCE|FALSE,SELECT|UNION|INSERT|UPDATE|DELETE|DROP|ALTER|CREATE|COPY|;|--|/*|pg_sleep,SLOT_Y1_R092_C10,"{""boolean_return_expected"": true, ""contract_depth"": ""structured_v5_1"", ""family"": ""full_text_predicate"", ""forbidden_tokens"": [""SELECT"", ""UNION"", ""INSERT"", ""UPDATE"", ""DELETE"", ""DROP"", ""ALTER"", ""CREATE"", ""COPY"", "";"", ""--"", ""/*"", ""pg_sleep""], ""module_id"": ""Y1_basic_boolean"", ""notes"": ""Coverage/reward contract; runtime validity still requires PostgreSQL probe."", ""required_tokens"": [""@@"", ""COALESCE"", ""FALSE""], ""root_id"": ""PG_BOOL_R092"", ""ruleset_id"": ""RS_Y1_R092_C10"", ""skeleton_reference"": ""COALESCE((TO_TSVECTOR(STR, STR) @@ TO_TSQUERY(STR, STR)), FALSE)"", ""slot_schema_id"": ""SLOT_Y1_R092_C10"", ""slots"": [{""max_length"": 24, ""name"": ""short_text_literal_1"", ""safe_ascii"": true, ""type"": ""short_text_literal""}, {""max_length"": 24, ""name"": ""short_text_literal_2"", ""safe_ascii"": true, ""type"": ""short_text_literal""}, {""max_length"": 24, ""name"": ""short_text_literal_3"", ""safe_ascii"": true, ""type"": ""short_text_literal""}, {""max_length"": 24, ""name"": ""short_text_literal_4"", ""safe_ascii"": true, ""type"": ""short_text_literal""}, {""allowed_values"": [""@@"", ""to_tsvector"", ""to_tsquery"", ""plainto_tsquery"", ""websearch_to_tsquery""], ""name"": ""operator_contract"", ""type"": ""operator_set""}], ""structure_cell_id"": ""PG_BOOL_R092_C10""}","((COALESCE((TO_TSVECTOR(STR, STR) @@ TO_TSQUERY(STR, STR)), FALSE)) OR TRUE)","((COALESCE((TO_TSVECTOR(STR, STR) @@ TO_TSQUERY(STR, STR)), FALSE)) AND FALSE)",True,predicate_only,6,5,False,False,True,Derived from V4.1 structure cell; runtime validation not run in this artifact.,v5.1_coverage_fixed,bootstrap_from_v4_1_not_model_generated
RS_Y1_R093_C01,PG_BOOL_R093,PG_BOOL_R093_C01,Y1_basic_boolean,Y1,full_text_predicate,full_text_predicate,easy,base_predicate,"NUMNODE(PLAINTO_TSQUERY(STR, STR)) = INT",=,SELECT|UNION|INSERT|UPDATE|DELETE|DROP|ALTER|CREATE|COPY|;|--|/*|pg_sleep,SLOT_Y1_R093_C01,"{""boolean_return_expected"": true, ""contract_depth"": ""structured_v5_1"", ""family"": ""full_text_predicate"", ""forbidden_tokens"": [""SELECT"", ""UNION"", ""INSERT"", ""UPDATE"", ""DELETE"", ""DROP"", ""ALTER"", ""CREATE"", ""COPY"", "";"", ""--"", ""/*"", ""pg_sleep""], ""module_id"": ""Y1_basic_boolean"", ""notes"": ""Coverage/reward contract; runtime validity still requires PostgreSQL probe."", ""required_tokens"": [""=""], ""root_id"": ""PG_BOOL_R093"", ""ruleset_id"": ""RS_Y1_R093_C01"", ""skeleton_reference"": ""NUMNODE(PLAINTO_TSQUERY(STR, STR)) = INT"", ""slot_schema_id"": ""SLOT_Y1_R093_C01"", ""slots"": [{""max"": 150, ""max_digits"": 3, ""min"": 0, ""name"": ""bounded_integer_literal_1"", ""type"": ""bounded_integer_literal""}, {""max_length"": 24, ""name"": ""short_text_literal_1"", ""safe_ascii"": true, ""type"": ""short_text_literal""}, {""max_length"": 24, ""name"": ""short_text_literal_2"", ""safe_ascii"": true, ""type"": ""short_text_literal""}, {""allowed_values"": [""@@"", ""to_tsvector"", ""to_tsquery"", ""plainto_tsquery"", ""websearch_to_tsquery""], ""name"": ""operator_contract"", ""type"": ""operator_set""}], ""structure_cell_id"": ""PG_BOOL_R093_C01""}","((NUMNODE(PLAINTO_TSQUERY(STR, STR)) = INT) OR TRUE)","((NUMNODE(PLAINTO_TSQUERY(STR, STR)) = INT) AND FALSE)",True,predicate_only,6,5,False,False,True,Derived from V4.1 structure cell; runtime validation not run in this artifact.,v5.1_coverage_fixed,bootstrap_from_v4_1_not_model_generated
RS_Y1_R093_C02,PG_BOOL_R093,PG_BOOL_R093_C02,Y1_basic_boolean,Y1,full_text_predicate,full_text_predicate,easy,parenthesized_predicate,"(NUMNODE(PLAINTO_TSQUERY(STR, STR)) = INT)",=,SELECT|UNION|INSERT|UPDATE|DELETE|DROP|ALTER|CREATE|COPY|;|--|/*|pg_sleep,SLOT_Y1_R093_C02,"{""boolean_return_expected"": true, ""contract_depth"": ""structured_v5_1"", ""family"": ""full_text_predicate"", ""forbidden_tokens"": [""SELECT"", ""UNION"", ""INSERT"", ""UPDATE"", ""DELETE"", ""DROP"", ""ALTER"", ""CREATE"", ""COPY"", "";"", ""--"", ""/*"", ""pg_sleep""], ""module_id"": ""Y1_basic_boolean"", ""notes"": ""Coverage/reward contract; runtime validity still requires PostgreSQL probe."", ""required_tokens"": [""=""], ""root_id"": ""PG_BOOL_R093"", ""ruleset_id"": ""RS_Y1_R093_C02"", ""skeleton_reference"": ""(NUMNODE(PLAINTO_TSQUERY(STR, STR)) = INT)"", ""slot_schema_id"": ""SLOT_Y1_R093_C02"", ""slots"": [{""max"": 150, ""max_digits"": 3, ""min"": 0, ""name"": ""bounded_integer_literal_1"", ""type"": ""bounded_integer_literal""}, {""max_length"": 24, ""name"": ""short_text_literal_1"", ""safe_ascii"": true, ""type"": ""short_text_literal""}, {""max_length"": 24, ""name"": ""short_text_literal_2"", ""safe_ascii"": true, ""type"": ""short_text_literal""}, {""allowed_values"": [""@@"", ""to_tsvector"", ""to_tsquery"", ""plainto_tsquery"", ""websearch_to_tsquery""], ""name"": ""operator_contract"", ""type"": ""operator_set""}], ""structure_cell_id"": ""PG_BOOL_R093_C02""}","(((NUMNODE(PLAINTO_TSQUERY(STR, STR)) = INT)) OR TRUE)","(((NUMNODE(PLAINTO_TSQUERY(STR, STR)) = INT)) AND FALSE)",True,predicate_only,6,5,False,False,True,Derived from V4.1 structure cell; runtime validation not run in this artifact.,v5.1_coverage_fixed,bootstrap_from_v4_1_not_model_generated
RS_Y1_R093_C03,PG_BOOL_R093,PG_BOOL_R093_C03,Y1_basic_boolean,Y1,full_text_predicate,full_text_predicate,easy,negated_inverse_predicate,"NOT (NUMNODE(PLAINTO_TSQUERY(STR, STR)) = INT)",=|NOT,SELECT|UNION|INSERT|UPDATE|DELETE|DROP|ALTER|CREATE|COPY|;|--|/*|pg_sleep,SLOT_Y1_R093_C03,"{""boolean_return_expected"": true, ""contract_depth"": ""structured_v5_1"", ""family"": ""full_text_predicate"", ""forbidden_tokens"": [""SELECT"", ""UNION"", ""INSERT"", ""UPDATE"", ""DELETE"", ""DROP"", ""ALTER"", ""CREATE"", ""COPY"", "";"", ""--"", ""/*"", ""pg_sleep""], ""module_id"": ""Y1_basic_boolean"", ""notes"": ""Coverage/reward contract; runtime validity still requires PostgreSQL probe."", ""required_tokens"": [""="", ""NOT""], ""root_id"": ""PG_BOOL_R093"", ""ruleset_id"": ""RS_Y1_R093_C03"", ""skeleton_reference"": ""NOT (NUMNODE(PLAINTO_TSQUERY(STR, STR)) = INT)"", ""slot_schema_id"": ""SLOT_Y1_R093_C03"", ""slots"": [{""max"": 150, ""max_digits"": 3, ""min"": 0, ""name"": ""bounded_integer_literal_1"", ""type"": ""bounded_integer_literal""}, {""max_length"": 24, ""name"": ""short_text_literal_1"", ""safe_ascii"": true, ""type"": ""short_text_literal""}, {""max_length"": 24, ""name"": ""short_text_literal_2"", ""safe_ascii"": true, ""type"": ""short_text_literal""}, {""allowed_values"": [""@@"", ""to_tsvector"", ""to_tsquery"", ""plainto_tsquery"", ""websearch_to_tsquery""], ""name"": ""operator_contract"", ""type"": ""operator_set""}], ""structure_cell_id"": ""PG_BOOL_R093_C03""}","((NOT (NUMNODE(PLAINTO_TSQUERY(STR, STR)) = INT)) OR TRUE)","((NOT (NUMNODE(PLAINTO_TSQUERY(STR, STR)) = INT)) AND FALSE)",True,predicate_only,6,5,False,False,True,Derived from V4.1 structure cell; runtime validation not run in this artifact.,v5.1_coverage_fixed,bootstrap_from_v4_1_not_model_generated
RS_Y1_R093_C04,PG_BOOL_R093,PG_BOOL_R093_C04,Y1_basic_boolean,Y1,full_text_predicate,full_text_predicate,easy,is_true_wrapper,"(NUMNODE(PLAINTO_TSQUERY(STR, STR)) = INT) IS TRUE",=|IS|TRUE,SELECT|UNION|INSERT|UPDATE|DELETE|DROP|ALTER|CREATE|COPY|;|--|/*|pg_sleep,SLOT_Y1_R093_C04,"{""boolean_return_expected"": true, ""contract_depth"": ""structured_v5_1"", ""family"": ""full_text_predicate"", ""forbidden_tokens"": [""SELECT"", ""UNION"", ""INSERT"", ""UPDATE"", ""DELETE"", ""DROP"", ""ALTER"", ""CREATE"", ""COPY"", "";"", ""--"", ""/*"", ""pg_sleep""], ""module_id"": ""Y1_basic_boolean"", ""notes"": ""Coverage/reward contract; runtime validity still requires PostgreSQL probe."", ""required_tokens"": [""="", ""IS"", ""TRUE""], ""root_id"": ""PG_BOOL_R093"", ""ruleset_id"": ""RS_Y1_R093_C04"", ""skeleton_reference"": ""(NUMNODE(PLAINTO_TSQUERY(STR, STR)) = INT) IS TRUE"", ""slot_schema_id"": ""SLOT_Y1_R093_C04"", ""slots"": [{""max"": 150, ""max_digits"": 3, ""min"": 0, ""name"": ""bounded_integer_literal_1"", ""type"": ""bounded_integer_literal""}, {""max_length"": 24, ""name"": ""short_text_literal_1"", ""safe_ascii"": true, ""type"": ""short_text_literal""}, {""max_length"": 24, ""name"": ""short_text_literal_2"", ""safe_ascii"": true, ""type"": ""short_text_literal""}, {""allowed_values"": [""@@"", ""to_tsvector"", ""to_tsquery"", ""plainto_tsquery"", ""websearch_to_tsquery""], ""name"": ""operator_contract"", ""type"": ""operator_set""}], ""structure_cell_id"": ""PG_BOOL_R093_C04""}","(((NUMNODE(PLAINTO_TSQUERY(STR, STR)) = INT) IS TRUE) OR TRUE)","(((NUMNODE(PLAINTO_TSQUERY(STR, STR)) = INT) IS TRUE) AND FALSE)",True,predicate_only,6,5,False,False,True,Derived from V4.1 structure cell; runtime validation not run in this artifact.,v5.1_coverage_fixed,bootstrap_from_v4_1_not_model_generated
RS_Y1_R093_C05,PG_BOOL_R093,PG_BOOL_R093_C05,Y1_basic_boolean,Y1,full_text_predicate,full_text_predicate,easy,is_not_false_wrapper,"(NUMNODE(PLAINTO_TSQUERY(STR, STR)) = INT) IS NOT FALSE",=|FALSE|IS|NOT,SELECT|UNION|INSERT|UPDATE|DELETE|DROP|ALTER|CREATE|COPY|;|--|/*|pg_sleep,SLOT_Y1_R093_C05,"{""boolean_return_expected"": true, ""contract_depth"": ""structured_v5_1"", ""family"": ""full_text_predicate"", ""forbidden_tokens"": [""SELECT"", ""UNION"", ""INSERT"", ""UPDATE"", ""DELETE"", ""DROP"", ""ALTER"", ""CREATE"", ""COPY"", "";"", ""--"", ""/*"", ""pg_sleep""], ""module_id"": ""Y1_basic_boolean"", ""notes"": ""Coverage/reward contract; runtime validity still requires PostgreSQL probe."", ""required_tokens"": [""="", ""FALSE"", ""IS"", ""NOT""], ""root_id"": ""PG_BOOL_R093"", ""ruleset_id"": ""RS_Y1_R093_C05"", ""skeleton_reference"": ""(NUMNODE(PLAINTO_TSQUERY(STR, STR)) = INT) IS NOT FALSE"", ""slot_schema_id"": ""SLOT_Y1_R093_C05"", ""slots"": [{""max"": 150, ""max_digits"": 3, ""min"": 0, ""name"": ""bounded_integer_literal_1"", ""type"": ""bounded_integer_literal""}, {""max_length"": 24, ""name"": ""short_text_literal_1"", ""safe_ascii"": true, ""type"": ""short_text_literal""}, {""max_length"": 24, ""name"": ""short_text_literal_2"", ""safe_ascii"": true, ""type"": ""short_text_literal""}, {""allowed_values"": [""@@"", ""to_tsvector"", ""to_tsquery"", ""plainto_tsquery"", ""websearch_to_tsquery""], ""name"": ""operator_contract"", ""type"": ""operator_set""}], ""structure_cell_id"": ""PG_BOOL_R093_C05""}","(((NUMNODE(PLAINTO_TSQUERY(STR, STR)) = INT) IS NOT FALSE) OR TRUE)","(((NUMNODE(PLAINTO_TSQUERY(STR, STR)) = INT) IS NOT FALSE) AND FALSE)",True,predicate_only,6,5,False,False,True,Derived from V4.1 structure cell; runtime validation not run in this artifact.,v5.1_coverage_fixed,bootstrap_from_v4_1_not_model_generated
