sample_id,text,payload_raw,prefix,ruleset_id,root_id,structure_cell_id,module_id,y_level,semantic_family,ruleset_family,skeleton_reference,required_tokens,slot_schema_id,source_split,source_view,raw_payload_hash,postgres_runtime_valid,semantic_behavior_valid,usable_for_mle,usable_for_reward_positive,training_role,minimal_seed_reason,schema_version
Y1_R001_C07_S05,<RULE=RS_Y1_R001_C07><CELL=PG_BOOL_R001_C07><FAMILY=comparison_numeric> (53 = 70) AND (7 = 7),(53 = 70) AND (7 = 7),<RULE=RS_Y1_R001_C07><CELL=PG_BOOL_R001_C07><FAMILY=comparison_numeric>,RS_Y1_R001_C07,PG_BOOL_R001,PG_BOOL_R001_C07,Y1_basic_boolean,Y1,comparison_numeric,comparison_numeric,(INT = INT) AND (INT = INT),=|AND,SLOT_Y1_R001_C07,dev,accepted_static_v4_1,sha256:af32ad9265157070785997b0688aac486846449733949d16da71957ddb1846c2,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R001_C07_S06,<RULE=RS_Y1_R001_C07><CELL=PG_BOOL_R001_C07><FAMILY=comparison_numeric> (66 = 83) AND (20 = 20),(66 = 83) AND (20 = 20),<RULE=RS_Y1_R001_C07><CELL=PG_BOOL_R001_C07><FAMILY=comparison_numeric>,RS_Y1_R001_C07,PG_BOOL_R001,PG_BOOL_R001_C07,Y1_basic_boolean,Y1,comparison_numeric,comparison_numeric,(INT = INT) AND (INT = INT),=|AND,SLOT_Y1_R001_C07,test,accepted_static_v4_1,sha256:b2d6d9bbfec8efe5bbd31cf0ae8ce3856b16d60de7c691aaf26e1a6ee9db6329,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R001_C08_S01,<RULE=RS_Y1_R001_C08><CELL=PG_BOOL_R001_C08><FAMILY=comparison_numeric> (12 = 12) OR (80 <> 80),(12 = 12) OR (80 <> 80),<RULE=RS_Y1_R001_C08><CELL=PG_BOOL_R001_C08><FAMILY=comparison_numeric>,RS_Y1_R001_C08,PG_BOOL_R001,PG_BOOL_R001_C08,Y1_basic_boolean,Y1,comparison_numeric,comparison_numeric,(INT = INT) OR (INT <> INT),<|<>|=|>|OR,SLOT_Y1_R001_C08,train,accepted_static_v4_1,sha256:7594b34c05a6dd76905f3002ac3c84abc97ce0ada0dc38e100c101805b74024f,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R001_C08_S02,<RULE=RS_Y1_R001_C08><CELL=PG_BOOL_R001_C08><FAMILY=comparison_numeric> (25 = 25) OR (93 <> 93),(25 = 25) OR (93 <> 93),<RULE=RS_Y1_R001_C08><CELL=PG_BOOL_R001_C08><FAMILY=comparison_numeric>,RS_Y1_R001_C08,PG_BOOL_R001,PG_BOOL_R001_C08,Y1_basic_boolean,Y1,comparison_numeric,comparison_numeric,(INT = INT) OR (INT <> INT),<|<>|=|>|OR,SLOT_Y1_R001_C08,train,accepted_static_v4_1,sha256:305f7a75f4d310e85c08764f9addbe97914c463bc21a69eca76eb3777290dc3e,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R001_C08_S03,<RULE=RS_Y1_R001_C08><CELL=PG_BOOL_R001_C08><FAMILY=comparison_numeric> (38 = 38) OR (9 <> 9),(38 = 38) OR (9 <> 9),<RULE=RS_Y1_R001_C08><CELL=PG_BOOL_R001_C08><FAMILY=comparison_numeric>,RS_Y1_R001_C08,PG_BOOL_R001,PG_BOOL_R001_C08,Y1_basic_boolean,Y1,comparison_numeric,comparison_numeric,(INT = INT) OR (INT <> INT),<|<>|=|>|OR,SLOT_Y1_R001_C08,train,accepted_static_v4_1,sha256:eb62e7bdd63b61c5e25eee3f86730dcea164a68100392b1f2c282b6bcda33879,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R001_C08_S04,<RULE=RS_Y1_R001_C08><CELL=PG_BOOL_R001_C08><FAMILY=comparison_numeric> (51 = 68) OR (22 <> 22),(51 = 68) OR (22 <> 22),<RULE=RS_Y1_R001_C08><CELL=PG_BOOL_R001_C08><FAMILY=comparison_numeric>,RS_Y1_R001_C08,PG_BOOL_R001,PG_BOOL_R001_C08,Y1_basic_boolean,Y1,comparison_numeric,comparison_numeric,(INT = INT) OR (INT <> INT),<|<>|=|>|OR,SLOT_Y1_R001_C08,train,accepted_static_v4_1,sha256:157afeaafc4bd11258f299b55b1e05a579644dde8d0f42f92475fac56f435490,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R001_C08_S05,<RULE=RS_Y1_R001_C08><CELL=PG_BOOL_R001_C08><FAMILY=comparison_numeric> (64 = 81) OR (35 <> 35),(64 = 81) OR (35 <> 35),<RULE=RS_Y1_R001_C08><CELL=PG_BOOL_R001_C08><FAMILY=comparison_numeric>,RS_Y1_R001_C08,PG_BOOL_R001,PG_BOOL_R001_C08,Y1_basic_boolean,Y1,comparison_numeric,comparison_numeric,(INT = INT) OR (INT <> INT),<|<>|=|>|OR,SLOT_Y1_R001_C08,train,accepted_static_v4_1,sha256:5bd149db9639dda13f73205556c4627cb175989536f126a1b689229bc73e8af7,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R001_C08_S06,<RULE=RS_Y1_R001_C08><CELL=PG_BOOL_R001_C08><FAMILY=comparison_numeric> (77 = 94) OR (48 <> 48),(77 = 94) OR (48 <> 48),<RULE=RS_Y1_R001_C08><CELL=PG_BOOL_R001_C08><FAMILY=comparison_numeric>,RS_Y1_R001_C08,PG_BOOL_R001,PG_BOOL_R001_C08,Y1_basic_boolean,Y1,comparison_numeric,comparison_numeric,(INT = INT) OR (INT <> INT),<|<>|=|>|OR,SLOT_Y1_R001_C08,train,accepted_static_v4_1,sha256:57f8e8502ce1af419d8a21bb2e086d2866cbddef0c4750b4ab59d6b4b9511b52,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R001_C09_S01,<RULE=RS_Y1_R001_C09><CELL=PG_BOOL_R001_C09><FAMILY=comparison_numeric> ((23 = 23) = TRUE),((23 = 23) = TRUE),<RULE=RS_Y1_R001_C09><CELL=PG_BOOL_R001_C09><FAMILY=comparison_numeric>,RS_Y1_R001_C09,PG_BOOL_R001,PG_BOOL_R001_C09,Y1_basic_boolean,Y1,comparison_numeric,comparison_numeric,((INT = INT) = TRUE),=|TRUE,SLOT_Y1_R001_C09,dev,accepted_static_v4_1,sha256:e9b519ae4ae92530c27b8318534afd4c2c8f031bf678020878a0ec3c9ff7c2b1,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R001_C09_S02,<RULE=RS_Y1_R001_C09><CELL=PG_BOOL_R001_C09><FAMILY=comparison_numeric> ((36 = 36) = TRUE),((36 = 36) = TRUE),<RULE=RS_Y1_R001_C09><CELL=PG_BOOL_R001_C09><FAMILY=comparison_numeric>,RS_Y1_R001_C09,PG_BOOL_R001,PG_BOOL_R001_C09,Y1_basic_boolean,Y1,comparison_numeric,comparison_numeric,((INT = INT) = TRUE),=|TRUE,SLOT_Y1_R001_C09,dev,accepted_static_v4_1,sha256:303655be2ff0b40295944066ff80c3c1dec59339185f3b5fe76e9ae0dc351742,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R001_C09_S03,<RULE=RS_Y1_R001_C09><CELL=PG_BOOL_R001_C09><FAMILY=comparison_numeric> ((49 = 49) = TRUE),((49 = 49) = TRUE),<RULE=RS_Y1_R001_C09><CELL=PG_BOOL_R001_C09><FAMILY=comparison_numeric>,RS_Y1_R001_C09,PG_BOOL_R001,PG_BOOL_R001_C09,Y1_basic_boolean,Y1,comparison_numeric,comparison_numeric,((INT = INT) = TRUE),=|TRUE,SLOT_Y1_R001_C09,train,accepted_static_v4_1,sha256:406141fa4b0f2d1e2604f712454a1f0f5289f261d2dbdc7523903831c1bba8dd,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R001_C09_S04,<RULE=RS_Y1_R001_C09><CELL=PG_BOOL_R001_C09><FAMILY=comparison_numeric> ((62 = 79) = TRUE),((62 = 79) = TRUE),<RULE=RS_Y1_R001_C09><CELL=PG_BOOL_R001_C09><FAMILY=comparison_numeric>,RS_Y1_R001_C09,PG_BOOL_R001,PG_BOOL_R001_C09,Y1_basic_boolean,Y1,comparison_numeric,comparison_numeric,((INT = INT) = TRUE),=|TRUE,SLOT_Y1_R001_C09,train,accepted_static_v4_1,sha256:a57f76904885ca5e2d18718d73a41279c134a5c1576e6c4f05d2dae9a6b5a543,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R001_C09_S05,<RULE=RS_Y1_R001_C09><CELL=PG_BOOL_R001_C09><FAMILY=comparison_numeric> ((75 = 92) = TRUE),((75 = 92) = TRUE),<RULE=RS_Y1_R001_C09><CELL=PG_BOOL_R001_C09><FAMILY=comparison_numeric>,RS_Y1_R001_C09,PG_BOOL_R001,PG_BOOL_R001_C09,Y1_basic_boolean,Y1,comparison_numeric,comparison_numeric,((INT = INT) = TRUE),=|TRUE,SLOT_Y1_R001_C09,test,accepted_static_v4_1,sha256:1d944c2e3faa2482cd59696a174adddc5e2a580579200e18c2307ed34dc969ca,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R001_C09_S06,<RULE=RS_Y1_R001_C09><CELL=PG_BOOL_R001_C09><FAMILY=comparison_numeric> ((88 = 8) = TRUE),((88 = 8) = TRUE),<RULE=RS_Y1_R001_C09><CELL=PG_BOOL_R001_C09><FAMILY=comparison_numeric>,RS_Y1_R001_C09,PG_BOOL_R001,PG_BOOL_R001_C09,Y1_basic_boolean,Y1,comparison_numeric,comparison_numeric,((INT = INT) = TRUE),=|TRUE,SLOT_Y1_R001_C09,test,accepted_static_v4_1,sha256:6bac3f41ea0fa046e992441d5414b0a7d1c223edd90e610fce883ed036f8c10f,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R001_C10_S01,"<RULE=RS_Y1_R001_C10><CELL=PG_BOOL_R001_C10><FAMILY=comparison_numeric> COALESCE((34 = 34), FALSE)","COALESCE((34 = 34), FALSE)",<RULE=RS_Y1_R001_C10><CELL=PG_BOOL_R001_C10><FAMILY=comparison_numeric>,RS_Y1_R001_C10,PG_BOOL_R001,PG_BOOL_R001_C10,Y1_basic_boolean,Y1,comparison_numeric,comparison_numeric,"COALESCE((INT = INT), FALSE)",=|COALESCE|FALSE,SLOT_Y1_R001_C10,test,accepted_static_v4_1,sha256:faa3eee50ca68b7ee88f0a60fe8e339e90eaae76fe953966e2e40f46ed8e5dfc,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R001_C10_S02,"<RULE=RS_Y1_R001_C10><CELL=PG_BOOL_R001_C10><FAMILY=comparison_numeric> COALESCE((47 = 47), FALSE)","COALESCE((47 = 47), FALSE)",<RULE=RS_Y1_R001_C10><CELL=PG_BOOL_R001_C10><FAMILY=comparison_numeric>,RS_Y1_R001_C10,PG_BOOL_R001,PG_BOOL_R001_C10,Y1_basic_boolean,Y1,comparison_numeric,comparison_numeric,"COALESCE((INT = INT), FALSE)",=|COALESCE|FALSE,SLOT_Y1_R001_C10,train,accepted_static_v4_1,sha256:d0ed71eaf172d3a39d713bf07267c3de461111636e8a57ead541765f41b1107e,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R001_C10_S03,"<RULE=RS_Y1_R001_C10><CELL=PG_BOOL_R001_C10><FAMILY=comparison_numeric> COALESCE((60 = 60), FALSE)","COALESCE((60 = 60), FALSE)",<RULE=RS_Y1_R001_C10><CELL=PG_BOOL_R001_C10><FAMILY=comparison_numeric>,RS_Y1_R001_C10,PG_BOOL_R001,PG_BOOL_R001_C10,Y1_basic_boolean,Y1,comparison_numeric,comparison_numeric,"COALESCE((INT = INT), FALSE)",=|COALESCE|FALSE,SLOT_Y1_R001_C10,train,accepted_static_v4_1,sha256:668465b2c45311174235fbfaa934df4326c6173662b86be38a745cdc8ba12722,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R001_C10_S04,"<RULE=RS_Y1_R001_C10><CELL=PG_BOOL_R001_C10><FAMILY=comparison_numeric> COALESCE((73 = 90), FALSE)","COALESCE((73 = 90), FALSE)",<RULE=RS_Y1_R001_C10><CELL=PG_BOOL_R001_C10><FAMILY=comparison_numeric>,RS_Y1_R001_C10,PG_BOOL_R001,PG_BOOL_R001_C10,Y1_basic_boolean,Y1,comparison_numeric,comparison_numeric,"COALESCE((INT = INT), FALSE)",=|COALESCE|FALSE,SLOT_Y1_R001_C10,train,accepted_static_v4_1,sha256:f1d8489375e457a72c69cb50bdac0687274af17b95bd968da05e054e66d24807,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R001_C10_S05,"<RULE=RS_Y1_R001_C10><CELL=PG_BOOL_R001_C10><FAMILY=comparison_numeric> COALESCE((86 = 6), FALSE)","COALESCE((86 = 6), FALSE)",<RULE=RS_Y1_R001_C10><CELL=PG_BOOL_R001_C10><FAMILY=comparison_numeric>,RS_Y1_R001_C10,PG_BOOL_R001,PG_BOOL_R001_C10,Y1_basic_boolean,Y1,comparison_numeric,comparison_numeric,"COALESCE((INT = INT), FALSE)",=|COALESCE|FALSE,SLOT_Y1_R001_C10,train,accepted_static_v4_1,sha256:b6e86c8fba9d4ee4f43068113929c01eedf664dccb2573a252bf56b3d6adea25,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R001_C10_S06,"<RULE=RS_Y1_R001_C10><CELL=PG_BOOL_R001_C10><FAMILY=comparison_numeric> COALESCE((2 = 19), FALSE)","COALESCE((2 = 19), FALSE)",<RULE=RS_Y1_R001_C10><CELL=PG_BOOL_R001_C10><FAMILY=comparison_numeric>,RS_Y1_R001_C10,PG_BOOL_R001,PG_BOOL_R001_C10,Y1_basic_boolean,Y1,comparison_numeric,comparison_numeric,"COALESCE((INT = INT), FALSE)",=|COALESCE|FALSE,SLOT_Y1_R001_C10,train,accepted_static_v4_1,sha256:6abe6ddc60c4a4114a50363d984ee9ae8d054672e92298e2d15a902e9b4a0b0b,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R002_C01_S01,<RULE=RS_Y1_R002_C01><CELL=PG_BOOL_R002_C01><FAMILY=comparison_numeric> 39 <> 56,39 <> 56,<RULE=RS_Y1_R002_C01><CELL=PG_BOOL_R002_C01><FAMILY=comparison_numeric>,RS_Y1_R002_C01,PG_BOOL_R002,PG_BOOL_R002_C01,Y1_basic_boolean,Y1,comparison_numeric,comparison_numeric,INT <> INT,<|<>|>,SLOT_Y1_R002_C01,train,accepted_static_v4_1,sha256:e17dc7576bc525d888a6da264e72b6abb5672146d64bb00afe1ee71512c0d0e7,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R002_C01_S02,<RULE=RS_Y1_R002_C01><CELL=PG_BOOL_R002_C01><FAMILY=comparison_numeric> 52 <> 69,52 <> 69,<RULE=RS_Y1_R002_C01><CELL=PG_BOOL_R002_C01><FAMILY=comparison_numeric>,RS_Y1_R002_C01,PG_BOOL_R002,PG_BOOL_R002_C01,Y1_basic_boolean,Y1,comparison_numeric,comparison_numeric,INT <> INT,<|<>|>,SLOT_Y1_R002_C01,train,accepted_static_v4_1,sha256:894b945a6e4ca0aca43a936295e3ad2b097e858de598bf59217a96059e4674e9,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R002_C01_S03,<RULE=RS_Y1_R002_C01><CELL=PG_BOOL_R002_C01><FAMILY=comparison_numeric> 65 <> 82,65 <> 82,<RULE=RS_Y1_R002_C01><CELL=PG_BOOL_R002_C01><FAMILY=comparison_numeric>,RS_Y1_R002_C01,PG_BOOL_R002,PG_BOOL_R002_C01,Y1_basic_boolean,Y1,comparison_numeric,comparison_numeric,INT <> INT,<|<>|>,SLOT_Y1_R002_C01,train,accepted_static_v4_1,sha256:ac16aeb79776d68722ce3f9cf43f78987b86301f9b2d1b42ad571f087b345ab9,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R002_C01_S04,<RULE=RS_Y1_R002_C01><CELL=PG_BOOL_R002_C01><FAMILY=comparison_numeric> 78 <> 78,78 <> 78,<RULE=RS_Y1_R002_C01><CELL=PG_BOOL_R002_C01><FAMILY=comparison_numeric>,RS_Y1_R002_C01,PG_BOOL_R002,PG_BOOL_R002_C01,Y1_basic_boolean,Y1,comparison_numeric,comparison_numeric,INT <> INT,<|<>|>,SLOT_Y1_R002_C01,train,accepted_static_v4_1,sha256:2bd1149a23ad0bad5fd858342146cf6495d32b03d23b50e3bc589469752d55ff,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R002_C01_S05,<RULE=RS_Y1_R002_C01><CELL=PG_BOOL_R002_C01><FAMILY=comparison_numeric> 91 <> 91,91 <> 91,<RULE=RS_Y1_R002_C01><CELL=PG_BOOL_R002_C01><FAMILY=comparison_numeric>,RS_Y1_R002_C01,PG_BOOL_R002,PG_BOOL_R002_C01,Y1_basic_boolean,Y1,comparison_numeric,comparison_numeric,INT <> INT,<|<>|>,SLOT_Y1_R002_C01,train,accepted_static_v4_1,sha256:d80d77128d621eea17b40d16aa52bbcb64644abe9a6f7a47564d395f35bd0034,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R002_C01_S06,<RULE=RS_Y1_R002_C01><CELL=PG_BOOL_R002_C01><FAMILY=comparison_numeric> 7 <> 7,7 <> 7,<RULE=RS_Y1_R002_C01><CELL=PG_BOOL_R002_C01><FAMILY=comparison_numeric>,RS_Y1_R002_C01,PG_BOOL_R002,PG_BOOL_R002_C01,Y1_basic_boolean,Y1,comparison_numeric,comparison_numeric,INT <> INT,<|<>|>,SLOT_Y1_R002_C01,train,accepted_static_v4_1,sha256:44f539bd8836e6b99bc14c536f511869880f668991eb1b3cebe9268ce1668429,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R002_C02_S01,<RULE=RS_Y1_R002_C02><CELL=PG_BOOL_R002_C02><FAMILY=comparison_numeric> (50 <> 67),(50 <> 67),<RULE=RS_Y1_R002_C02><CELL=PG_BOOL_R002_C02><FAMILY=comparison_numeric>,RS_Y1_R002_C02,PG_BOOL_R002,PG_BOOL_R002_C02,Y1_basic_boolean,Y1,comparison_numeric,comparison_numeric,(INT <> INT),<|<>|>,SLOT_Y1_R002_C02,train,accepted_static_v4_1,sha256:b9a013d4c09a8581264a9cdc060c1c1126fb10c8f62bf690f9c27ea9f35e9954,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R002_C02_S02,<RULE=RS_Y1_R002_C02><CELL=PG_BOOL_R002_C02><FAMILY=comparison_numeric> (63 <> 80),(63 <> 80),<RULE=RS_Y1_R002_C02><CELL=PG_BOOL_R002_C02><FAMILY=comparison_numeric>,RS_Y1_R002_C02,PG_BOOL_R002,PG_BOOL_R002_C02,Y1_basic_boolean,Y1,comparison_numeric,comparison_numeric,(INT <> INT),<|<>|>,SLOT_Y1_R002_C02,train,accepted_static_v4_1,sha256:676798093adad2639aa611db7ac33ec814ca41064734c73a8d67d510182ef55c,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R002_C02_S03,<RULE=RS_Y1_R002_C02><CELL=PG_BOOL_R002_C02><FAMILY=comparison_numeric> (76 <> 93),(76 <> 93),<RULE=RS_Y1_R002_C02><CELL=PG_BOOL_R002_C02><FAMILY=comparison_numeric>,RS_Y1_R002_C02,PG_BOOL_R002,PG_BOOL_R002_C02,Y1_basic_boolean,Y1,comparison_numeric,comparison_numeric,(INT <> INT),<|<>|>,SLOT_Y1_R002_C02,train,accepted_static_v4_1,sha256:3dff7116ee30d1598d3ae20f45194e60770fae45cab271b607c75a67baaad7b0,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R002_C02_S04,<RULE=RS_Y1_R002_C02><CELL=PG_BOOL_R002_C02><FAMILY=comparison_numeric> (89 <> 89),(89 <> 89),<RULE=RS_Y1_R002_C02><CELL=PG_BOOL_R002_C02><FAMILY=comparison_numeric>,RS_Y1_R002_C02,PG_BOOL_R002,PG_BOOL_R002_C02,Y1_basic_boolean,Y1,comparison_numeric,comparison_numeric,(INT <> INT),<|<>|>,SLOT_Y1_R002_C02,train,accepted_static_v4_1,sha256:4477850b651bb7c389b28dbb53f97d9db66f1f88c9383d56ff3ff6bd14910a42,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R002_C02_S05,<RULE=RS_Y1_R002_C02><CELL=PG_BOOL_R002_C02><FAMILY=comparison_numeric> (5 <> 5),(5 <> 5),<RULE=RS_Y1_R002_C02><CELL=PG_BOOL_R002_C02><FAMILY=comparison_numeric>,RS_Y1_R002_C02,PG_BOOL_R002,PG_BOOL_R002_C02,Y1_basic_boolean,Y1,comparison_numeric,comparison_numeric,(INT <> INT),<|<>|>,SLOT_Y1_R002_C02,train,accepted_static_v4_1,sha256:dc60eaa2fccb6c046d616ee6358f7f160e95a66b52fae054edde749e172a57ea,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R002_C02_S06,<RULE=RS_Y1_R002_C02><CELL=PG_BOOL_R002_C02><FAMILY=comparison_numeric> (18 <> 18),(18 <> 18),<RULE=RS_Y1_R002_C02><CELL=PG_BOOL_R002_C02><FAMILY=comparison_numeric>,RS_Y1_R002_C02,PG_BOOL_R002,PG_BOOL_R002_C02,Y1_basic_boolean,Y1,comparison_numeric,comparison_numeric,(INT <> INT),<|<>|>,SLOT_Y1_R002_C02,train,accepted_static_v4_1,sha256:eb050d291a07b1b9b5771700b351d79dc59819333c00f7f7f31f7a3251b7e086,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R002_C03_S01,<RULE=RS_Y1_R002_C03><CELL=PG_BOOL_R002_C03><FAMILY=comparison_numeric> NOT (61 <> 61),NOT (61 <> 61),<RULE=RS_Y1_R002_C03><CELL=PG_BOOL_R002_C03><FAMILY=comparison_numeric>,RS_Y1_R002_C03,PG_BOOL_R002,PG_BOOL_R002_C03,Y1_basic_boolean,Y1,comparison_numeric,comparison_numeric,NOT (INT <> INT),<|<>|>|NOT,SLOT_Y1_R002_C03,train,accepted_static_v4_1,sha256:c6233534b86d09e9323a41d45405c868d2fd8b6e7a95ccf5f1d7e58a44c8ebde,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R002_C03_S02,<RULE=RS_Y1_R002_C03><CELL=PG_BOOL_R002_C03><FAMILY=comparison_numeric> NOT (74 <> 74),NOT (74 <> 74),<RULE=RS_Y1_R002_C03><CELL=PG_BOOL_R002_C03><FAMILY=comparison_numeric>,RS_Y1_R002_C03,PG_BOOL_R002,PG_BOOL_R002_C03,Y1_basic_boolean,Y1,comparison_numeric,comparison_numeric,NOT (INT <> INT),<|<>|>|NOT,SLOT_Y1_R002_C03,test,accepted_static_v4_1,sha256:798b0e0231b7f2eb4e914572b90b9d6f58a4c0a2789186453de7d974c500c62b,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R002_C03_S03,<RULE=RS_Y1_R002_C03><CELL=PG_BOOL_R002_C03><FAMILY=comparison_numeric> NOT (87 <> 87),NOT (87 <> 87),<RULE=RS_Y1_R002_C03><CELL=PG_BOOL_R002_C03><FAMILY=comparison_numeric>,RS_Y1_R002_C03,PG_BOOL_R002,PG_BOOL_R002_C03,Y1_basic_boolean,Y1,comparison_numeric,comparison_numeric,NOT (INT <> INT),<|<>|>|NOT,SLOT_Y1_R002_C03,train,accepted_static_v4_1,sha256:5127268cb08177688f98b2961dbe9a39679d13446588a287136f321f6a51d90d,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R002_C03_S04,<RULE=RS_Y1_R002_C03><CELL=PG_BOOL_R002_C03><FAMILY=comparison_numeric> NOT (3 <> 20),NOT (3 <> 20),<RULE=RS_Y1_R002_C03><CELL=PG_BOOL_R002_C03><FAMILY=comparison_numeric>,RS_Y1_R002_C03,PG_BOOL_R002,PG_BOOL_R002_C03,Y1_basic_boolean,Y1,comparison_numeric,comparison_numeric,NOT (INT <> INT),<|<>|>|NOT,SLOT_Y1_R002_C03,dev,accepted_static_v4_1,sha256:50c5ef5cded330c48a0f6608076f82489b3ff62e3c32091f19d0cf12e65cada3,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R002_C03_S05,<RULE=RS_Y1_R002_C03><CELL=PG_BOOL_R002_C03><FAMILY=comparison_numeric> NOT (16 <> 33),NOT (16 <> 33),<RULE=RS_Y1_R002_C03><CELL=PG_BOOL_R002_C03><FAMILY=comparison_numeric>,RS_Y1_R002_C03,PG_BOOL_R002,PG_BOOL_R002_C03,Y1_basic_boolean,Y1,comparison_numeric,comparison_numeric,NOT (INT <> INT),<|<>|>|NOT,SLOT_Y1_R002_C03,train,accepted_static_v4_1,sha256:4110a97d3224ad2ad4acb6048abb46acf4e8714136e72c06b9d8eb2997d3d313,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R002_C03_S06,<RULE=RS_Y1_R002_C03><CELL=PG_BOOL_R002_C03><FAMILY=comparison_numeric> NOT (29 <> 46),NOT (29 <> 46),<RULE=RS_Y1_R002_C03><CELL=PG_BOOL_R002_C03><FAMILY=comparison_numeric>,RS_Y1_R002_C03,PG_BOOL_R002,PG_BOOL_R002_C03,Y1_basic_boolean,Y1,comparison_numeric,comparison_numeric,NOT (INT <> INT),<|<>|>|NOT,SLOT_Y1_R002_C03,train,accepted_static_v4_1,sha256:ae1ea91978bc68db7292792df1a991a044b3bec6d46da1e1e52ae2f96762c0e9,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R002_C04_S01,<RULE=RS_Y1_R002_C04><CELL=PG_BOOL_R002_C04><FAMILY=comparison_numeric> (72 <> 89) IS TRUE,(72 <> 89) IS TRUE,<RULE=RS_Y1_R002_C04><CELL=PG_BOOL_R002_C04><FAMILY=comparison_numeric>,RS_Y1_R002_C04,PG_BOOL_R002,PG_BOOL_R002_C04,Y1_basic_boolean,Y1,comparison_numeric,comparison_numeric,(INT <> INT) IS TRUE,<|<>|>|IS|TRUE,SLOT_Y1_R002_C04,train,accepted_static_v4_1,sha256:0f3a4b4626a41f343b3fe0a6369f5c946d5f006be664fa57887277e551b8885a,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R002_C04_S02,<RULE=RS_Y1_R002_C04><CELL=PG_BOOL_R002_C04><FAMILY=comparison_numeric> (85 <> 5) IS TRUE,(85 <> 5) IS TRUE,<RULE=RS_Y1_R002_C04><CELL=PG_BOOL_R002_C04><FAMILY=comparison_numeric>,RS_Y1_R002_C04,PG_BOOL_R002,PG_BOOL_R002_C04,Y1_basic_boolean,Y1,comparison_numeric,comparison_numeric,(INT <> INT) IS TRUE,<|<>|>|IS|TRUE,SLOT_Y1_R002_C04,train,accepted_static_v4_1,sha256:005f41908712a586bdefe933d692fed7684e5b8b20cc378276b64f4a4b9d547a,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R002_C04_S03,<RULE=RS_Y1_R002_C04><CELL=PG_BOOL_R002_C04><FAMILY=comparison_numeric> (1 <> 18) IS TRUE,(1 <> 18) IS TRUE,<RULE=RS_Y1_R002_C04><CELL=PG_BOOL_R002_C04><FAMILY=comparison_numeric>,RS_Y1_R002_C04,PG_BOOL_R002,PG_BOOL_R002_C04,Y1_basic_boolean,Y1,comparison_numeric,comparison_numeric,(INT <> INT) IS TRUE,<|<>|>|IS|TRUE,SLOT_Y1_R002_C04,test,accepted_static_v4_1,sha256:5bef5b1989365ba85618ae83a0c8d9084ce9e8d251a62d934b367cd3dc68d626,not_run,not_run,True,True,accepted_static_positive,,v5.1
