rendered_sample_id,parent_sample_id,parent_ruleset_id,parent_module_id,target_module_id,payload_before_transform,payload_after_transform,transform_recipe_id,transform_family,roundtrip_valid,structure_preserved,semantic_preserved,parent_reward_total,render_reward_total,accepted_for_next_stage,runtime_validation_required,runtime_claim_allowed,lineage_source
Y3_R002_C04_S06,Y1_R002_C04_S06,RS_Y1_R002_C04,Y1_basic_boolean,Y3_encoded_boolean,(40 <> 40) IS TRUE,%2840%20%3C%3E%2040%29%20IS%20TRUE,T_Y3_URL_FULL,url_encode_space_delimiter_operator_quote,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R002_C05_S01,Y1_R002_C05_S01,RS_Y1_R002_C05,Y1_basic_boolean,Y3_encoded_boolean,(83 <> 3) IS NOT FALSE,(83%20%3C%3E%203)%20IS%20NOT%20FALSE,T_Y3_OPERATOR_QUOTE_PERCENT,operator_and_quote_percent_encoding,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R002_C05_S02,Y1_R002_C05_S02,RS_Y1_R002_C05,Y1_basic_boolean,Y3_encoded_boolean,(96 <> 16) IS NOT FALSE,%2896%20%3C%3E%2016%29%20IS%20NOT%20FALSE,T_Y3_URL_FULL,url_encode_space_delimiter_operator_quote,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R002_C05_S03,Y2_R002_C05_S03,RS_Y2_R002_C05,Y2_boolean_variation,Y3_encoded_boolean,(12 <> 29) IS NOT FALSE,%2812%20<>%2029%29%20IS%20NOT%20FALSE,T_Y3_URL_PARTIAL,partial_url_encode_space_parentheses_comma,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R002_C05_S04,Y1_R002_C05_S04,RS_Y1_R002_C05,Y1_basic_boolean,Y3_encoded_boolean,(25 <> 25) IS NOT FALSE,(25%20%3C%3E%2025)%20IS%20NOT%20FALSE,T_Y3_OPERATOR_QUOTE_PERCENT,operator_and_quote_percent_encoding,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R002_C05_S05,Y1_R002_C05_S05,RS_Y1_R002_C05,Y1_basic_boolean,Y3_encoded_boolean,(38 <> 38) IS NOT FALSE,%2838%20%3C%3E%2038%29%20IS%20NOT%20FALSE,T_Y3_URL_FULL,url_encode_space_delimiter_operator_quote,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R002_C05_S06,Y2_R002_C05_S06,RS_Y2_R002_C05,Y2_boolean_variation,Y3_encoded_boolean,(51 <> 51) IS NOT FALSE,%2851%20<>%2051%29%20IS%20NOT%20FALSE,T_Y3_URL_PARTIAL,partial_url_encode_space_parentheses_comma,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R002_C06_S01,Y1_R002_C06_S01,RS_Y1_R002_C06,Y1_basic_boolean,Y3_encoded_boolean,CASE WHEN (94 <> 14) THEN TRUE ELSE FALSE END,CASE%20WHEN%20%2894%20%3C%3E%2014%29%20THEN%20TRUE%20ELSE%20FALSE%20END,T_Y3_URL_FULL,url_encode_space_delimiter_operator_quote,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R002_C06_S02,Y2_R002_C06_S02,RS_Y2_R002_C06,Y2_boolean_variation,Y3_encoded_boolean,CASE WHEN (10 <> 27) THEN TRUE ELSE FALSE END,CASE%20WHEN%20%2810%20<>%2027%29%20THEN%20TRUE%20ELSE%20FALSE%20END,T_Y3_URL_PARTIAL,partial_url_encode_space_parentheses_comma,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R002_C06_S03,Y1_R002_C06_S03,RS_Y1_R002_C06,Y1_basic_boolean,Y3_encoded_boolean,CASE WHEN (23 <> 40) THEN TRUE ELSE FALSE END,CASE%20WHEN%20(23%20%3C%3E%2040)%20THEN%20TRUE%20ELSE%20FALSE%20END,T_Y3_OPERATOR_QUOTE_PERCENT,operator_and_quote_percent_encoding,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R002_C06_S04,Y1_R002_C06_S04,RS_Y1_R002_C06,Y1_basic_boolean,Y3_encoded_boolean,CASE WHEN (36 <> 36) THEN TRUE ELSE FALSE END,CASE%20WHEN%20%2836%20%3C%3E%2036%29%20THEN%20TRUE%20ELSE%20FALSE%20END,T_Y3_URL_FULL,url_encode_space_delimiter_operator_quote,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R002_C06_S05,Y2_R002_C06_S05,RS_Y2_R002_C06,Y2_boolean_variation,Y3_encoded_boolean,CASE WHEN (49 <> 49) THEN TRUE ELSE FALSE END,CASE%20WHEN%20%2849%20<>%2049%29%20THEN%20TRUE%20ELSE%20FALSE%20END,T_Y3_URL_PARTIAL,partial_url_encode_space_parentheses_comma,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R002_C06_S06,Y1_R002_C06_S06,RS_Y1_R002_C06,Y1_basic_boolean,Y3_encoded_boolean,CASE WHEN (62 <> 62) THEN TRUE ELSE FALSE END,CASE%20WHEN%20(62%20%3C%3E%2062)%20THEN%20TRUE%20ELSE%20FALSE%20END,T_Y3_OPERATOR_QUOTE_PERCENT,operator_and_quote_percent_encoding,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R002_C07_S01,Y2_R002_C07_S01,RS_Y2_R002_C07,Y2_boolean_variation,Y3_encoded_boolean,(8 <> 25) AND (59 = 59),%288%20<>%2025%29%20AND%20%2859%20=%2059%29,T_Y3_URL_PARTIAL,partial_url_encode_space_parentheses_comma,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R002_C07_S02,Y1_R002_C07_S02,RS_Y1_R002_C07,Y1_basic_boolean,Y3_encoded_boolean,(21 <> 38) AND (72 = 72),(21%20%3C%3E%2038)%20AND%20(72%20%3D%2072),T_Y3_OPERATOR_QUOTE_PERCENT,operator_and_quote_percent_encoding,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R002_C07_S03,Y1_R002_C07_S03,RS_Y1_R002_C07,Y1_basic_boolean,Y3_encoded_boolean,(34 <> 51) AND (85 = 85),%2834%20%3C%3E%2051%29%20AND%20%2885%20%3D%2085%29,T_Y3_URL_FULL,url_encode_space_delimiter_operator_quote,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R002_C07_S04,Y2_R002_C07_S04,RS_Y2_R002_C07,Y2_boolean_variation,Y3_encoded_boolean,(47 <> 47) AND (1 = 1),%2847%20<>%2047%29%20AND%20%281%20=%201%29,T_Y3_URL_PARTIAL,partial_url_encode_space_parentheses_comma,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R002_C07_S05,Y1_R002_C07_S05,RS_Y1_R002_C07,Y1_basic_boolean,Y3_encoded_boolean,(60 <> 60) AND (14 = 14),(60%20%3C%3E%2060)%20AND%20(14%20%3D%2014),T_Y3_OPERATOR_QUOTE_PERCENT,operator_and_quote_percent_encoding,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R002_C07_S06,Y1_R002_C07_S06,RS_Y1_R002_C07,Y1_basic_boolean,Y3_encoded_boolean,(73 <> 73) AND (27 = 27),%2873%20%3C%3E%2073%29%20AND%20%2827%20%3D%2027%29,T_Y3_URL_FULL,url_encode_space_delimiter_operator_quote,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R002_C08_S01,Y1_R002_C08_S01,RS_Y1_R002_C08,Y1_basic_boolean,Y3_encoded_boolean,(19 <> 36) OR (87 <> 87),(19%20%3C%3E%2036)%20OR%20(87%20%3C%3E%2087),T_Y3_OPERATOR_QUOTE_PERCENT,operator_and_quote_percent_encoding,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R002_C08_S02,Y1_R002_C08_S02,RS_Y1_R002_C08,Y1_basic_boolean,Y3_encoded_boolean,(32 <> 49) OR (3 <> 3),%2832%20%3C%3E%2049%29%20OR%20%283%20%3C%3E%203%29,T_Y3_URL_FULL,url_encode_space_delimiter_operator_quote,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R002_C08_S03,Y2_R002_C08_S03,RS_Y2_R002_C08,Y2_boolean_variation,Y3_encoded_boolean,(45 <> 62) OR (16 <> 16),%2845%20<>%2062%29%20OR%20%2816%20<>%2016%29,T_Y3_URL_PARTIAL,partial_url_encode_space_parentheses_comma,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R002_C08_S04,Y1_R002_C08_S04,RS_Y1_R002_C08,Y1_basic_boolean,Y3_encoded_boolean,(58 <> 58) OR (29 <> 29),(58%20%3C%3E%2058)%20OR%20(29%20%3C%3E%2029),T_Y3_OPERATOR_QUOTE_PERCENT,operator_and_quote_percent_encoding,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R002_C08_S05,Y1_R002_C08_S05,RS_Y1_R002_C08,Y1_basic_boolean,Y3_encoded_boolean,(71 <> 71) OR (42 <> 42),%2871%20%3C%3E%2071%29%20OR%20%2842%20%3C%3E%2042%29,T_Y3_URL_FULL,url_encode_space_delimiter_operator_quote,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R002_C08_S06,Y2_R002_C08_S06,RS_Y2_R002_C08,Y2_boolean_variation,Y3_encoded_boolean,(84 <> 84) OR (55 <> 55),%2884%20<>%2084%29%20OR%20%2855%20<>%2055%29,T_Y3_URL_PARTIAL,partial_url_encode_space_parentheses_comma,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R002_C09_S01,Y1_R002_C09_S01,RS_Y1_R002_C09,Y1_basic_boolean,Y3_encoded_boolean,((30 <> 47) = TRUE),%28%2830%20%3C%3E%2047%29%20%3D%20TRUE%29,T_Y3_URL_FULL,url_encode_space_delimiter_operator_quote,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R002_C09_S02,Y2_R002_C09_S02,RS_Y2_R002_C09,Y2_boolean_variation,Y3_encoded_boolean,((43 <> 60) = TRUE),%28%2843%20<>%2060%29%20=%20TRUE%29,T_Y3_URL_PARTIAL,partial_url_encode_space_parentheses_comma,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R002_C09_S03,Y1_R002_C09_S03,RS_Y1_R002_C09,Y1_basic_boolean,Y3_encoded_boolean,((56 <> 73) = TRUE),((56%20%3C%3E%2073)%20%3D%20TRUE),T_Y3_OPERATOR_QUOTE_PERCENT,operator_and_quote_percent_encoding,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R002_C09_S04,Y1_R002_C09_S04,RS_Y1_R002_C09,Y1_basic_boolean,Y3_encoded_boolean,((69 <> 69) = TRUE),%28%2869%20%3C%3E%2069%29%20%3D%20TRUE%29,T_Y3_URL_FULL,url_encode_space_delimiter_operator_quote,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R002_C09_S05,Y2_R002_C09_S05,RS_Y2_R002_C09,Y2_boolean_variation,Y3_encoded_boolean,((82 <> 82) = TRUE),%28%2882%20<>%2082%29%20=%20TRUE%29,T_Y3_URL_PARTIAL,partial_url_encode_space_parentheses_comma,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R002_C09_S06,Y1_R002_C09_S06,RS_Y1_R002_C09,Y1_basic_boolean,Y3_encoded_boolean,((95 <> 95) = TRUE),((95%20%3C%3E%2095)%20%3D%20TRUE),T_Y3_OPERATOR_QUOTE_PERCENT,operator_and_quote_percent_encoding,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R002_C10_S01,Y2_R002_C10_S01,RS_Y2_R002_C10,Y2_boolean_variation,Y3_encoded_boolean,"COALESCE((41 <> 58), FALSE)",COALESCE%28%2841%20<>%2058%29%2C%20FALSE%29,T_Y3_URL_PARTIAL,partial_url_encode_space_parentheses_comma,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R002_C10_S02,Y1_R002_C10_S02,RS_Y1_R002_C10,Y1_basic_boolean,Y3_encoded_boolean,"COALESCE((54 <> 71), FALSE)","COALESCE((54%20%3C%3E%2071),%20FALSE)",T_Y3_OPERATOR_QUOTE_PERCENT,operator_and_quote_percent_encoding,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R002_C10_S03,Y1_R002_C10_S03,RS_Y1_R002_C10,Y1_basic_boolean,Y3_encoded_boolean,"COALESCE((67 <> 84), FALSE)",COALESCE%28%2867%20%3C%3E%2084%29%2C%20FALSE%29,T_Y3_URL_FULL,url_encode_space_delimiter_operator_quote,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R002_C10_S04,Y2_R002_C10_S04,RS_Y2_R002_C10,Y2_boolean_variation,Y3_encoded_boolean,"COALESCE((80 <> 80), FALSE)",COALESCE%28%2880%20<>%2080%29%2C%20FALSE%29,T_Y3_URL_PARTIAL,partial_url_encode_space_parentheses_comma,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R002_C10_S05,Y1_R002_C10_S05,RS_Y1_R002_C10,Y1_basic_boolean,Y3_encoded_boolean,"COALESCE((93 <> 93), FALSE)","COALESCE((93%20%3C%3E%2093),%20FALSE)",T_Y3_OPERATOR_QUOTE_PERCENT,operator_and_quote_percent_encoding,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R002_C10_S06,Y1_R002_C10_S06,RS_Y1_R002_C10,Y1_basic_boolean,Y3_encoded_boolean,"COALESCE((9 <> 9), FALSE)",COALESCE%28%289%20%3C%3E%209%29%2C%20FALSE%29,T_Y3_URL_FULL,url_encode_space_delimiter_operator_quote,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R003_C01_S01,Y1_R003_C01_S01,RS_Y1_R003_C01,Y1_basic_boolean,Y3_encoded_boolean,63 > 46,63%20%3E%2046,T_Y3_OPERATOR_QUOTE_PERCENT,operator_and_quote_percent_encoding,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R003_C01_S02,Y1_R003_C01_S02,RS_Y1_R003_C01,Y1_basic_boolean,Y3_encoded_boolean,76 > 59,76%20%3E%2059,T_Y3_URL_FULL,url_encode_space_delimiter_operator_quote,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R003_C01_S03,Y2_R003_C01_S03,RS_Y2_R003_C01,Y2_boolean_variation,Y3_encoded_boolean,89 > 72,89%20>%2072,T_Y3_URL_PARTIAL,partial_url_encode_space_parentheses_comma,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R003_C01_S04,Y1_R003_C01_S04,RS_Y1_R003_C01,Y1_basic_boolean,Y3_encoded_boolean,5 > 6,5%20%3E%206,T_Y3_OPERATOR_QUOTE_PERCENT,operator_and_quote_percent_encoding,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R003_C01_S05,Y1_R003_C01_S05,RS_Y1_R003_C01,Y1_basic_boolean,Y3_encoded_boolean,18 > 19,18%20%3E%2019,T_Y3_URL_FULL,url_encode_space_delimiter_operator_quote,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R003_C01_S06,Y2_R003_C01_S06,RS_Y2_R003_C01,Y2_boolean_variation,Y3_encoded_boolean,31 > 32,31%20>%2032,T_Y3_URL_PARTIAL,partial_url_encode_space_parentheses_comma,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R003_C02_S01,Y1_R003_C02_S01,RS_Y1_R003_C02,Y1_basic_boolean,Y3_encoded_boolean,(74 > 57),%2874%20%3E%2057%29,T_Y3_URL_FULL,url_encode_space_delimiter_operator_quote,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R003_C02_S02,Y2_R003_C02_S02,RS_Y2_R003_C02,Y2_boolean_variation,Y3_encoded_boolean,(87 > 70),%2887%20>%2070%29,T_Y3_URL_PARTIAL,partial_url_encode_space_parentheses_comma,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R003_C02_S03,Y1_R003_C02_S03,RS_Y1_R003_C02,Y1_basic_boolean,Y3_encoded_boolean,(3 > 83),(3%20%3E%2083),T_Y3_OPERATOR_QUOTE_PERCENT,operator_and_quote_percent_encoding,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R003_C02_S04,Y1_R003_C02_S04,RS_Y1_R003_C02,Y1_basic_boolean,Y3_encoded_boolean,(16 > 17),%2816%20%3E%2017%29,T_Y3_URL_FULL,url_encode_space_delimiter_operator_quote,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R003_C02_S05,Y2_R003_C02_S05,RS_Y2_R003_C02,Y2_boolean_variation,Y3_encoded_boolean,(29 > 30),%2829%20>%2030%29,T_Y3_URL_PARTIAL,partial_url_encode_space_parentheses_comma,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R003_C02_S06,Y1_R003_C02_S06,RS_Y1_R003_C02,Y1_basic_boolean,Y3_encoded_boolean,(42 > 43),(42%20%3E%2043),T_Y3_OPERATOR_QUOTE_PERCENT,operator_and_quote_percent_encoding,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R003_C03_S01,Y2_R003_C03_S01,RS_Y2_R003_C03,Y2_boolean_variation,Y3_encoded_boolean,NOT (85 > 86),NOT%20%2885%20>%2086%29,T_Y3_URL_PARTIAL,partial_url_encode_space_parentheses_comma,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R003_C03_S02,Y1_R003_C03_S02,RS_Y1_R003_C03,Y1_basic_boolean,Y3_encoded_boolean,NOT (1 > 2),NOT%20(1%20%3E%202),T_Y3_OPERATOR_QUOTE_PERCENT,operator_and_quote_percent_encoding,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R003_C03_S03,Y1_R003_C03_S03,RS_Y1_R003_C03,Y1_basic_boolean,Y3_encoded_boolean,NOT (14 > 15),NOT%20%2814%20%3E%2015%29,T_Y3_URL_FULL,url_encode_space_delimiter_operator_quote,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R003_C03_S04,Y2_R003_C03_S04,RS_Y2_R003_C03,Y2_boolean_variation,Y3_encoded_boolean,NOT (27 > 10),NOT%20%2827%20>%2010%29,T_Y3_URL_PARTIAL,partial_url_encode_space_parentheses_comma,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R003_C03_S05,Y1_R003_C03_S05,RS_Y1_R003_C03,Y1_basic_boolean,Y3_encoded_boolean,NOT (40 > 23),NOT%20(40%20%3E%2023),T_Y3_OPERATOR_QUOTE_PERCENT,operator_and_quote_percent_encoding,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R003_C03_S06,Y1_R003_C03_S06,RS_Y1_R003_C03,Y1_basic_boolean,Y3_encoded_boolean,NOT (53 > 36),NOT%20%2853%20%3E%2036%29,T_Y3_URL_FULL,url_encode_space_delimiter_operator_quote,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R003_C04_S01,Y1_R003_C04_S01,RS_Y1_R003_C04,Y1_basic_boolean,Y3_encoded_boolean,(96 > 79) IS TRUE,(96%20%3E%2079)%20IS%20TRUE,T_Y3_OPERATOR_QUOTE_PERCENT,operator_and_quote_percent_encoding,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R003_C04_S02,Y1_R003_C04_S02,RS_Y1_R003_C04,Y1_basic_boolean,Y3_encoded_boolean,(12 > 92) IS TRUE,%2812%20%3E%2092%29%20IS%20TRUE,T_Y3_URL_FULL,url_encode_space_delimiter_operator_quote,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R003_C04_S03,Y2_R003_C04_S03,RS_Y2_R003_C04,Y2_boolean_variation,Y3_encoded_boolean,(25 > 8) IS TRUE,%2825%20>%208%29%20IS%20TRUE,T_Y3_URL_PARTIAL,partial_url_encode_space_parentheses_comma,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R003_C04_S04,Y1_R003_C04_S04,RS_Y1_R003_C04,Y1_basic_boolean,Y3_encoded_boolean,(38 > 39) IS TRUE,(38%20%3E%2039)%20IS%20TRUE,T_Y3_OPERATOR_QUOTE_PERCENT,operator_and_quote_percent_encoding,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R003_C04_S05,Y1_R003_C04_S05,RS_Y1_R003_C04,Y1_basic_boolean,Y3_encoded_boolean,(51 > 52) IS TRUE,%2851%20%3E%2052%29%20IS%20TRUE,T_Y3_URL_FULL,url_encode_space_delimiter_operator_quote,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R003_C04_S06,Y2_R003_C04_S06,RS_Y2_R003_C04,Y2_boolean_variation,Y3_encoded_boolean,(64 > 65) IS TRUE,%2864%20>%2065%29%20IS%20TRUE,T_Y3_URL_PARTIAL,partial_url_encode_space_parentheses_comma,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R003_C05_S01,Y1_R003_C05_S01,RS_Y1_R003_C05,Y1_basic_boolean,Y3_encoded_boolean,(10 > 90) IS NOT FALSE,%2810%20%3E%2090%29%20IS%20NOT%20FALSE,T_Y3_URL_FULL,url_encode_space_delimiter_operator_quote,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R003_C05_S02,Y2_R003_C05_S02,RS_Y2_R003_C05,Y2_boolean_variation,Y3_encoded_boolean,(23 > 6) IS NOT FALSE,%2823%20>%206%29%20IS%20NOT%20FALSE,T_Y3_URL_PARTIAL,partial_url_encode_space_parentheses_comma,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R003_C05_S03,Y1_R003_C05_S03,RS_Y1_R003_C05,Y1_basic_boolean,Y3_encoded_boolean,(36 > 19) IS NOT FALSE,(36%20%3E%2019)%20IS%20NOT%20FALSE,T_Y3_OPERATOR_QUOTE_PERCENT,operator_and_quote_percent_encoding,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R003_C05_S04,Y1_R003_C05_S04,RS_Y1_R003_C05,Y1_basic_boolean,Y3_encoded_boolean,(49 > 50) IS NOT FALSE,%2849%20%3E%2050%29%20IS%20NOT%20FALSE,T_Y3_URL_FULL,url_encode_space_delimiter_operator_quote,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R003_C05_S05,Y2_R003_C05_S05,RS_Y2_R003_C05,Y2_boolean_variation,Y3_encoded_boolean,(62 > 63) IS NOT FALSE,%2862%20>%2063%29%20IS%20NOT%20FALSE,T_Y3_URL_PARTIAL,partial_url_encode_space_parentheses_comma,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R003_C05_S06,Y1_R003_C05_S06,RS_Y1_R003_C05,Y1_basic_boolean,Y3_encoded_boolean,(75 > 76) IS NOT FALSE,(75%20%3E%2076)%20IS%20NOT%20FALSE,T_Y3_OPERATOR_QUOTE_PERCENT,operator_and_quote_percent_encoding,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R003_C06_S01,Y2_R003_C06_S01,RS_Y2_R003_C06,Y2_boolean_variation,Y3_encoded_boolean,CASE WHEN (21 > 4) THEN TRUE ELSE FALSE END,CASE%20WHEN%20%2821%20>%204%29%20THEN%20TRUE%20ELSE%20FALSE%20END,T_Y3_URL_PARTIAL,partial_url_encode_space_parentheses_comma,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R003_C06_S02,Y1_R003_C06_S02,RS_Y1_R003_C06,Y1_basic_boolean,Y3_encoded_boolean,CASE WHEN (34 > 17) THEN TRUE ELSE FALSE END,CASE%20WHEN%20(34%20%3E%2017)%20THEN%20TRUE%20ELSE%20FALSE%20END,T_Y3_OPERATOR_QUOTE_PERCENT,operator_and_quote_percent_encoding,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R003_C06_S03,Y1_R003_C06_S03,RS_Y1_R003_C06,Y1_basic_boolean,Y3_encoded_boolean,CASE WHEN (47 > 30) THEN TRUE ELSE FALSE END,CASE%20WHEN%20%2847%20%3E%2030%29%20THEN%20TRUE%20ELSE%20FALSE%20END,T_Y3_URL_FULL,url_encode_space_delimiter_operator_quote,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R003_C06_S04,Y2_R003_C06_S04,RS_Y2_R003_C06,Y2_boolean_variation,Y3_encoded_boolean,CASE WHEN (60 > 61) THEN TRUE ELSE FALSE END,CASE%20WHEN%20%2860%20>%2061%29%20THEN%20TRUE%20ELSE%20FALSE%20END,T_Y3_URL_PARTIAL,partial_url_encode_space_parentheses_comma,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R003_C06_S05,Y1_R003_C06_S05,RS_Y1_R003_C06,Y1_basic_boolean,Y3_encoded_boolean,CASE WHEN (73 > 74) THEN TRUE ELSE FALSE END,CASE%20WHEN%20(73%20%3E%2074)%20THEN%20TRUE%20ELSE%20FALSE%20END,T_Y3_OPERATOR_QUOTE_PERCENT,operator_and_quote_percent_encoding,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R003_C06_S06,Y1_R003_C06_S06,RS_Y1_R003_C06,Y1_basic_boolean,Y3_encoded_boolean,CASE WHEN (86 > 87) THEN TRUE ELSE FALSE END,CASE%20WHEN%20%2886%20%3E%2087%29%20THEN%20TRUE%20ELSE%20FALSE%20END,T_Y3_URL_FULL,url_encode_space_delimiter_operator_quote,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R003_C07_S01,Y1_R003_C07_S01,RS_Y1_R003_C07,Y1_basic_boolean,Y3_encoded_boolean,(32 > 15) AND (66 = 66),(32%20%3E%2015)%20AND%20(66%20%3D%2066),T_Y3_OPERATOR_QUOTE_PERCENT,operator_and_quote_percent_encoding,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R003_C07_S02,Y1_R003_C07_S02,RS_Y1_R003_C07,Y1_basic_boolean,Y3_encoded_boolean,(45 > 28) AND (79 = 79),%2845%20%3E%2028%29%20AND%20%2879%20%3D%2079%29,T_Y3_URL_FULL,url_encode_space_delimiter_operator_quote,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R003_C07_S03,Y2_R003_C07_S03,RS_Y2_R003_C07,Y2_boolean_variation,Y3_encoded_boolean,(58 > 41) AND (92 = 92),%2858%20>%2041%29%20AND%20%2892%20=%2092%29,T_Y3_URL_PARTIAL,partial_url_encode_space_parentheses_comma,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R003_C07_S04,Y1_R003_C07_S04,RS_Y1_R003_C07,Y1_basic_boolean,Y3_encoded_boolean,(71 > 72) AND (8 = 8),(71%20%3E%2072)%20AND%20(8%20%3D%208),T_Y3_OPERATOR_QUOTE_PERCENT,operator_and_quote_percent_encoding,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R003_C07_S05,Y1_R003_C07_S05,RS_Y1_R003_C07,Y1_basic_boolean,Y3_encoded_boolean,(84 > 85) AND (21 = 21),%2884%20%3E%2085%29%20AND%20%2821%20%3D%2021%29,T_Y3_URL_FULL,url_encode_space_delimiter_operator_quote,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R003_C07_S06,Y2_R003_C07_S06,RS_Y2_R003_C07,Y2_boolean_variation,Y3_encoded_boolean,(97 > 98) AND (34 = 34),%2897%20>%2098%29%20AND%20%2834%20=%2034%29,T_Y3_URL_PARTIAL,partial_url_encode_space_parentheses_comma,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
