structure_cell_id,root_id,y_level,complexity_label,cell_index,cell_recipe,representation_contract,semantic_equivalence_group,decode_layers,requires_decode,corpus_role
Y1_PG_BOOL_R001_C01,PG_BOOL_R001,Y1,Simple,1,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R001,0,False,seqgan_attack_source
Y1_PG_BOOL_R013_C03,PG_BOOL_R013,Y1,Simple,3,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R013,0,False,seqgan_attack_source
Y1_PG_BOOL_R013_C04,PG_BOOL_R013,Y1,Simple,4,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R013,0,False,seqgan_attack_source
Y1_PG_BOOL_R013_C05,PG_BOOL_R013,Y1,Simple,5,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R013,0,False,seqgan_attack_source
Y1_PG_BOOL_R013_C06,PG_BOOL_R013,Y1,Simple,6,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R013,0,False,seqgan_attack_source
Y1_PG_BOOL_R013_C07,PG_BOOL_R013,Y1,Simple,7,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R013,0,False,seqgan_attack_source
Y1_PG_BOOL_R013_C08,PG_BOOL_R013,Y1,Simple,8,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R013,0,False,seqgan_attack_source
Y1_PG_BOOL_R013_C09,PG_BOOL_R013,Y1,Simple,9,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R013,0,False,seqgan_attack_source
Y1_PG_BOOL_R013_C10,PG_BOOL_R013,Y1,Simple,10,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R013,0,False,seqgan_attack_source
Y1_PG_BOOL_R014_C01,PG_BOOL_R014,Y1,Simple,1,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R014,0,False,seqgan_attack_source
Y1_PG_BOOL_R014_C02,PG_BOOL_R014,Y1,Simple,2,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R014,0,False,seqgan_attack_source
Y1_PG_BOOL_R014_C03,PG_BOOL_R014,Y1,Simple,3,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R014,0,False,seqgan_attack_source
Y1_PG_BOOL_R014_C04,PG_BOOL_R014,Y1,Simple,4,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R014,0,False,seqgan_attack_source
Y1_PG_BOOL_R014_C05,PG_BOOL_R014,Y1,Simple,5,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R014,0,False,seqgan_attack_source
Y1_PG_BOOL_R014_C06,PG_BOOL_R014,Y1,Simple,6,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R014,0,False,seqgan_attack_source
Y1_PG_BOOL_R014_C07,PG_BOOL_R014,Y1,Simple,7,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R014,0,False,seqgan_attack_source
Y1_PG_BOOL_R014_C08,PG_BOOL_R014,Y1,Simple,8,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R014,0,False,seqgan_attack_source
Y1_PG_BOOL_R014_C09,PG_BOOL_R014,Y1,Simple,9,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R014,0,False,seqgan_attack_source
Y1_PG_BOOL_R014_C10,PG_BOOL_R014,Y1,Simple,10,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R014,0,False,seqgan_attack_source
Y1_PG_BOOL_R015_C01,PG_BOOL_R015,Y1,Simple,1,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R015,0,False,seqgan_attack_source
Y1_PG_BOOL_R015_C02,PG_BOOL_R015,Y1,Simple,2,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R015,0,False,seqgan_attack_source
Y1_PG_BOOL_R015_C03,PG_BOOL_R015,Y1,Simple,3,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R015,0,False,seqgan_attack_source
Y1_PG_BOOL_R015_C04,PG_BOOL_R015,Y1,Simple,4,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R015,0,False,seqgan_attack_source
Y1_PG_BOOL_R015_C05,PG_BOOL_R015,Y1,Simple,5,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R015,0,False,seqgan_attack_source
Y1_PG_BOOL_R015_C06,PG_BOOL_R015,Y1,Simple,6,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R015,0,False,seqgan_attack_source
Y1_PG_BOOL_R015_C07,PG_BOOL_R015,Y1,Simple,7,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R015,0,False,seqgan_attack_source
Y1_PG_BOOL_R015_C08,PG_BOOL_R015,Y1,Simple,8,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R015,0,False,seqgan_attack_source
Y1_PG_BOOL_R015_C09,PG_BOOL_R015,Y1,Simple,9,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R015,0,False,seqgan_attack_source
Y1_PG_BOOL_R015_C10,PG_BOOL_R015,Y1,Simple,10,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R015,0,False,seqgan_attack_source
Y1_PG_BOOL_R016_C01,PG_BOOL_R016,Y1,Simple,1,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R016,0,False,seqgan_attack_source
Y1_PG_BOOL_R016_C02,PG_BOOL_R016,Y1,Simple,2,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R016,0,False,seqgan_attack_source
Y1_PG_BOOL_R016_C03,PG_BOOL_R016,Y1,Simple,3,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R016,0,False,seqgan_attack_source
Y1_PG_BOOL_R016_C04,PG_BOOL_R016,Y1,Simple,4,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R016,0,False,seqgan_attack_source
Y1_PG_BOOL_R016_C05,PG_BOOL_R016,Y1,Simple,5,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R016,0,False,seqgan_attack_source
Y1_PG_BOOL_R016_C06,PG_BOOL_R016,Y1,Simple,6,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R016,0,False,seqgan_attack_source
Y1_PG_BOOL_R016_C07,PG_BOOL_R016,Y1,Simple,7,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R016,0,False,seqgan_attack_source
Y1_PG_BOOL_R016_C08,PG_BOOL_R016,Y1,Simple,8,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R016,0,False,seqgan_attack_source
Y1_PG_BOOL_R016_C09,PG_BOOL_R016,Y1,Simple,9,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R016,0,False,seqgan_attack_source
Y1_PG_BOOL_R016_C10,PG_BOOL_R016,Y1,Simple,10,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R016,0,False,seqgan_attack_source
Y1_PG_BOOL_R017_C01,PG_BOOL_R017,Y1,Simple,1,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R017,0,False,seqgan_attack_source
Y1_PG_BOOL_R017_C02,PG_BOOL_R017,Y1,Simple,2,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R017,0,False,seqgan_attack_source
Y1_PG_BOOL_R017_C03,PG_BOOL_R017,Y1,Simple,3,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R017,0,False,seqgan_attack_source
Y1_PG_BOOL_R017_C04,PG_BOOL_R017,Y1,Simple,4,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R017,0,False,seqgan_attack_source
Y1_PG_BOOL_R017_C05,PG_BOOL_R017,Y1,Simple,5,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R017,0,False,seqgan_attack_source
Y1_PG_BOOL_R017_C06,PG_BOOL_R017,Y1,Simple,6,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R017,0,False,seqgan_attack_source
Y1_PG_BOOL_R017_C07,PG_BOOL_R017,Y1,Simple,7,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R017,0,False,seqgan_attack_source
Y1_PG_BOOL_R017_C08,PG_BOOL_R017,Y1,Simple,8,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R017,0,False,seqgan_attack_source
Y1_PG_BOOL_R017_C09,PG_BOOL_R017,Y1,Simple,9,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R017,0,False,seqgan_attack_source
Y1_PG_BOOL_R017_C10,PG_BOOL_R017,Y1,Simple,10,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R017,0,False,seqgan_attack_source
Y1_PG_BOOL_R018_C01,PG_BOOL_R018,Y1,Simple,1,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R018,0,False,seqgan_attack_source
Y1_PG_BOOL_R018_C02,PG_BOOL_R018,Y1,Simple,2,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R018,0,False,seqgan_attack_source
Y1_PG_BOOL_R018_C03,PG_BOOL_R018,Y1,Simple,3,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R018,0,False,seqgan_attack_source
Y1_PG_BOOL_R018_C04,PG_BOOL_R018,Y1,Simple,4,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R018,0,False,seqgan_attack_source
Y1_PG_BOOL_R018_C05,PG_BOOL_R018,Y1,Simple,5,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R018,0,False,seqgan_attack_source
Y1_PG_BOOL_R018_C06,PG_BOOL_R018,Y1,Simple,6,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R018,0,False,seqgan_attack_source
Y1_PG_BOOL_R018_C07,PG_BOOL_R018,Y1,Simple,7,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R018,0,False,seqgan_attack_source
Y1_PG_BOOL_R018_C08,PG_BOOL_R018,Y1,Simple,8,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R018,0,False,seqgan_attack_source
Y1_PG_BOOL_R018_C09,PG_BOOL_R018,Y1,Simple,9,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R018,0,False,seqgan_attack_source
Y1_PG_BOOL_R018_C10,PG_BOOL_R018,Y1,Simple,10,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R018,0,False,seqgan_attack_source
Y1_PG_BOOL_R019_C01,PG_BOOL_R019,Y1,Simple,1,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R019,0,False,seqgan_attack_source
Y1_PG_BOOL_R019_C02,PG_BOOL_R019,Y1,Simple,2,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R019,0,False,seqgan_attack_source
Y1_PG_BOOL_R019_C03,PG_BOOL_R019,Y1,Simple,3,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R019,0,False,seqgan_attack_source
Y1_PG_BOOL_R019_C04,PG_BOOL_R019,Y1,Simple,4,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R019,0,False,seqgan_attack_source
Y1_PG_BOOL_R019_C05,PG_BOOL_R019,Y1,Simple,5,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R019,0,False,seqgan_attack_source
Y1_PG_BOOL_R019_C06,PG_BOOL_R019,Y1,Simple,6,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R019,0,False,seqgan_attack_source
Y1_PG_BOOL_R019_C07,PG_BOOL_R019,Y1,Simple,7,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R019,0,False,seqgan_attack_source
Y1_PG_BOOL_R019_C08,PG_BOOL_R019,Y1,Simple,8,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R019,0,False,seqgan_attack_source
Y1_PG_BOOL_R019_C09,PG_BOOL_R019,Y1,Simple,9,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R019,0,False,seqgan_attack_source
Y1_PG_BOOL_R019_C10,PG_BOOL_R019,Y1,Simple,10,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R019,0,False,seqgan_attack_source
Y1_PG_BOOL_R020_C01,PG_BOOL_R020,Y1,Simple,1,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R020,0,False,seqgan_attack_source
Y1_PG_BOOL_R020_C02,PG_BOOL_R020,Y1,Simple,2,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R020,0,False,seqgan_attack_source
Y1_PG_BOOL_R020_C03,PG_BOOL_R020,Y1,Simple,3,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R020,0,False,seqgan_attack_source
Y1_PG_BOOL_R020_C04,PG_BOOL_R020,Y1,Simple,4,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R020,0,False,seqgan_attack_source
Y1_PG_BOOL_R020_C05,PG_BOOL_R020,Y1,Simple,5,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R020,0,False,seqgan_attack_source
Y1_PG_BOOL_R020_C06,PG_BOOL_R020,Y1,Simple,6,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R020,0,False,seqgan_attack_source
Y1_PG_BOOL_R020_C07,PG_BOOL_R020,Y1,Simple,7,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R020,0,False,seqgan_attack_source
Y1_PG_BOOL_R020_C08,PG_BOOL_R020,Y1,Simple,8,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R020,0,False,seqgan_attack_source
Y1_PG_BOOL_R020_C09,PG_BOOL_R020,Y1,Simple,9,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R020,0,False,seqgan_attack_source
Y1_PG_BOOL_R020_C10,PG_BOOL_R020,Y1,Simple,10,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R020,0,False,seqgan_attack_source
Y1_PG_BOOL_R021_C01,PG_BOOL_R021,Y1,Simple,1,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R021,0,False,seqgan_attack_source
Y1_PG_BOOL_R021_C02,PG_BOOL_R021,Y1,Simple,2,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R021,0,False,seqgan_attack_source
Y1_PG_BOOL_R021_C03,PG_BOOL_R021,Y1,Simple,3,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R021,0,False,seqgan_attack_source
Y1_PG_BOOL_R021_C04,PG_BOOL_R021,Y1,Simple,4,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R021,0,False,seqgan_attack_source
Y1_PG_BOOL_R021_C05,PG_BOOL_R021,Y1,Simple,5,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R021,0,False,seqgan_attack_source
Y1_PG_BOOL_R021_C06,PG_BOOL_R021,Y1,Simple,6,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R021,0,False,seqgan_attack_source
Y1_PG_BOOL_R021_C07,PG_BOOL_R021,Y1,Simple,7,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R021,0,False,seqgan_attack_source
Y1_PG_BOOL_R021_C08,PG_BOOL_R021,Y1,Simple,8,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R021,0,False,seqgan_attack_source
Y1_PG_BOOL_R021_C09,PG_BOOL_R021,Y1,Simple,9,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R021,0,False,seqgan_attack_source
Y1_PG_BOOL_R021_C10,PG_BOOL_R021,Y1,Simple,10,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R021,0,False,seqgan_attack_source
Y1_PG_BOOL_R022_C01,PG_BOOL_R022,Y1,Simple,1,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R022,0,False,seqgan_attack_source
Y1_PG_BOOL_R022_C02,PG_BOOL_R022,Y1,Simple,2,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R022,0,False,seqgan_attack_source
Y1_PG_BOOL_R022_C03,PG_BOOL_R022,Y1,Simple,3,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R022,0,False,seqgan_attack_source
Y1_PG_BOOL_R022_C04,PG_BOOL_R022,Y1,Simple,4,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R022,0,False,seqgan_attack_source
Y1_PG_BOOL_R022_C05,PG_BOOL_R022,Y1,Simple,5,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R022,0,False,seqgan_attack_source
Y1_PG_BOOL_R022_C06,PG_BOOL_R022,Y1,Simple,6,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R022,0,False,seqgan_attack_source
Y1_PG_BOOL_R022_C07,PG_BOOL_R022,Y1,Simple,7,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R022,0,False,seqgan_attack_source
Y1_PG_BOOL_R022_C08,PG_BOOL_R022,Y1,Simple,8,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R022,0,False,seqgan_attack_source
Y1_PG_BOOL_R022_C09,PG_BOOL_R022,Y1,Simple,9,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R022,0,False,seqgan_attack_source
Y1_PG_BOOL_R022_C10,PG_BOOL_R022,Y1,Simple,10,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R022,0,False,seqgan_attack_source
Y1_PG_BOOL_R023_C01,PG_BOOL_R023,Y1,Simple,1,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R023,0,False,seqgan_attack_source
Y1_PG_BOOL_R023_C02,PG_BOOL_R023,Y1,Simple,2,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R023,0,False,seqgan_attack_source
Y1_PG_BOOL_R023_C03,PG_BOOL_R023,Y1,Simple,3,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R023,0,False,seqgan_attack_source
