sample_id,text,payload_raw,prefix,ruleset_id,root_id,structure_cell_id,module_id,y_level,semantic_family,ruleset_family,skeleton_reference,required_tokens,slot_schema_id,source_split,source_view,raw_payload_hash,postgres_runtime_valid,semantic_behavior_valid,usable_for_mle,usable_for_reward_positive,training_role,minimal_seed_reason,schema_version
SEED_RS_Y2_R088_C10_MIN001,"<RULE=RS_Y2_R088_C10><CELL=PG_BOOL_R088_C10><FAMILY=uuid_predicate> COALESCE(('00000000-0000-4000-8000-000000000001'::uuid IS NOT DISTINCT FROM '00000000-0000-4000-8000-000000000002'::uuid), FALSE)","COALESCE(('00000000-0000-4000-8000-000000000001'::uuid IS NOT DISTINCT FROM '00000000-0000-4000-8000-000000000002'::uuid), FALSE)",<RULE=RS_Y2_R088_C10><CELL=PG_BOOL_R088_C10><FAMILY=uuid_predicate>,RS_Y2_R088_C10,PG_BOOL_R088,PG_BOOL_R088_C10,Y2_boolean_variation,Y2,uuid_predicate,uuid_predicate,"COALESCE((UUID IS NOT DISTINCT FROM UUID), FALSE)",COALESCE|DISTINCT|FALSE|FROM|IS|NOT,SLOT_Y2_R088_C10,train,ruleset_seed_minimal,sha256:8ed85e8951aa46fae9838199d230b369f834a611e1c409f138f963b30ce0fe26,not_run,not_run,True,False,coverage_seed_shape_only,ruleset_missing_accepted_static_row,v5.1
SEED_RS_Y2_R089_C01_MIN001,<RULE=RS_Y2_R089_C01><CELL=PG_BOOL_R089_C01><FAMILY=uuid_predicate> '00000000-0000-4000-8000-000000000001'::uuid LIKE 'alpha','00000000-0000-4000-8000-000000000001'::uuid LIKE 'alpha',<RULE=RS_Y2_R089_C01><CELL=PG_BOOL_R089_C01><FAMILY=uuid_predicate>,RS_Y2_R089_C01,PG_BOOL_R089,PG_BOOL_R089_C01,Y2_boolean_variation,Y2,uuid_predicate,uuid_predicate,UUID LIKE STR,LIKE,SLOT_Y2_R089_C01,train,ruleset_seed_minimal,sha256:79dbfadb0205e3899c825eb05ce95f033a59ee5213cc361f58406cdfbdbd7b57,not_run,not_run,True,False,coverage_seed_shape_only,ruleset_missing_accepted_static_row,v5.1
SEED_RS_Y2_R089_C02_MIN001,<RULE=RS_Y2_R089_C02><CELL=PG_BOOL_R089_C02><FAMILY=uuid_predicate> ('00000000-0000-4000-8000-000000000001'::uuid LIKE 'alpha'),('00000000-0000-4000-8000-000000000001'::uuid LIKE 'alpha'),<RULE=RS_Y2_R089_C02><CELL=PG_BOOL_R089_C02><FAMILY=uuid_predicate>,RS_Y2_R089_C02,PG_BOOL_R089,PG_BOOL_R089_C02,Y2_boolean_variation,Y2,uuid_predicate,uuid_predicate,(UUID LIKE STR),LIKE,SLOT_Y2_R089_C02,train,ruleset_seed_minimal,sha256:27fdfb2a2dda06f05b203565349509bfc0d7ea012647338cb9d8d1023521261d,not_run,not_run,True,False,coverage_seed_shape_only,ruleset_missing_accepted_static_row,v5.1
SEED_RS_Y2_R089_C03_MIN001,<RULE=RS_Y2_R089_C03><CELL=PG_BOOL_R089_C03><FAMILY=uuid_predicate> NOT ('00000000-0000-4000-8000-000000000001'::uuid LIKE 'alpha'),NOT ('00000000-0000-4000-8000-000000000001'::uuid LIKE 'alpha'),<RULE=RS_Y2_R089_C03><CELL=PG_BOOL_R089_C03><FAMILY=uuid_predicate>,RS_Y2_R089_C03,PG_BOOL_R089,PG_BOOL_R089_C03,Y2_boolean_variation,Y2,uuid_predicate,uuid_predicate,NOT (UUID LIKE STR),LIKE|NOT,SLOT_Y2_R089_C03,train,ruleset_seed_minimal,sha256:c8bb1286af0bbc8fc65e6cb239ba368830455e46851cbad9831ae1810d694c60,not_run,not_run,True,False,coverage_seed_shape_only,ruleset_missing_accepted_static_row,v5.1
SEED_RS_Y2_R089_C04_MIN001,<RULE=RS_Y2_R089_C04><CELL=PG_BOOL_R089_C04><FAMILY=uuid_predicate> ('00000000-0000-4000-8000-000000000001'::uuid LIKE 'alpha') IS TRUE,('00000000-0000-4000-8000-000000000001'::uuid LIKE 'alpha') IS TRUE,<RULE=RS_Y2_R089_C04><CELL=PG_BOOL_R089_C04><FAMILY=uuid_predicate>,RS_Y2_R089_C04,PG_BOOL_R089,PG_BOOL_R089_C04,Y2_boolean_variation,Y2,uuid_predicate,uuid_predicate,(UUID LIKE STR) IS TRUE,IS|LIKE|TRUE,SLOT_Y2_R089_C04,train,ruleset_seed_minimal,sha256:dc5166f75909965674768bd3bf4cd83a85be20ae8f01c9ed478008b91db8e46a,not_run,not_run,True,False,coverage_seed_shape_only,ruleset_missing_accepted_static_row,v5.1
SEED_RS_Y2_R089_C05_MIN001,<RULE=RS_Y2_R089_C05><CELL=PG_BOOL_R089_C05><FAMILY=uuid_predicate> ('00000000-0000-4000-8000-000000000001'::uuid LIKE 'alpha') IS NOT FALSE,('00000000-0000-4000-8000-000000000001'::uuid LIKE 'alpha') IS NOT FALSE,<RULE=RS_Y2_R089_C05><CELL=PG_BOOL_R089_C05><FAMILY=uuid_predicate>,RS_Y2_R089_C05,PG_BOOL_R089,PG_BOOL_R089_C05,Y2_boolean_variation,Y2,uuid_predicate,uuid_predicate,(UUID LIKE STR) IS NOT FALSE,FALSE|IS|LIKE|NOT,SLOT_Y2_R089_C05,train,ruleset_seed_minimal,sha256:e26f34a34d84915faad10cdc807317250f7f7542d1c4f46279ad30b7916a0655,not_run,not_run,True,False,coverage_seed_shape_only,ruleset_missing_accepted_static_row,v5.1
SEED_RS_Y2_R089_C06_MIN001,<RULE=RS_Y2_R089_C06><CELL=PG_BOOL_R089_C06><FAMILY=uuid_predicate> CASE WHEN ('00000000-0000-4000-8000-000000000001'::uuid LIKE 'alpha') THEN TRUE ELSE FALSE END,CASE WHEN ('00000000-0000-4000-8000-000000000001'::uuid LIKE 'alpha') THEN TRUE ELSE FALSE END,<RULE=RS_Y2_R089_C06><CELL=PG_BOOL_R089_C06><FAMILY=uuid_predicate>,RS_Y2_R089_C06,PG_BOOL_R089,PG_BOOL_R089_C06,Y2_boolean_variation,Y2,uuid_predicate,uuid_predicate,CASE WHEN (UUID LIKE STR) THEN TRUE ELSE FALSE END,CASE|ELSE|END|FALSE|LIKE|THEN|TRUE|WHEN,SLOT_Y2_R089_C06,train,ruleset_seed_minimal,sha256:581b1004c48ce3c6d67810531224489e09721aa5fc8debd9792078454d21345c,not_run,not_run,True,False,coverage_seed_shape_only,ruleset_missing_accepted_static_row,v5.1
SEED_RS_Y2_R089_C07_MIN001,<RULE=RS_Y2_R089_C07><CELL=PG_BOOL_R089_C07><FAMILY=uuid_predicate> ('00000000-0000-4000-8000-000000000001'::uuid LIKE 'alpha') AND (2 = 37),('00000000-0000-4000-8000-000000000001'::uuid LIKE 'alpha') AND (2 = 37),<RULE=RS_Y2_R089_C07><CELL=PG_BOOL_R089_C07><FAMILY=uuid_predicate>,RS_Y2_R089_C07,PG_BOOL_R089,PG_BOOL_R089_C07,Y2_boolean_variation,Y2,uuid_predicate,uuid_predicate,(UUID LIKE STR) AND (INT = INT),=|AND|LIKE,SLOT_Y2_R089_C07,train,ruleset_seed_minimal,sha256:b94fbc7693f1abfe48fe5c7ca0b4f8871dc80b6ee398937924d39fbb9a796798,not_run,not_run,True,False,coverage_seed_shape_only,ruleset_missing_accepted_static_row,v5.1
SEED_RS_Y2_R089_C08_MIN001,<RULE=RS_Y2_R089_C08><CELL=PG_BOOL_R089_C08><FAMILY=uuid_predicate> ('00000000-0000-4000-8000-000000000001'::uuid LIKE 'alpha') OR (7 <> 57),('00000000-0000-4000-8000-000000000001'::uuid LIKE 'alpha') OR (7 <> 57),<RULE=RS_Y2_R089_C08><CELL=PG_BOOL_R089_C08><FAMILY=uuid_predicate>,RS_Y2_R089_C08,PG_BOOL_R089,PG_BOOL_R089_C08,Y2_boolean_variation,Y2,uuid_predicate,uuid_predicate,(UUID LIKE STR) OR (INT <> INT),<|<>|>|LIKE|OR,SLOT_Y2_R089_C08,train,ruleset_seed_minimal,sha256:83bc86dbc417c42cfee83725e67c96be6fe21a4eb7d2d911213831b3833cfc48,not_run,not_run,True,False,coverage_seed_shape_only,ruleset_missing_accepted_static_row,v5.1
SEED_RS_Y2_R089_C09_MIN001,<RULE=RS_Y2_R089_C09><CELL=PG_BOOL_R089_C09><FAMILY=uuid_predicate> (('00000000-0000-4000-8000-000000000001'::uuid LIKE 'alpha') = TRUE),(('00000000-0000-4000-8000-000000000001'::uuid LIKE 'alpha') = TRUE),<RULE=RS_Y2_R089_C09><CELL=PG_BOOL_R089_C09><FAMILY=uuid_predicate>,RS_Y2_R089_C09,PG_BOOL_R089,PG_BOOL_R089_C09,Y2_boolean_variation,Y2,uuid_predicate,uuid_predicate,((UUID LIKE STR) = TRUE),=|LIKE|TRUE,SLOT_Y2_R089_C09,train,ruleset_seed_minimal,sha256:d47637644bff0bdcacb3dc133665973555fd2e41d968dce30917a56e733dc380,not_run,not_run,True,False,coverage_seed_shape_only,ruleset_missing_accepted_static_row,v5.1
SEED_RS_Y2_R089_C10_MIN001,"<RULE=RS_Y2_R089_C10><CELL=PG_BOOL_R089_C10><FAMILY=uuid_predicate> COALESCE(('00000000-0000-4000-8000-000000000001'::uuid LIKE 'alpha'), FALSE)","COALESCE(('00000000-0000-4000-8000-000000000001'::uuid LIKE 'alpha'), FALSE)",<RULE=RS_Y2_R089_C10><CELL=PG_BOOL_R089_C10><FAMILY=uuid_predicate>,RS_Y2_R089_C10,PG_BOOL_R089,PG_BOOL_R089_C10,Y2_boolean_variation,Y2,uuid_predicate,uuid_predicate,"COALESCE((UUID LIKE STR), FALSE)",COALESCE|FALSE|LIKE,SLOT_Y2_R089_C10,train,ruleset_seed_minimal,sha256:fc6af506c0561ce44805b82868890fcf5f87097ea1d6fd3359f8349bbc2df761,not_run,not_run,True,False,coverage_seed_shape_only,ruleset_missing_accepted_static_row,v5.1
SEED_RS_Y2_R090_C01_MIN001,<RULE=RS_Y2_R090_C01><CELL=PG_BOOL_R090_C01><FAMILY=uuid_predicate> LENGTH('00000000-0000-4000-8000-000000000001'::uuid) = 8,LENGTH('00000000-0000-4000-8000-000000000001'::uuid) = 8,<RULE=RS_Y2_R090_C01><CELL=PG_BOOL_R090_C01><FAMILY=uuid_predicate>,RS_Y2_R090_C01,PG_BOOL_R090,PG_BOOL_R090_C01,Y2_boolean_variation,Y2,uuid_predicate,uuid_predicate,LENGTH(UUID) = INT,=,SLOT_Y2_R090_C01,train,ruleset_seed_minimal,sha256:acfae10f5e6d861bfed7437207d15c51e9ae9a32496f69e68bcf96417d3aa481,not_run,not_run,True,False,coverage_seed_shape_only,ruleset_missing_accepted_static_row,v5.1
SEED_RS_Y2_R090_C02_MIN001,<RULE=RS_Y2_R090_C02><CELL=PG_BOOL_R090_C02><FAMILY=uuid_predicate> (LENGTH('00000000-0000-4000-8000-000000000001'::uuid) = 6),(LENGTH('00000000-0000-4000-8000-000000000001'::uuid) = 6),<RULE=RS_Y2_R090_C02><CELL=PG_BOOL_R090_C02><FAMILY=uuid_predicate>,RS_Y2_R090_C02,PG_BOOL_R090,PG_BOOL_R090_C02,Y2_boolean_variation,Y2,uuid_predicate,uuid_predicate,(LENGTH(UUID) = INT),=,SLOT_Y2_R090_C02,train,ruleset_seed_minimal,sha256:ff3698569489469c4832773b12574e1746b79f0373c4bd518362434ed1817fd7,not_run,not_run,True,False,coverage_seed_shape_only,ruleset_missing_accepted_static_row,v5.1
SEED_RS_Y2_R090_C03_MIN001,<RULE=RS_Y2_R090_C03><CELL=PG_BOOL_R090_C03><FAMILY=uuid_predicate> NOT (LENGTH('00000000-0000-4000-8000-000000000001'::uuid) = 3),NOT (LENGTH('00000000-0000-4000-8000-000000000001'::uuid) = 3),<RULE=RS_Y2_R090_C03><CELL=PG_BOOL_R090_C03><FAMILY=uuid_predicate>,RS_Y2_R090_C03,PG_BOOL_R090,PG_BOOL_R090_C03,Y2_boolean_variation,Y2,uuid_predicate,uuid_predicate,NOT (LENGTH(UUID) = INT),=|NOT,SLOT_Y2_R090_C03,train,ruleset_seed_minimal,sha256:bcd8e5c18e554e2e6bca1813343392336e7d5f458f1f8dded0423287212ca06f,not_run,not_run,True,False,coverage_seed_shape_only,ruleset_missing_accepted_static_row,v5.1
SEED_RS_Y2_R090_C04_MIN001,<RULE=RS_Y2_R090_C04><CELL=PG_BOOL_R090_C04><FAMILY=uuid_predicate> (LENGTH('00000000-0000-4000-8000-000000000001'::uuid) = 9) IS TRUE,(LENGTH('00000000-0000-4000-8000-000000000001'::uuid) = 9) IS TRUE,<RULE=RS_Y2_R090_C04><CELL=PG_BOOL_R090_C04><FAMILY=uuid_predicate>,RS_Y2_R090_C04,PG_BOOL_R090,PG_BOOL_R090_C04,Y2_boolean_variation,Y2,uuid_predicate,uuid_predicate,(LENGTH(UUID) = INT) IS TRUE,=|IS|TRUE,SLOT_Y2_R090_C04,train,ruleset_seed_minimal,sha256:6b3b12885d73e0d7a5af143fb482d1f88d3bcaf13a1d92bcd6da9802700d6e5f,not_run,not_run,True,False,coverage_seed_shape_only,ruleset_missing_accepted_static_row,v5.1
SEED_RS_Y2_R090_C05_MIN001,<RULE=RS_Y2_R090_C05><CELL=PG_BOOL_R090_C05><FAMILY=uuid_predicate> (LENGTH('00000000-0000-4000-8000-000000000001'::uuid) = 7) IS NOT FALSE,(LENGTH('00000000-0000-4000-8000-000000000001'::uuid) = 7) IS NOT FALSE,<RULE=RS_Y2_R090_C05><CELL=PG_BOOL_R090_C05><FAMILY=uuid_predicate>,RS_Y2_R090_C05,PG_BOOL_R090,PG_BOOL_R090_C05,Y2_boolean_variation,Y2,uuid_predicate,uuid_predicate,(LENGTH(UUID) = INT) IS NOT FALSE,=|FALSE|IS|NOT,SLOT_Y2_R090_C05,train,ruleset_seed_minimal,sha256:d6052bfd2f62c10c4e8c3867e433019cc6dba12a10df3bbfca55f368a8421fe0,not_run,not_run,True,False,coverage_seed_shape_only,ruleset_missing_accepted_static_row,v5.1
SEED_RS_Y2_R090_C06_MIN001,<RULE=RS_Y2_R090_C06><CELL=PG_BOOL_R090_C06><FAMILY=uuid_predicate> CASE WHEN (LENGTH('00000000-0000-4000-8000-000000000001'::uuid) = 1) THEN TRUE ELSE FALSE END,CASE WHEN (LENGTH('00000000-0000-4000-8000-000000000001'::uuid) = 1) THEN TRUE ELSE FALSE END,<RULE=RS_Y2_R090_C06><CELL=PG_BOOL_R090_C06><FAMILY=uuid_predicate>,RS_Y2_R090_C06,PG_BOOL_R090,PG_BOOL_R090_C06,Y2_boolean_variation,Y2,uuid_predicate,uuid_predicate,CASE WHEN (LENGTH(UUID) = INT) THEN TRUE ELSE FALSE END,=|CASE|ELSE|END|FALSE|THEN|TRUE|WHEN,SLOT_Y2_R090_C06,train,ruleset_seed_minimal,sha256:a4d3c428befc13a069c8e9ca851ca9d70d16e686cba7ee75f8c1ec6f668e6dd9,not_run,not_run,True,False,coverage_seed_shape_only,ruleset_missing_accepted_static_row,v5.1
SEED_RS_Y2_R090_C07_MIN001,<RULE=RS_Y2_R090_C07><CELL=PG_BOOL_R090_C07><FAMILY=uuid_predicate> (LENGTH('00000000-0000-4000-8000-000000000001'::uuid) = 2) AND (61 = 9),(LENGTH('00000000-0000-4000-8000-000000000001'::uuid) = 2) AND (61 = 9),<RULE=RS_Y2_R090_C07><CELL=PG_BOOL_R090_C07><FAMILY=uuid_predicate>,RS_Y2_R090_C07,PG_BOOL_R090,PG_BOOL_R090_C07,Y2_boolean_variation,Y2,uuid_predicate,uuid_predicate,(LENGTH(UUID) = INT) AND (INT = INT),=|AND,SLOT_Y2_R090_C07,train,ruleset_seed_minimal,sha256:4e0fd778a87ac4087af33f060840321451dc58c8a5d3aab28e06393305a992c1,not_run,not_run,True,False,coverage_seed_shape_only,ruleset_missing_accepted_static_row,v5.1
SEED_RS_Y2_R090_C08_MIN001,<RULE=RS_Y2_R090_C08><CELL=PG_BOOL_R090_C08><FAMILY=uuid_predicate> (LENGTH('00000000-0000-4000-8000-000000000001'::uuid) = 4) OR (21 <> 6),(LENGTH('00000000-0000-4000-8000-000000000001'::uuid) = 4) OR (21 <> 6),<RULE=RS_Y2_R090_C08><CELL=PG_BOOL_R090_C08><FAMILY=uuid_predicate>,RS_Y2_R090_C08,PG_BOOL_R090,PG_BOOL_R090_C08,Y2_boolean_variation,Y2,uuid_predicate,uuid_predicate,(LENGTH(UUID) = INT) OR (INT <> INT),<|<>|=|>|OR,SLOT_Y2_R090_C08,train,ruleset_seed_minimal,sha256:1b807f23b15d8d0117eb5f570e63743eef6382a91a9bab6127fe4c6573a039d2,not_run,not_run,True,False,coverage_seed_shape_only,ruleset_missing_accepted_static_row,v5.1
SEED_RS_Y2_R090_C09_MIN001,<RULE=RS_Y2_R090_C09><CELL=PG_BOOL_R090_C09><FAMILY=uuid_predicate> ((LENGTH('00000000-0000-4000-8000-000000000001'::uuid) = 6) = TRUE),((LENGTH('00000000-0000-4000-8000-000000000001'::uuid) = 6) = TRUE),<RULE=RS_Y2_R090_C09><CELL=PG_BOOL_R090_C09><FAMILY=uuid_predicate>,RS_Y2_R090_C09,PG_BOOL_R090,PG_BOOL_R090_C09,Y2_boolean_variation,Y2,uuid_predicate,uuid_predicate,((LENGTH(UUID) = INT) = TRUE),=|TRUE,SLOT_Y2_R090_C09,train,ruleset_seed_minimal,sha256:28020fc2389e6ddb66fe298a70ead71f9f21c2aa2b95429833871b833bc8ac8d,not_run,not_run,True,False,coverage_seed_shape_only,ruleset_missing_accepted_static_row,v5.1
SEED_RS_Y2_R090_C10_MIN001,"<RULE=RS_Y2_R090_C10><CELL=PG_BOOL_R090_C10><FAMILY=uuid_predicate> COALESCE((LENGTH('00000000-0000-4000-8000-000000000001'::uuid) = 7), FALSE)","COALESCE((LENGTH('00000000-0000-4000-8000-000000000001'::uuid) = 7), FALSE)",<RULE=RS_Y2_R090_C10><CELL=PG_BOOL_R090_C10><FAMILY=uuid_predicate>,RS_Y2_R090_C10,PG_BOOL_R090,PG_BOOL_R090_C10,Y2_boolean_variation,Y2,uuid_predicate,uuid_predicate,"COALESCE((LENGTH(UUID) = INT), FALSE)",=|COALESCE|FALSE,SLOT_Y2_R090_C10,train,ruleset_seed_minimal,sha256:43cccf135ab7e20d82d36f68cdf19b559a32acf3896ce2652a071f48125a215f,not_run,not_run,True,False,coverage_seed_shape_only,ruleset_missing_accepted_static_row,v5.1
SEED_RS_Y2_R091_C01_MIN001,"<RULE=RS_Y2_R091_C01><CELL=PG_BOOL_R091_C01><FAMILY=full_text_predicate> TO_TSVECTOR('alpha', 'beta') @@ PLA6O_TSQUERY('user1', 'ok')","TO_TSVECTOR('alpha', 'beta') @@ PLA6O_TSQUERY('user1', 'ok')",<RULE=RS_Y2_R091_C01><CELL=PG_BOOL_R091_C01><FAMILY=full_text_predicate>,RS_Y2_R091_C01,PG_BOOL_R091,PG_BOOL_R091_C01,Y2_boolean_variation,Y2,full_text_predicate,full_text_predicate,"TO_TSVECTOR(STR, STR) @@ PLAINTO_TSQUERY(STR, STR)",@@,SLOT_Y2_R091_C01,train,ruleset_seed_minimal,sha256:22cbdf4f7f67218620947fd8bfd6dd49a2477087309ff376d9df4fa584b26f92,not_run,not_run,True,False,coverage_seed_shape_only,ruleset_missing_accepted_static_row,v5.1
SEED_RS_Y2_R091_C02_MIN001,"<RULE=RS_Y2_R091_C02><CELL=PG_BOOL_R091_C02><FAMILY=full_text_predicate> (TO_TSVECTOR('alpha', 'beta') @@ PLA8O_TSQUERY('user1', 'ok'))","(TO_TSVECTOR('alpha', 'beta') @@ PLA8O_TSQUERY('user1', 'ok'))",<RULE=RS_Y2_R091_C02><CELL=PG_BOOL_R091_C02><FAMILY=full_text_predicate>,RS_Y2_R091_C02,PG_BOOL_R091,PG_BOOL_R091_C02,Y2_boolean_variation,Y2,full_text_predicate,full_text_predicate,"(TO_TSVECTOR(STR, STR) @@ PLAINTO_TSQUERY(STR, STR))",@@,SLOT_Y2_R091_C02,train,ruleset_seed_minimal,sha256:b22cf5caa89ea1f56d5a857e2acffc499ec6d636d70475c7c7f544fab5caabe2,not_run,not_run,True,False,coverage_seed_shape_only,ruleset_missing_accepted_static_row,v5.1
SEED_RS_Y2_R091_C06_MIN001,"<RULE=RS_Y2_R091_C06><CELL=PG_BOOL_R091_C06><FAMILY=full_text_predicate> CASE WHEN (TO_TSVECTOR('alpha', 'beta') @@ PLA9O_TSQUERY('user1', 'ok')) THEN TRUE ELSE FALSE END","CASE WHEN (TO_TSVECTOR('alpha', 'beta') @@ PLA9O_TSQUERY('user1', 'ok')) THEN TRUE ELSE FALSE END",<RULE=RS_Y2_R091_C06><CELL=PG_BOOL_R091_C06><FAMILY=full_text_predicate>,RS_Y2_R091_C06,PG_BOOL_R091,PG_BOOL_R091_C06,Y2_boolean_variation,Y2,full_text_predicate,full_text_predicate,"CASE WHEN (TO_TSVECTOR(STR, STR) @@ PLAINTO_TSQUERY(STR, STR)) THEN TRUE ELSE FALSE END",@@|CASE|ELSE|END|FALSE|THEN|TRUE|WHEN,SLOT_Y2_R091_C06,train,ruleset_seed_minimal,sha256:a5d61af1c9c121f7326059c63ed3e15e9eb1c4b861a07f9b13cc45e466627ffe,not_run,not_run,True,False,coverage_seed_shape_only,ruleset_missing_accepted_static_row,v5.1
SEED_RS_Y2_R091_C10_MIN001,"<RULE=RS_Y2_R091_C10><CELL=PG_BOOL_R091_C10><FAMILY=full_text_predicate> COALESCE((TO_TSVECTOR('alpha', 'beta') @@ PLA3O_TSQUERY('user1', 'ok')), FALSE)","COALESCE((TO_TSVECTOR('alpha', 'beta') @@ PLA3O_TSQUERY('user1', 'ok')), FALSE)",<RULE=RS_Y2_R091_C10><CELL=PG_BOOL_R091_C10><FAMILY=full_text_predicate>,RS_Y2_R091_C10,PG_BOOL_R091,PG_BOOL_R091_C10,Y2_boolean_variation,Y2,full_text_predicate,full_text_predicate,"COALESCE((TO_TSVECTOR(STR, STR) @@ PLAINTO_TSQUERY(STR, STR)), FALSE)",@@|COALESCE|FALSE,SLOT_Y2_R091_C10,train,ruleset_seed_minimal,sha256:d6891dd90b3818c32990f7e9def203c96183723b0b25f892790a2a330c5f0b72,not_run,not_run,True,False,coverage_seed_shape_only,ruleset_missing_accepted_static_row,v5.1
SEED_RS_Y2_R092_C01_MIN001,"<RULE=RS_Y2_R092_C01><CELL=PG_BOOL_R092_C01><FAMILY=full_text_predicate> TO_TSVECTOR('alpha', 'beta') @@ TO_TSQUERY('user1', 'ok')","TO_TSVECTOR('alpha', 'beta') @@ TO_TSQUERY('user1', 'ok')",<RULE=RS_Y2_R092_C01><CELL=PG_BOOL_R092_C01><FAMILY=full_text_predicate>,RS_Y2_R092_C01,PG_BOOL_R092,PG_BOOL_R092_C01,Y2_boolean_variation,Y2,full_text_predicate,full_text_predicate,"TO_TSVECTOR(STR, STR) @@ TO_TSQUERY(STR, STR)",@@,SLOT_Y2_R092_C01,train,ruleset_seed_minimal,sha256:e87b76ee5981ea13da017e79a643c58735fd12b5241b69736fa22afde449accd,not_run,not_run,True,False,coverage_seed_shape_only,ruleset_missing_accepted_static_row,v5.1
SEED_RS_Y2_R092_C02_MIN001,"<RULE=RS_Y2_R092_C02><CELL=PG_BOOL_R092_C02><FAMILY=full_text_predicate> (TO_TSVECTOR('alpha', 'beta') @@ TO_TSQUERY('user1', 'ok'))","(TO_TSVECTOR('alpha', 'beta') @@ TO_TSQUERY('user1', 'ok'))",<RULE=RS_Y2_R092_C02><CELL=PG_BOOL_R092_C02><FAMILY=full_text_predicate>,RS_Y2_R092_C02,PG_BOOL_R092,PG_BOOL_R092_C02,Y2_boolean_variation,Y2,full_text_predicate,full_text_predicate,"(TO_TSVECTOR(STR, STR) @@ TO_TSQUERY(STR, STR))",@@,SLOT_Y2_R092_C02,train,ruleset_seed_minimal,sha256:ba9ac9fccf45994bd546a2c54b40dcf6fc4347ceae73ad8f7c0939b35ef02b85,not_run,not_run,True,False,coverage_seed_shape_only,ruleset_missing_accepted_static_row,v5.1
SEED_RS_Y2_R092_C06_MIN001,"<RULE=RS_Y2_R092_C06><CELL=PG_BOOL_R092_C06><FAMILY=full_text_predicate> CASE WHEN (TO_TSVECTOR('alpha', 'beta') @@ TO_TSQUERY('user1', 'ok')) THEN TRUE ELSE FALSE END","CASE WHEN (TO_TSVECTOR('alpha', 'beta') @@ TO_TSQUERY('user1', 'ok')) THEN TRUE ELSE FALSE END",<RULE=RS_Y2_R092_C06><CELL=PG_BOOL_R092_C06><FAMILY=full_text_predicate>,RS_Y2_R092_C06,PG_BOOL_R092,PG_BOOL_R092_C06,Y2_boolean_variation,Y2,full_text_predicate,full_text_predicate,"CASE WHEN (TO_TSVECTOR(STR, STR) @@ TO_TSQUERY(STR, STR)) THEN TRUE ELSE FALSE END",@@|CASE|ELSE|END|FALSE|THEN|TRUE|WHEN,SLOT_Y2_R092_C06,train,ruleset_seed_minimal,sha256:685607f6fee9360604e7d2473dbd1e17cc3fb31b3c88454e7c770ff22f400f44,not_run,not_run,True,False,coverage_seed_shape_only,ruleset_missing_accepted_static_row,v5.1
SEED_RS_Y2_R092_C10_MIN001,"<RULE=RS_Y2_R092_C10><CELL=PG_BOOL_R092_C10><FAMILY=full_text_predicate> COALESCE((TO_TSVECTOR('alpha', 'beta') @@ TO_TSQUERY('user1', 'ok')), FALSE)","COALESCE((TO_TSVECTOR('alpha', 'beta') @@ TO_TSQUERY('user1', 'ok')), FALSE)",<RULE=RS_Y2_R092_C10><CELL=PG_BOOL_R092_C10><FAMILY=full_text_predicate>,RS_Y2_R092_C10,PG_BOOL_R092,PG_BOOL_R092_C10,Y2_boolean_variation,Y2,full_text_predicate,full_text_predicate,"COALESCE((TO_TSVECTOR(STR, STR) @@ TO_TSQUERY(STR, STR)), FALSE)",@@|COALESCE|FALSE,SLOT_Y2_R092_C10,train,ruleset_seed_minimal,sha256:afa99da67be65f513bc01f6994b2f73a8d7f20c9dc58eb18b9c18632cf026e51,not_run,not_run,True,False,coverage_seed_shape_only,ruleset_missing_accepted_static_row,v5.1
SEED_RS_Y2_R095_C01_MIN001,<RULE=RS_Y2_R095_C01><CELL=PG_BOOL_R095_C01><FAMILY=full_text_predicate> TO_TSVECTOR('alpha') @@ WEBSEARCH_TO_TSQUERY('beta'),TO_TSVECTOR('alpha') @@ WEBSEARCH_TO_TSQUERY('beta'),<RULE=RS_Y2_R095_C01><CELL=PG_BOOL_R095_C01><FAMILY=full_text_predicate>,RS_Y2_R095_C01,PG_BOOL_R095,PG_BOOL_R095_C01,Y2_boolean_variation,Y2,full_text_predicate,full_text_predicate,TO_TSVECTOR(STR) @@ WEBSEARCH_TO_TSQUERY(STR),@@,SLOT_Y2_R095_C01,train,ruleset_seed_minimal,sha256:61ef5758c304bd2efb505a7087c729179733ff702c8cdd5bbe944789f8137c44,not_run,not_run,True,False,coverage_seed_shape_only,ruleset_missing_accepted_static_row,v5.1
